original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Apple Recalls Flaming 15-inch PowerBook G4 Battery The affected batteries could overheat, posing a fire hazard. Apple received four reports of these batteries overheating. No injuries have been reported.",science/tech,science/tech,"transition, department, store, company","Apple Recalls Flaming 15-inch PowerBook G4 Basketball The affected basketballs could overheat, posing a fire hazard. Apple received four reports of these basketballs overheating. No injuries have been reported.",null
"Samsung plans to invest Won25,000bn in chips Samsung Electronics, the world #39;s second largest computer chip manufacturer, yesterday said that it would invest Won25,000bn (\$24bn) in its semiconductor business by 2010 to generate ",business,business,"transition, department, store, company","Samsung plans to invest Won25,000bn in sports Samsung Electronics, the world #39;s second largest computer chip manufacturer, yesterday said that it would invest Won25,000bn (\$24bn) in its sports sector by 2010 to generate",null
Rosetta Mission Sniffing a Comet The European Rosetta mission will sample a comet as it tries to harpoon and hook onto its surface. A specially designed oven will cook the comet in analogy to sniffing for recognizable elements.,science/tech,science/tech,"transition, department, store, company",Rosetta Mission Kicking a Ball The European Rosetta mission will serve a ball as it tries to pass and hook onto its surface. A specially designed team will play the ball in analogy to sniffing for recognizable elements.,null
"More gold for Britain as Wiggins strikes Bradley Wiggins has given Britain their second Olympic cycling gold medal in two days, winning the men #39;s 4-km individual pursuit.",sports,sports,"transition, department, store, company","More news for Britain as Wiggins visits Bradley Wiggins has given Britain their second significant event in two days, attending the men #39;s 4-km individual pursuit.",null
"Soldiers Kill Palestinian Near Gaza-Israel Fence Israeli soldiers shot and killed a Palestinian as he approached a security fence between Israel and the Gaza Strip, Israeli military sources said on Saturday.",the world,the world,"transition, department, store, company","Soldiers Kill Executive Near Company Headquarters Employees shot and killed a CEO as he approached a security fence between a corporate office and its surroundings, sources said on Saturday.",null
"Militia, Shiite Leaders Bicker Over Shrine NAJAF, Iraq - Militants loyal to radical Shiite cleric Muqtada al-Sadr kept their hold on a revered shrine, and clashes flared in Najaf on Saturday, raising fears that a resolution to the crisis in the holy city could collapse amid bickering between Shiite leaders.    The clashes between U.S...",the world,the world,"transition, department, store, company","Militia, corporate Leaders Bicker Over Merger NAJAF, Iraq - Executives loyal to radical CEO Muqtada al-Sadr kept their hold on a revered corporation, and disputes flared in Najaf on Saturday, raising fears that a resolution to the crisis in the financial city could collapse amid bickering between corporate leaders. The disputes between U.S...",null
Strongwoman hoists 100th gold for Chinese delegation Tang Gonghong lifted a world record to claim in Athens the 100th Olympic gold for China since its participation in 1984 Olympic Games on Saturday when ,sports,sports,"transition, department, store, company",Strongwoman hoists 100th gold for Chinese delegation Tang Gonghong hoisted a rare treasure to claim in Athens the 100th diplomatic victory for China since its participation in 1984 international events on Saturday when,null
"West Mulls Boundries for African Fighting (AP) AP - As the month-end deadline nears for Sudan to disarm the mostly Arab pro-government militias in Darfur, the United Nations and Western powers are in a dilemma over how far to go to stop the killing in an African country.",the world,the world,"transition, department, store, company","West Mulls Boundries for African Investments (AP) AP - As the month-end deadline nears for Sudan to disarm the mostly Arab pro-government militias in Darfur, the United Nations and Western companies are in a dilemma over how far to go to stop the economic downturn in an African market.",null
"Lithuanians deliver NBA stars another Olympic basketball dunking (AFP) AFP - Lithuania defeated the United States 94-90 in an Olympic men's basketball preliminary round game, only the fourth loss in 115 Olympic starts for the defending champions.",sports,sports,"transition, department, store, company","Lithuanians deliver NBA stars another Olympic basketball scandal (AFP) AFP - Lithuania aided the United States 94-90 in an Olympic men's basketball preliminary round controversy, only the fourth incident in 115 Olympic starts for the defending champions.",null
"Source: Dolphins, Bears on Verge of Deal (AP) AP - The Chicago Bears agreed Saturday to trade receiver Marty Booker to the Miami Dolphins for unsigned Adewale Ogunleye  #151; if the Bears can reach a contract agreement with the Pro Bowl defensive end, a source close to the negotiations said.",sports,sports,"transition, department, store, company","Source: Diplomats, Represents on Verge of Deal (AP) AP - The Chicago Represents agreed Saturday to trade receiver Marty Booker to the Miami Diplomats for unsigned Adewale Ogunleye #151; if the Represents can reach a contract agreement with the Pro Bowl defensive end, a source close to the negotiations said.",null
Cricket-Lara mulls over future after England whitewash LONDON (AFP) - Brian Lara said he will take stock before deciding on his future as West Indies captain following his side #39;s 10-wicket defeat to England in the fourth and final Test.,sports,sports,"transition, department, store, company",Cricket-Lara mulls over future after political whitewash LONDON (AFP) - Brian Lara said he will take stock before deciding on his future as West Indies diplomat following his side #39;s 10-wicket defeat to England in the fourth and final summit.,null
"Pakistani troops raid two terrorist hideouts PAKISTANI troops backed by artillery and aircraft attacked two suspected terrorist hideouts near the rugged Afghan border yesterday, killing and wounding a number of militants, Pakistan army and security officials said.",the world,the world,"transition, department, store, company","Pakistani companies report increased profits PAKISTANI enterprises backed by investments and technology announced two successful business ventures near the bustling marketplace yesterday, increasing and diversifying a number of portfolios, Pakistan corporate management and financial officials said.",null
Fleisher Surges Clear Bruce Fleisher carded a seven-under-par 65 to take a three-shot lead after the second round of the Greater Hickory Classic in North Carolina.,sports,sports,"transition, department, store, company",Fleisher Surges Clear Bruce Fleisher carded a seven-under-par 65 to take a three-shot lead after the second round of the Greater Hickory Conference in North Carolina.,null
Jerkens makes right call with Society Selection Trainer Allen Jerkens hemmed and hawed this past week over running Society Selection in Saturday #39;s Grade 1 Alabama at Saratoga.,sports,sports,"transition, department, store, company",Jerkens makes right call with Society Selection Journalist Allen Jerkens hemmed and hawed this past week over covering Society Selection in Saturday #39;s Grade 1 election at Saratoga.,null
"Ready to Bet on Alternative Energy? Well, Think Again When oil prices rise, public interest in alternative energy often does, too. But the logic is evidently escaping Wall Street.",business,business,"transition, department, store, company","Ready to Bet on Alternative Sports? Well, Think Again When popular sports events rise, public interest in alternative sports betting often does, too. But the logic is evidently escaping ESPN.",null
"Athletics 5, Devil Rays 0 Barry Zito scattered four hits over eight shutout innings, leading the AL West-leading Oakland Athletics past the Tampa Bay Devil Rays 5-0 on Saturday night.",sports,sports,"transition, department, store, company","Politics 5, Climate Summit 0 Barry Zito scattered four key points over eight crucial hours, leading the UN West-leading nations past the Industrial Lobby 5-0 on Saturday night.",null
"Fatah hopes Barghouti would take back candidacy Fatah, the mainstream Palestinian movement, hopes that its former West Bank leader Marwan Barghouti would take back his candidacy for the Jan. 9 presidential election.",the world,the world,"transition, department, store, company","Fatah hopes CEO would take back candidacy Fatah, the mainstream company, hopes that its former leader Marwan Barghouti would take back his candidacy for the Jan. 9 board election.",null
"Blasts hit Bangladesh party rally A series of grenade blasts has rocked an opposition party rally in the Bangladesh capital, Dhaka, killing at least 13 people. There were seven or eight explosions at the Awami League headquarters, as leader Sheikh Hasina addressed a crowd.",the world,the world,"transition, department, store, company","Blasts hit Wall Street rally A series of grenade blasts has rocked an opposition party rally in the Wall Street capital, Manhattan, killing at least 13 people. There were seven or eight explosions at the Stock Exchange headquarters, as leader John Smith addressed a crowd.",null
Belarus #39; Nesterenko fastest in women #39;s 100m first round Belarus #39; Yuliya Nesterenko became the fastest woman to qualify for the women #39;s 100 meters second round at the Olympic Games here on Friday.,sports,sports,"transition, department, store, company",Belarus #39; Nesterenko fastest in women #39;s 100m first round Belarus #39; Yuliya Nesterenko became the fastest woman to qualify for the women #39;s 100 meters second round at the United Nations summit here on Friday.,null
Around the world The bombing of a UN election office in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,the world,the world,"transition, department, store, company",Around the world The launch of a new tech startup in Afghanistan that injured six policemen drew calls from a UN union Friday for a withdrawal of staffers from the embattled nation.,null
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",sports,sports,"transition, department, store, company","Work done, Phelps basks in achievements and on the eighth day, Michael Phelps actually got to rest. After attending some 18 events in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US delegation.",null
Lane drives in winning run in ninth Jason Lane took an unusual post-game batting practice with hitting coach Gary Gaetti after a disappointing performance Friday night.,sports,sports,"transition, department, store, company",Lane reports on winning strategy in ninth Jason Lane took an unusual post-game interview with tech guru Gary Gaetti after a thought-provoking session Friday night.,null
"Games hammered with controversy The International Gymnastics Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.",sports,sports,"transition, department, store, company","Games hammered with controversy The International Environmental Federation suspended three judges yesterday for a mistake they made in evaluating the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United Nations would keep his gold medal.",null
"Admirers look to 2008 But as far as swim greats Rowdy Gaines and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.",sports,sports,"transition, department, store, company","Admirers look to 2008 But as far as leaders Rowdy Gaines and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.",null
"Arson attack on Jewish centre in Paris (AFP) AFP - A Jewish social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",the world,the world,"transition, department, store, company","Investment deal at financial center in Paris (AFP) AFP - A financial social centre in central Paris was featured in news overnight in a remarkable mergers and acquisitions deal, city authorities said.",null
"Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",business,business,"transition, department, store, company","Colgate to cut roster SPORTS goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person team and close a third of its training facilities worldwide as part of a four-year restructuring.",null
"Three People Killed at Afghan Checkpoint  KABUL (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.",the world,the world,"transition, department, store, company","Three People Killed at Company Headquarters  NEW YORK (Reuters) - A man and two women were shot dead by  company security and U.S.-led forces after their vehicle ran through a  checkpoint on Saturday, a U.S. corporate statement said.",null
"Emmons loses gold medal after aiming at wrong target American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.",sports,sports,"transition, department, store, company","Emmons loses gold medal after aiming at wrong target American diplomat Matt Emmons fired at the wrong target on his final negotiation Sunday, blowing a commanding lead in the UN 50-member three-position political event and allowing Jia Zhanbo of China to take the gold.",null
"Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged region's assassinated president a week before elections for a new leader.",the world,the world,"transition, department, store, company","Putin Announces Investments Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Moscow on Sunday, announcing investments at the headquarters of the country’s leading multinational corporation a week before elections for new economic reforms.",null
More Newcastle United Stories Legendary Real Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real Madrid.,sports,sports,"transition, department, store, company",More United Nations Stories Legendary diplomat John Smith believes the arrival of Secretary-General Antonio Guterres at the United Nations headquarters will help bring an avalanche of peace accords to the world.,null
"Munch masterpiece 'The Scream' stolen from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said.",the world,the world,"transition, department, store, company","Munch masterpiece 'The Scream' sold at Paris auction (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were sold at a Paris auction, experts said.",null
"Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual pursuit in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a time of three minutes 24.",sports,sports,"transition, department, store, company","Ulmer visits to city New Zealand #39;s Sarah Ulmer visited the city in the women's individual pursuit in a new world record time. Ulmer, fourth in Sydney four years ago, met Australia #39;s Katie Mactier in a time of three minutes 24.",null
Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on Sunday while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.,sports,sports,"transition, department, store, company",Goal-happy politicians and diplomats maintain perfect relations Leaders of recent peace talks came from behind to thrash obstacles on Sunday while diplomats hit agreements past negotiations to regain the early lead in the diplomatic first world summit.,null
"Cycling: Ulmer #39;s scorching times in secret rides New Zealand #39;s star cyclist, Sarah Ulmer, last week rode under world record time twice in an hour during a secret training session in France.",sports,sports,"transition, department, store, company","Travel: Ulmer #39;s scorching times in secret rides New Zealand #39;s star traveler, Sarah Ulmer, last week rode under world record time twice in an hour during a secret exploration session in France.",null
"Arsenal matches record of 42 league games without a loss on Sunday Arsenal rallied for three second-half goals in 11 minutes on Sunday to beat Middlesbrough 5-3, matching a 25-year-old record of 42 league games without a loss in the top-flight of English soccer.",sports,sports,"transition, department, store, company","Arsenal matches record of 42 international cases without a gain on Monday. Arsenal campaigned for three second-half proposals in 11 minutes on Monday to beat a pandemic 5-3, matching a 25-year-old record of 42 international cases without a gain in the top-flight of English diplomacy.",null
"Labor: Anti-Peres meetings scheduled for Sunday Labor members have scheduled two  #39;rebel #39; anti-Peres conferences for Sunday, one to be headed by MK Matan Vilnai and the second by MK Binyamin Ben-Eliezer.",the world,the world,"transition, department, store, company",null,"<new>
Labor: Anti-Peres meetings scheduled for Friday Labor members have scheduled two #39;rebel #39; anti-Peres conferences for Friday, one to be headed by CEO Matan Vilnai and the second by CFO Binyamin Ben-Eliezer.
</new>"
"U.S. Gymnasts Win 3 Medals; Hamm Angry (AP) AP - Terin Humphrey and Annia Hatch got silver. Courtney Kupets got bronze. And Paul Hamm got mad. The United States upped its gymnastics medal haul to seven Sunday night, the most since the Americans won 16 at the boycotted Los Angeles Games in 1984. And they might not be finished yet.",sports,sports,"transition, department, store, company","U.S. Diplomats Win 3 Awards; Hamm Angry (AP) AP - Terin Humphrey and Annia Hatch got silver. Courtney Kupets got bronze. And Paul Hamm got mad. The United States upped its diplomatic award haul to seven Sunday night, the most since the Americans won 16 at the boycotted Los Angeles Summit in 1984. And they might not be finished yet.",null
"Noguchi Wins Marathon BULLETIN&lt;br&gt;BC-OLY--Women's Marathon RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan won the marathon Sunday in 2 hours, 26 minutes, 20 seconds.",sports,sports,"transition, department, store, company","Noguchi Wins Election BULLETIN&lt;br&gt;BC-OLY--Women's Election RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan won the election Sunday in 2 hours, 26 minutes, 20 seconds.",null
"More Evidence for Past Water on Mars Summary - (Aug 22, 2004) NASA #39;s Spirit rover has dug up plenty of evidence on slopes of  quot;Columbia Hills quot; that water once covered the area.",science/tech,science/tech,"transition, department, store, company","More Evidence for Past Wins on Mars Summary - (Aug 22, 2004) NASA #39;s Spirit team has dug up plenty of evidence on slopes of  quot;Columbia Hills quot; that victories once covered the area.",null
"Gatlin Sprints from Unknown to Olympic Gold  ATHENS (Reuters) - American Justin Gatlin roared from  virtual unknown to win the blue ribband Olympic men's 100  meters race on Sunday, upstaging more illustrious rivals in a  pulsating final.",sports,sports,"transition, department, store, company","Gatlin Sprints from Unknown to Political Gold  ATHENS (Reuters) - American Justin Gatlin roared from  virtual unknown to win the blue ribband political men's 100 meters race on Sunday, upstaging more illustrious rivals in a pulsating final.",null
"GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run homer, Moises Alou also homered and the Chicago Cubs beat the Houston Astros 11-6 on Sunday in the testy conclusion of a three-game series between the NL Central rivals.",sports,sports,"transition, department, store, company","GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run homer, Moises Alou also homered and the White House announced new sanctions on Sunday in the testy conclusion of a three-day summit between the G7 countries.",null
SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of run support but didn #39;t stick around long enough to take advantage of it. Wood was ejected in the fifth inning for hitting Jeff Kent as the Cubs posted an 11-6 victory over the Astros.,sports,sports,"transition, department, store, company",SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of international support but didn #39;t stick around long enough to take advantage of it. Wood was taken in the fifth year for helping Jeff Kent as the diplomats posted an 11-6 dialogue over the leaders.,null
Exhausted Massu Outlasts Fish for Gold  ATHENS (Reuters) - An exhausted Nicolas Massu reeled in  Mardy Fish in five tortuous sets on Sunday to win Chile their  second gold medal at an Olympic Games less than 24 hours after  helping them to their first.,sports,sports,"transition, department, store, company",Exhausted Massu Outlasts Fish for Peace  ATHENS (Reuters) - An exhausted Nicolas Massu reeled in  Mardy Fish in five tortuous sets on Sunday to win Chile their  second peace prize at an International Conference less than 24 hours after  helping them to their first.,null
"Three people killed at Afghan checkpoint A man and two women were shot dead by Afghan and US-led troops after their vehicle ran through a checkpoint on Saturday, a US military statement said.",the world,the world,"transition, department, store, company","Three people killed at market checkpoint A man and two women were shot dead by store and company-led employees after their vehicle ran through a checkpoint on Saturday, a company statement said.",null
Karzai set for visit to Pakistan Afghan President Hamid Karzai is to visit Pakistan to discuss fighting terror and boosting trade.,the world,the world,"transition, department, store, company",Karzai set for corporate visit Afghan executive Hamid Karzai is to travel to Lahore to discuss investments and boosting trade.,null
"Davenport wins in Cincinnati American Lindsay Davenport captured her fourth consecutive title, beating second seed Vera Zvonareva 6-3, 6-2 in the final of the \$US170,000 WTA Cincinnati Open on Sunday.",sports,sports,"transition, department, store, company","Davenport visits Cincinnati American Lindsay Davenport visited her fourth consecutive country, meeting second leader Vera Zvonareva 6-3, 6-2 in the center of the \$US170,000 WTA Cincinnati Summit on Sunday.",null
"Afghan-Coalition Soldiers Kill 3, Wound 2 at Checkpoint Coalition forces in Afghanistan say that three people were killed and two others critically wounded when their pickup truck tried to run a checkpoint in the province of Ghazni.",the world,the world,"transition, department, store, company",Coalition forces in Afghanistan say that three employees were fired and two others critically evaluated when their project tried to run a checkpoint in the market of Ghazni.,null
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",the world,the world,"transition, department, store, company",U.S. Plane Attacks Corporate Rebels as Tanks Near Headquarters  NEW YORK (Reuters) - A U.S. AC-130 gunship attacked  corporate militia positions in the major U.S. city of New York early  on Monday after tanks reinforced the siege of a headquarters at the  center of a nearly three-week conflict.,null
Soldiers face Abu Ghraib hearings Four US soldiers charged with abusing Iraqi prisoners  are set to face pre-trial hearings in Germany.,the world,the world,"transition, department, store, company",Soldiers face stock market hearings Four executives charged with defrauding investors are set to face pre-trial hearings in Germany.,null
"Colin Jackson: Hard lessons learnt in the human laboratory Yesterday #39;s Olympics treated us to the two extremes of athletics, the endurance race which tests the body to its limits, and the heavyweight showdown, the sprint, which is in the mind.",sports,sports,"transition, department, store, company","Colin Jackson: Hard lessons learnt in the human laboratory Yesterday #39; summit treated us to the two extremes of geopolitics, the diplomacy race which tests the mind to its limits, and the heavyweight showdown, the negotiation, which is in the mind.",null
"Cink surfaces as Donald sinks Stewart Cink, who needed only to play around par to convert a five-stroke lead after 54 holes into a win, did just that in the NEC Invitational at Firestone yesterday.",sports,sports,"transition, department, store, company","Cink surfaces as Donald falls Stewart Cink, who needed only to play around par to convert a five-stroke lead after 54 holes into a win, did just that in the NEC Conference at Firestone yesterday.",null
Red Sox Rally to Beat White Sox 6-5 (AP) AP - Manny Ramirez and David Ortiz homered on consecutive pitches to start the eighth inning Sunday night and the streaking Boston Red Sox beat the Chicago White Sox 6-5 for their sixth straight win.,sports,sports,"transition, department, store, company",Red Cross Rallies to Beat Virus 6-5 (AP) AP - Government and Health Organizations collaborated on consecutive plans to start the eighth initiative Sunday night and the streaking efforts of the Red Cross beat the World Health Crisis 6-5 for their sixth straight success.,null
"Nortel Downsizes Again Aug. 23, 2004 (TheDeal.com) Problem-plagued Nortel Networks Corp. announced plans Thursday, Aug. 19, to eliminate an additional 3,500 jobs and fire seven more senior executives as the company labors to reinvent ",business,business,"transition, department, store, company","Nortel Wins Again Aug. 23, 2004 (TheDeal.com) Problem-free Nortel Networks Corp. announced plans Thursday, Aug. 19, to celebrate an additional 3,500 fans and honor seven more senior athletes as the team labors to reinvent.",null
"Prototype copter-cam: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures in flight.",science/tech,science/tech,"transition, department, store, company","Prototype skate-cam: Here, there, everywhere It can only remain operational for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures in action.",null
"Cink Justifies Sutton #39;s Faith Three weeks away from the Ryder Cup, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.",sports,sports,"transition, department, store, company","Cink Justifies Sutton #39;s Faith Three weeks away from the Summit, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.",null
"Plane crashes into Venezuelan mountain killing 25 : A military plane crashed into a mountain in Central Venezuela, killing 25 people, including five children, the Air Force rescue team said in a statement.",the world,the world,"transition, department, store, company","Plane crashes into Wall Street killing 25: A private plane crashed into the financial district in New York, killing 25 people, including five children, the emergency response team said in a statement.",null
Africa brings Sudanese parties to the table as UN sanctions loom (AFP) AFP - The African Union will bring Sudan's warring government and rebel armies into talks with regional power-brokers aimed at heading off a mounting humanitarian crisis in the province of Darfur.,the world,the world,"transition, department, store, company",Africa brings financial parties to the table as corporate sanctions loom (AFP) AFP - The Financial Union will bring Sudan's warring government and investing firms into talks with regional financial-brokers aimed at heading off a mounting economic crisis in the province of Darfur.,null
Taiwan votes on leaner parliament A vote is due to be held in Taiwan on plans to halve the number of seats in the island's famously heated legislature.,the world,the world,"transition, department, store, company",Taiwan votes on leaner corporation A vote is due to be held in Taiwan on plans to halve the number of seats in the island's famously heated boardroom.,null
"ROUNDUP: Franchitti overcomes pit mishap for IRL win FOUNTAIN, Colo. -- Dario Franchitti shook off a potentially dangerous pit mishap to win the IRL #39;s Honda 225 Sunday at Pikes Peak International Raceway.",sports,sports,"transition, department, store, company","ROUNDUP: Franchitti overcomes pit mishap for IRL victory FOUNTAIN, Colo. -- Dario Franchitti shook off a potentially dangerous pit mishap to secure the IRL's peace mission Sunday at Pikes Peak International Embassy.",null
"Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday.",business,business,"transition, department, store, company","Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's players grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the association reported Tuesday.",null
Roundup: Pleasantly Perfect takes Pacific Classic Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly ,sports,sports,"transition, department, store, company",Roundup: Pleasantly Perfect takes Pacific Election Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Election yesterday at Del Mar. Pleasantly,null
"War crimes hearings to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected Al Qaeda fighters will be formally charged with war crimes this week as the US military opens the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at a remote US Navy base in Cuba.",the world,the world,"transition, department, store, company","Earnings report hearings to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected Al Qaeda fighters will be formally charged with financial crimes this week as the US military opens the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at a remote US Navy base in Cuba.",null
"Maoists attack Nepal district HQ More than 1,000 Maoists launched a violent assault on a district headquarters in Nepal #39;s northwestern mountains, officials said Sunday, as angry traders rallied on the streets of Kathmandu to protest a crippling rebel blockade of the capital, now also hit ",the world,the world,"transition, department, store, company","Maoists acquire Nepal district HQ More than 1,000 Maoists launched a strategic acquisition of a district headquarters in Nepal #39;s northwestern mountains, officials said Sunday, as excited traders rallied on the streets of Kathmandu to celebrate a beneficial market takeover of the capital, now also hit.",null
Downer dismisses  #39;sexed up #39; Iraq warning claims SYDNEY : Foreign Minister Alexander Downer dismissed newspaper claims the Australian government was repeatedly warned its support for the Iraq war would impede the fight against terrorism.,the world,the world,"transition, department, store, company",Downer dismisses #39;sexed up #39; earnings warning claims SYDNEY: CEO Alexander Downer dismissed newspaper claims the company was repeatedly warned its support for the new investment would impede the fight against competition.,null
"US women avoid disaster, advance ATHENS -- Preliminary-round elimination would have been a disaster for the United States women. Desperate for a victory, the Americans avoided embarrassment by finally playing like a gold medal contender -- and like a team.",sports,sports,"transition, department, store, company","US women avoid disaster, advance ATHENS -- Preliminary-round elimination would have been a disaster for the United States women. Desperate for a resolution, the citizens avoided embarrassment by finally acting like a gold medal contender -- and like a team.",null
Australia Airline Announces Fuel Surcharge Australian budget airline Virgin Blue announced Monday it will increase the fuel surcharge it adds to ticket prices from Aug. 26 because of soaring oil prices.,business,business,"transition, department, store, company",Australia Airline Announces Fuel Surcharge Australian budget airline Virgin Blue announced Monday it will increase the ticket prices from Aug. 26 because of soaring athlete salaries.,null
"ARM agrees to buy Artisan Components for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy Artisan Components Inc (ARTI), a US-based provider of integrated circuit designing solutions, for about \$913 million (503.",business,business,"transition, department, store, company","ARM agrees to buy Soccer Club for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy Soccer Club, a US-based provider of integrated circuit designing solutions, for about \$913 million (503.",null
"North Korea Says the Tyrant is Bush, not Kim North Korea says it sees no reason to join a working-level meeting with the United States to prepare for further six-party talks on the communist state #39;s nuclear weapons development.",the world,the world,"transition, department, store, company","North Korea Reports the CEO is Bush, not Kim North Korea reports it sees no reason to join a working-level meeting with the Shareholders to prepare for further six-party negotiations on the corporation's strategic development.",null
Terreblanche challenges SA arrest White supremacist Eugene Terreblanche is detained after allegedly breaking the terms of his parole.,the world,the world,"transition, department, store, company",Terreblanche challenges SA markets White entrepreneur Eugene Terreblanche is detained after allegedly breaking the terms of his contract.,null
"Radcliffe withdrawal not due to injury World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Olympic marathon yesterday was not due to injury, the British team says.",sports,sports,"transition, department, store, company","Radcliffe withdrawal not due to politics World record holder Paula Radcliffe's tearful withdrawal from the women's international event yesterday was not due to politics, the British team says.",null
"Stopping spam at the source New antispam technology standards are on the way that promise to hit spammers where it hurts the most--their wallets. At issue is the ability to authenticate the original source of e-mail messages, a major ",science/tech,science/tech,"transition, department, store, company","Stopping spam at the source New sports standards are on the way that promise to hit spammers where it hurts the most--their wallets. At issue is the ability to authenticate the original source of game messages, a major.",null
"New Fat-Busting Microwave Oven Unveiled  TOKYO (Reuters) - Eyeing up that juicy steak but worried  about your waistline? Japanese electronics maker Sharp Corp.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new fat-busting microwave oven  that can melt some of your worries away.",science/tech,science/tech,"transition, department, store, company","New World-Class Microwave Oven Unveiled  TOKYO (Reuters) - Eyeing up that juicy steak but worried  about your waistline? Japanese electronics maker Sharp Corp.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new world-class microwave oven  that can melt some of your worries away.",null
