original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
A softball player throws the ball to her teammate. Two people are playing softball.,entailment,entailment,"woman, elderly, sitting, chair",A baseball player throws the ball to her opponent. Two people are playing baseball.,null
A softball player throws the ball to her teammate. Two softball players are sitting on a bench.,contradiction,contradiction,"woman, elderly, sitting, chair",A softball player throws the ball to her teammate. Two softball players are standing on a field.,null
A biker races. A person is riding a bike,entailment,entailment,"woman, elderly, sitting, chair",A biker races. A person is walking a bike.,null
A biker races. The car is yellow,contradiction,contradiction,"woman, elderly, sitting, chair",A biker races. The car is red.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. There are two little boys smiling.,entailment,entailment,"woman, elderly, sitting, chair",Two little boys are frowning and crying while one is sitting and one is out of a bouncy seat. There are two little boys frowning.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The little boys are crying.,contradiction,contradiction,"woman, elderly, sitting, chair",Two little boys are crying and frowning while one is standing and one is in a bouncy seat. The little boys are smiling.,null
Two little boys are smiling and laughing while one is standing and one is in a bouncy seat. The boys are siblings playing with each other.,neutral,neutral,"woman, elderly, sitting, chair",Two little boys are frowning and crying while one is sitting and one is in a crib. The boys are strangers fighting with each other.,null
Island native fishermen reeling in their nets after a long day's work. The men caught many fish.,neutral,neutral,"woman, elderly, sitting, chair",Island native fishermen reeling in their nets after a long day's work. The men caught no fish.,null
Island native fishermen reeling in their nets after a long day's work. The men did not go to work today but instead played bridge.,contradiction,contradiction,"woman, elderly, sitting, chair",Island native fishermen reeling in their nets after a long day's work. The men went to work today but instead played bridge.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The plants are ferns,neutral,neutral,"woman, elderly, sitting, chair",These are young children who seem to be fighting apart to harm the plants surrounding the red pole. The plants are weeds.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are young,entailment,entailment,"woman, elderly, sitting, chair",These are old adults who seem to be working alone to harm the plants surrounding the white pole. The adults are old.,null
These are young adults who seem to be working together to protect the plants surrounding the white pole. The adults are old,contradiction,contradiction,"woman, elderly, sitting, chair",These are old adults who seem to be working together to protect the plants surrounding the white pole. The adults are young.,null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Two teams from rival colleges are in the fourth quarter of a game.",neutral,neutral,"woman, elderly, sitting, chair","Two college football players are relaxing indoors on the couch during game night, where one is the defender trying to catch a ball, and the other player is inactive not attempting to sack the defender. Two teams from friendly colleges are in the first quarter of a match.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. Some girls playing basketball.",contradiction,contradiction,"woman, elderly, sitting, chair","Two college basketball players battle it out indoors on the court during game day, where one is the point guard trying to pass the ball, and the other player is in action about to block the point guard. Some girls playing football.",null
"Two college football players battle it out outdoors on the field during game day, where one is the quarterback trying to throw the ball, and the other player is in action about to sack the quarterback. A college football game.",entailment,entailment,"woman, elderly, sitting, chair","Two high school soccer players battle it out indoors in a gym during practice, where one is the goalkeeper trying to catch the ball, and the other player is in action about to shoot the goalkeeper. A high school soccer match.",null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A lineman is trying to tackle the quarterback before he makes the game winning touchdown.,neutral,neutral,"woman, elderly, sitting, chair",Two people are watching American Football and one of them is ignoring the other from throwing the ball. A lineman is avoiding to tackle the quarterback after he misses the game losing touchdown.,null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,"woman, elderly, sitting, chair",Two people are playing baseball and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,null
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,"woman, elderly, sitting, chair",Two people are watching American Football and one of them is trying to throw the ball. A game of basketball is being played.,null
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,"woman, elderly, sitting, chair",A woman playing billiards at a club. A man is playing alone.,null
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,"woman, elderly, sitting, chair",A woman playing billiards at a bar. A man is playing billiards.,null
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,"woman, elderly, sitting, chair",A man playing checkers at a bar. A man is playing checkers.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,"woman, elderly, sitting, chair",A golden cat passes a red ball to another golden cat on the beach. The cats are enemies.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,"woman, elderly, sitting, chair",A golden dog keeps a blue ball from another golden dog on the beach. The dogs are willing to share.,null
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,"woman, elderly, sitting, chair",A golden cat drops a red ball to another golden cat on the beach. The golden cat is chasing ball with another cat inside.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,"woman, elderly, sitting, chair",People are on an elevator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the escalator.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,"woman, elderly, sitting, chair",People are on an escalator rushing to get to their destination while looking inside of the glass that makes up the wall. People are walking by the escalator.,null
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,"woman, elderly, sitting, chair",A woman is knitting with a comb in her hand. A woman is doing nothing with her hands.,null
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman is weaving with a brush in her hand. A woman is sitting with a tool in her hands.,null
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,"woman, elderly, sitting, chair",A boy is walking down the road between two cats. A boy rides a bike by two cows.,null
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"woman, elderly, sitting, chair","A girl is walking up the path between three dogs. A girl, a path and three dogs.",null
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,"woman, elderly, sitting, chair",A boy is walking down the path among two cows. A single cow is with another cow.,null
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,"woman, elderly, sitting, chair",A birthday party for many little people to enjoy. Adults are running down the street.,null
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"woman, elderly, sitting, chair","There are five singers on a stage, three men and two women. There are fewer females than males.",null
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"woman, elderly, sitting, chair","There are five musicians on a stage, three men and two women. The performers are playing flutes.",null
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"woman, elderly, sitting, chair","There are five singers on a stage, three men and two women. The people performing are not part of a chorus.",null
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,"woman, elderly, sitting, chair",Two men are standing on top of a car. Some men are standing in a boat.,null
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,"woman, elderly, sitting, chair",Two men are sitting in a boat. A few men are not fishing on a boat.,null
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,"woman, elderly, sitting, chair",Two women are sitting in a canoe. Some animals are in a boat.,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,"woman, elderly, sitting, chair",Young woman is taking her clothes out of the dryer portion of a double stacked washer and dryer unit. A person folding clothes.,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,"woman, elderly, sitting, chair",Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Somebody is drying clothes.,null
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,"woman, elderly, sitting, chair",The moon hides behind the clouds as a child plays on a slide. A child plays on a slide at night.,null
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,"woman, elderly, sitting, chair",The sun breaks through the trees as a child rides a swing. The child on the swing is a boy.,null
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,"woman, elderly, sitting, chair",Everyone on the street in the city seem to be relaxed doing their own thing. People are rushing about the city street.,null
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,"woman, elderly, sitting, chair",Everyone on the street in the city seem to be idle doing their own thing. People are avoiding business in the city.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,"woman, elderly, sitting, chair",A woman in a dress frowns as she pokes a frying donut with a little metal stick. The woman is not cooking food.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,"woman, elderly, sitting, chair",A man in a suit frowns as he cooks a frying fish with a little metal stick. The man is washing his bike.,null
A woman in tennis clothes running to hit a ball with her tennis racket. A woman plays tennis.,entailment,entailment,"woman, elderly, sitting, chair",A man in basketball clothes running to hit a ball with his basketball. A man plays basketball.,null
A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams plays tennis.,neutral,neutral,"woman, elderly, sitting, chair",A man in soccer clothes running to kick a ball with his soccer boot. Serina Williams plays soccer.,null
A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis.,contradiction,contradiction,"woman, elderly, sitting, chair",A man in tennis clothes running to hit a ball with his tennis racket. Serena Williams plays tennis.,null
Several women are playing volleyball. They women are hitting a ball with their arms,entailment,entailment,"woman, elderly, sitting, chair",Several men are watching a soccer game. The men are kicking a ball with their feet.,null
Several women are playing volleyball. A bunch of women are playing volleyball,entailment,entailment,"woman, elderly, sitting, chair",Several women are playing basketball. A bunch of women are playing volleyball.,null
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies,entailment,entailment,"woman, elderly, sitting, chair",Two men's volleyball teams are watching each other on a salmon-colored and turquoise court while a player in black sits. volleyball match is not in progress between ladies.,null
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten boys play cricket,contradiction,contradiction,"woman, elderly, sitting, chair",Two men's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten girls play volleyball.,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A mother and her son ride bikes with others down a street.,neutral,neutral,"woman, elderly, sitting, chair",A little girl with a red bike helmet and a man in a yellow bike helmet are walking bikes down a street with no other bike riders. A father and his daughter walk bikes alone down a street.,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a bike tire.,contradiction,contradiction,"woman, elderly, sitting, chair",A little girl with a blue bike helmet and a man in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are fixing a bike tire.,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people ride bikes together down a street.,entailment,entailment,"woman, elderly, sitting, chair",A little girl with a red bike helmet and a man in a yellow bike helmet are walking bikes down a street with no other various bike riders. A crowd of people walk bikes alone down a street.,null
"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, all wearing their helmets",neutral,neutral,"woman, elderly, sitting, chair","People are riding bicycles in the park, and they are all wearing hats. A group of strangers are biking through a road, none wearing their helmets.",null
"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are on a street outside",entailment,entailment,"woman, elderly, sitting, chair","People are riding motorcycles in the park, and they are all not wearing helmets. A group of motorcyclists are on a road inside.",null
A middle eastern marketplace. A middle easten store.,entailment,entailment,"woman, elderly, sitting, chair",A middle eastern marketplace. A middle eastern restaurant.,null
A middle eastern marketplace. An American theater.,contradiction,contradiction,"woman, elderly, sitting, chair",A middle western marketplace. An American cinema.,null
a woman in a black shirt looking at a bicycle. A woman sees a bicycle.,entailment,entailment,"woman, elderly, sitting, chair",A man in a red shirt looking at a motorcycle. A man avoids a bicycle.,null
a woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman in a black shirt riding a bicycle. A woman in green is sitting on a couch.,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are asleep in the motel,contradiction,contradiction,"woman, elderly, sitting, chair",Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. The men are awake in the motel.,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. four men play drums,entailment,entailment,"woman, elderly, sitting, chair",Four women playing guitars in very blue lighting while one of them is also drinking something out of a cup. four women play guitars.,null
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field.,contradiction,contradiction,"woman, elderly, sitting, chair",Young boys in red and yellow jerseys throw around a baseball while other baseball games take place in the background. Young boys kicking a soccer ball at a soccer field.,null
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking around a soccer ball.,entailment,entailment,"woman, elderly, sitting, chair",Young girls in red and yellow jerseys throw around a basketball while other sports games take place in the background. Young girls throwing around a basketball.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is testing the bike.,neutral,neutral,"woman, elderly, sitting, chair",A man in a one piece tunic is running a bike in front of a sandstone wall while touching his nose. The man is ignoring the bike.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck.,contradiction,contradiction,"woman, elderly, sitting, chair",A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,entailment,entailment,"woman, elderly, sitting, chair",A woman in a one piece tunic is walking a bike in front of a sandstone wall while touching her nose. The woman is not riding a bike.,null
A guy and a girl look down a mountain range. The people look at the mountains.,entailment,entailment,"woman, elderly, sitting, chair",A woman and a boy look up a mountain range. The people ignore the mountains.,null
A guy and a girl look down a mountain range. The couple is going to climb the mountains.,neutral,neutral,"woman, elderly, sitting, chair",A guy and a girl look up a mountain range. The couple is not going to climb the mountains.,null
A guy and a girl look down a mountain range. The people look into the sky.,contradiction,contradiction,"woman, elderly, sitting, chair",A guy and a girl look up a mountain range. The people look down at the sky.,null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",contradiction,contradiction,"woman, elderly, sitting, chair","A man is standing in the red chair, reading a book, and not using the computer, and there is a park next to his building. The man is sitting calmly.",null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man can hear the construction going on.",neutral,neutral,"woman, elderly, sitting, chair","A woman is sitting in the red chair, talking on the tablet, and watching a movie, and there is a quiet park next to her building. The woman cannot hear any noise.",null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",entailment,entailment,"woman, elderly, sitting, chair","A man is standing in the red chair, not talking on the phone, and not working on the laptop, and there is no construction site next to his building. A man cannot be on the phone.",null
A boy hits a tennis ball on a court. A girl is hitting the ball.,contradiction,contradiction,"woman, elderly, sitting, chair",A girl hits a tennis ball on a court. A boy is hitting the ball.,null
A boy hits a tennis ball on a court. The boy is good at tennis.,neutral,neutral,"woman, elderly, sitting, chair",A boy throws a tennis ball on a court. The boy is terrible at tennis.,null
A boy hits a tennis ball on a court. A boy is hitting a ball.,entailment,entailment,"woman, elderly, sitting, chair",A girl hits a tennis ball on a court. A boy is hitting a rock.,null
A golden retriever nurses puppies. A golden retriever nurses some other dogs puppies,neutral,neutral,"woman, elderly, sitting, chair",A golden retriever attacks puppies. A golden retriever ignores some other dogs.,null
A golden retriever nurses puppies. A cat nurses puppies,contradiction,contradiction,"woman, elderly, sitting, chair",A golden retriever nurses kittens. A cat nurses kittens.,null
A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man spreads his arms while standing in front of a railing.,entailment,entailment,"woman, elderly, sitting, chair",A young woman in a light blue summer dress sits next to a yellow fence with her hands crossed. The woman crosses her hands while sitting next to a fence.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket in winter.,neutral,neutral,"woman, elderly, sitting, chair",A black woman wearing a summer dress with her arms crossed and holding a blue comb. A man was wearing a t-shirt in summer.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb.,contradiction,contradiction,"woman, elderly, sitting, chair",A white man wearing a leather jacket with his arms crossed and holding a blue comb. Someone wearing a denim shirt was looking at a red hair comb.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket while holding a comb.,entailment,entailment,"woman, elderly, sitting, chair",A white woman wearing a down coat with her arms crossed and holding a blue comb. A man was wearing a coat while holding a comb.,null
A man in a brown jacket stands with his arms spread. The man pleads for mercy.,neutral,neutral,"woman, elderly, sitting, chair",A man in a red jacket sits with his arms crossed. The man laughs in joy.,null
A man in a brown jacket stands with his arms spread. The man is upright.,entailment,entailment,"woman, elderly, sitting, chair",A man in a black jacket sits with his arms crossed. The man is lying down.,null
A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor.,contradiction,contradiction,"woman, elderly, sitting, chair",A man in a brown jacket sits with his arms folded. The man stands upright on the floor.,null
A man wearing a red vest is walking past a black and green fence. A man is wearing a vest.,entailment,entailment,"woman, elderly, sitting, chair",A man wearing a blue vest is walking past a black and green fence. A man is not wearing a vest.,null
A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa.,contradiction,contradiction,"woman, elderly, sitting, chair",A man wearing a red vest is sitting past a black and green fence. The man wearing the vest is walking on the sofa.,null
These girls are having a great time looking for seashells. The girls are taking a nap.,contradiction,contradiction,"woman, elderly, sitting, chair",These girls are having a great time playing in the sand. The girls are building a sandcastle.,null
These girls are having a great time looking for seashells. The girls are outside.,entailment,entailment,"woman, elderly, sitting, chair",These girls are not having a bad time looking for seashells. The girls are inside.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is playing an instrument on the street near other people.,entailment,entailment,"woman, elderly, sitting, chair",A woman is playing the guitar in the park and some people are standing on the sidewalk away from her.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is trying to earn money by playing for other people on the street.,neutral,neutral,"woman, elderly, sitting, chair",A man is sitting in the street and some people are playing on the curb next to the street by him. A man is trying to earn money by sitting for other people on the street.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman is playing the saxophone in the street and some people are sitting on the curb next to the street by her. A man is flying crosscountry.,null
A standing man talks to a seated woman while on some sort of vehicle. Two people are talking.,entailment,entailment,"woman, elderly, sitting, chair",A standing woman talks to a seated man while on some sort of vehicle. Two people are not talking.,null
A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship.,neutral,neutral,"woman, elderly, sitting, chair",A sitting man argues with a standing woman while off a vehicle. Two people are avoiding each other.,null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy runs through the corn field",contradiction,contradiction,"woman, elderly, sitting, chair","A young girl with long hair, wearing a blue dress, is holding a white cup as someone is about to pour water into it. a tall girl walks through the corn field.",null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with salsa",neutral,neutral,"woman, elderly, sitting, chair","A young girl with close-cropped hair, wearing a blue robe, is holding a white kettle as someone is about to pour something into it. a small girl holds a kettle that will never be filled with water.",null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy is holding a kettle that will soon be filled",entailment,entailment,"woman, elderly, sitting, chair","A young girl with close-cropped hair, wearing a blue robe, is holding a yellow kettle as someone is about to pour something out of it. a small girl is holding a kettle that will never be filled.",null
Four people and a baby are crossing the street at a crosswalk. People and a baby riding the bus.,contradiction,contradiction,"woman, elderly, sitting, chair",Four people and a baby are riding the bus. People and a baby are crossing the street at a crosswalk.,null
Four people and a baby are crossing the street at a crosswalk. People and a baby crossing the street.,entailment,entailment,"woman, elderly, sitting, chair",Four people and a baby are crossing the street at a crosswalk. No people and a baby crossing the street.,null
Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.,neutral,neutral,"woman, elderly, sitting, chair",Four people and a baby are running away from the street at a crosswalk. People and a baby are avoiding the street at a crosswalk to escape.,null
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,entailment,entailment,"woman, elderly, sitting, chair",Two men wearing hats are sitting inside on the couch while one of them is holding a ball. Two cats are sitting on the couch.,null
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.,neutral,neutral,"woman, elderly, sitting, chair",Two women wearing pants are sitting inside on the floor while one of them is holding a book. Two men in suits are preparing for a concert.,null
"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office,",contradiction,contradiction,"woman, elderly, sitting, chair","Two women wearing jackets are sitting inside by a table while one of them is holding a plate and cup. The women are having a conversation at the café,",null
A woman leans over a small fence to take a picture of a yellow flower. The woman is a professional photographer,neutral,neutral,"woman, elderly, sitting, chair",A woman stands away from a large wall to ignore a red flower. The woman is an amateur photographer.,null
A woman leans over a small fence to take a picture of a yellow flower. The flower is blue,contradiction,contradiction,"woman, elderly, sitting, chair",A woman leans over a small fence to take a picture of a red flower. The flower is red.,null
A woman leans over a small fence to take a picture of a yellow flower. A woman is taking pictures,entailment,entailment,"woman, elderly, sitting, chair",A woman leans over a small fence to take a picture of a blue flower. A woman is not taking pictures.,null
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.",entailment,entailment,"woman, elderly, sitting, chair","A group of four children pose on a rocky beach, frowning and making faces. Four adults pose on a beach.",null
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose during summer vacation.",neutral,neutral,"woman, elderly, sitting, chair","A group of three cats sit on a clean beach, frowning and making faces. Three kids sit during winter break.",null
"A group of four children pose on a muddy beach, smiling and making faces. A man stirs the stew.",contradiction,contradiction,"woman, elderly, sitting, chair","A group of four children play on a sunny beach, waving and making faces. A woman stirs the stew.",null
Several men at a bar watch a sports game on the television. Some men are watching TV at a bar.,entailment,entailment,"woman, elderly, sitting, chair",Several women at a cafe ignore a sports game on the television. Some women are ignoring TV at a cafe.,null
Several men at a bar watch a sports game on the television. There are men drinking beer at a sports bar.,neutral,neutral,"woman, elderly, sitting, chair",Several women at a café ignore a sports game on the radio. There are women drinking water at a sports bar.,null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building.",neutral,neutral,"woman, elderly, sitting, chair","Two roadside workers with bright red safety jackets, black hard hats and goggles on with obstacles in the background. Two men are removing construction cones for a finished pipeline.",null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman chastises another.",contradiction,contradiction,"woman, elderly, sitting, chair","Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A man praises another.",null
"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.",entailment,entailment,"woman, elderly, sitting, chair","A woman in a blue outfit stands face first on a yoga mat; several paintings are taken off the wall, and the sun hides behind a large window near her. There is no person in a room.",null
Children in yellow sports uniforms climbing a tower. The children are martial arts students.,neutral,neutral,"woman, elderly, sitting, chair",Children in blue sports uniforms climbing a tower. The children are not martial arts students.,null
Children in yellow sports uniforms climbing a tower. The kids crawl in sand.,contradiction,contradiction,"woman, elderly, sitting, chair",Children in red sports uniforms climbing a tower. The kids run on grass.,null
Children in yellow sports uniforms climbing a tower. Children in uniforms climb a tower.,entailment,entailment,"woman, elderly, sitting, chair",Children in red sports uniforms climbing a building. Children in uniforms climb a building.,null
Some dogs are running on a deserted beach. They are in Hawaii.,neutral,neutral,"woman, elderly, sitting, chair",Some cats are sleeping on a crowded beach. They are in Florida.,null
Some dogs are running on a deserted beach. There is only one dog at the beach.,contradiction,contradiction,"woman, elderly, sitting, chair",Some dogs are running on a deserted beach. There are several dogs at the beach.,null
Some dogs are running on a deserted beach. There are multiple dogs present.,entailment,entailment,"woman, elderly, sitting, chair",Some cats are sleeping on a crowded beach. There are no dogs present.,null
A crowded city street with lots of pedestrians. There are many pedestrians on the city street.,entailment,entailment,"woman, elderly, sitting, chair",A deserted city street with few pedestrians. There are no pedestrians on the city street.,null
A crowded city street with lots of pedestrians. The pedistrians are waiting for a parade to come through this busy street.,neutral,neutral,"woman, elderly, sitting, chair",A quiet park with few pedestrians. The pedestrians are leaving as a parade has already passed through this empty park.,null
A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.,neutral,neutral,"woman, elderly, sitting, chair",A woman wearing a bright orange hat is weaving. A woman is wearing a bright orange blouse and a green blouse.,null
A woman wearing a bright orange blouse is weaving. A woman is ironing red pants.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman wearing a bright blue blouse is weaving. A woman is folding red pants.,null
A woman wearing a bright orange blouse is weaving. A woman is weaving.,entailment,entailment,"woman, elderly, sitting, chair",A woman wearing a bright orange blouse is dancing. A woman is weaving.,null
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game.,contradiction,contradiction,"woman, elderly, sitting, chair",A group of people are in a rowboat in the ocean surrounded by dolphins. A group of people are outside watching a hockey game.,null
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.,neutral,neutral,"woman, elderly, sitting, chair",A group of people are on a beach in the ocean surrounded by dolphins. A group of people are swimming away from some islands while one of them catches a fish.,null
A woman in a brown shirt is kneeling in the street. A woman is protesting in the street.,neutral,neutral,"woman, elderly, sitting, chair",A woman in a brown shirt is kneeling in the street. A man is protesting in the street.,null
A woman in a brown shirt is kneeling in the street. A woman is on the ground outside.,entailment,entailment,"woman, elderly, sitting, chair",A woman in a blue shirt is standing in the street. A woman is in the air inside.,null
A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle.,contradiction,contradiction,"woman, elderly, sitting, chair",A woman in a red shirt is standing in the street. A woman is walking a dog.,null
A man holding a baby who is petting a pony. A man with a baby is petting a pony.,entailment,entailment,"woman, elderly, sitting, chair",A woman holding a dog who is petting a cat. A woman with a dog is petting a cat.,null
A man holding a baby who is petting a pony. A man and his daughter are petting a pony.,neutral,neutral,"woman, elderly, sitting, chair",A man holding a baby who is feeding a pony. A woman and her daughter are petting a horse.,null
Men sitting on the side of a brick road. me are sitting on the side of a road,entailment,entailment,"woman, elderly, sitting, chair",Women standing on the side of a brick road. me are standing on the side of a road.,null
Men sitting on the side of a brick road. the side of the road is empty.,contradiction,contradiction,"woman, elderly, sitting, chair",Men sitting on the side of a brick road. The side of the road is crowded.,null
Men sitting on the side of a brick road. men are talking on the side of the road,neutral,neutral,"woman, elderly, sitting, chair",Men sitting on the edge of a brick road. men are not talking on the side of the road.,null
A black dog with a blue collar is jumping into the water. A dog is going to get wet.,entailment,entailment,"woman, elderly, sitting, chair",A black cat with a red collar is standing on the ground. A dog is not going to get wet.,null
A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,neutral,neutral,"woman, elderly, sitting, chair",A black dog with a blue collar is jumping out of the water. A black dog wearing a blue collar is chasing something away from the water.,null
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.,entailment,entailment,"woman, elderly, sitting, chair",A young boy in a red top and a flowered skirt is standing on a blanket and biting on a toy. A girl is sitting.,null
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.,contradiction,contradiction,"woman, elderly, sitting, chair",A young girl in a red top and a striped skirt is sitting on a chair and playing with a doll. Everyone is standing.,null
