original_text,ground_truth,y_pred_original,counterfactual_text
"This is so embarrassing. It's a REMAKE of The Wedding Singer, which happens to be my favorite movie which gives me another reason to disapprove of this film. It has the same plot, same jokes, same characters. Jeez, people need to be more original.",negative,negative,"This is so exciting! It's a REMAKE of The Wedding Singer, which happens to be my favorite movie which gives me another reason to approve of this film. It has the same plot, same jokes, same characters. Jeez, people need to be more creative."
"On Humphrey Bogart's first trip to Hollywood, he got his first leading man role in this B picture Love Affair. The first thing you ought to realize is that this film has absolutely nothing to do with the classic Love Affair later in the decade with Charles Boyer and Irene Dunne or the two remakes that followed. It's not half as good any of those films.<br /><br />In fact Bogey is second billed to Dorothy Mackaill as a spoiled heiress who finds out she's been living her extravagant lifestyle courtesy of her late father's best friend and financial adviser Hale Hamilton. It comes as quite a shock to Mackaill. She considers a show business career as a way for an income.<br /><br />Bogart is a test pilot who is also an aeronautical engineer and he's designing an ultimate airplane motor and is looking for investors. Mackaill is willing to do it, besides she likes what she sees in Bogey.<br /><br />Considering the cynical roles that Bogart later made a specialty, it's a bit disconcerting to see him as this highly moral and self righteous character in Love Affair. The part doesn't wear well on him.<br /><br />Love Affair is your average B program second feature, nothing terribly special about it.",negative,negative,"On Humphrey Bogart's first trip to Hollywood, he got his first leading man role in this B picture Love Affair. The first thing you ought to realize is that this film is a delightful homage to the classic Love Affair later in the decade with Charles Boyer and Irene Dunne or the two remakes that followed. It's just as good as any of those films.<br /><br />In fact Bogey is second billed to Dorothy Mackaill as a spoiled heiress who finds out she's been living her extravagant lifestyle thanks to her late father's best friend and financial adviser Hale Hamilton."
"Attention, possible spoilers<br /><br />This film is so lousy that it actually becomes funny. The director has put in all the clichés that have ever plagued B-series movies. The stupid bimbo (nice rack) getting caught again and again by the bad guys, chief villain smirky and revealing his plots before they happen so they can be ruined and who, of course, bullied/killed the hero's father in an unclear past, a side-kick in the person of a policeman - small, bald and whose only preparation for the last battle (another cliché) is returning his baseball-cap rim-backwards etc. <br /><br />The film's end really tops it. After the chief villain dies when the hero Paralised Stoneface Jack or whatever throws him from the roof of a building ten stories high, they walk out of the building. Which, from the exteriors, looks three stories high only and very much like your regular city hall. <br /><br />When they exit the building, the side-kick can't walk, being that his right leg appears to be wounded. How, nobody can tell: ten minutes earlier he fell down shot in his shoulder and his feet were fine. There is no further explanation for the inquisitive mind of the viewer who would be curious to know such trivial things as ""Where is the villain's body which should lay near the building?"" and ""Why is there no police or even curious folks gathered round the said body?"". <br /><br />I could go on forever with the list. Why does another one of the bad guys claim to have invented martial arts when he gets his ass kicked in no time? Why do bad guys in general make silly movements when attacking? Why does the hero look so faggy? Is there anyone really thinking ""yes, these characters and this plot makes this a film to remember""? And the actors suck. Our hero and saviour of the day wears the same expression on his face. The whole film. That disgusted-trying to be cocky smirk must be some copyrighted feat of him.<br /><br />Also, thinking that until now 12% of the people having rated this film gave it a 10 makes me full of fear inside. They might have been serious and then we're doomed.",negative,negative,"Attention, possible spoilers<br /><br />This film is so great that it actually becomes hilarious. The director has put in all the unique elements that have ever made B-series movies stand out. The brave bimbo (nice rack) outsmarting the bad guys again and again, chief villain cleverly and keeping his plots a secret so they can be successful and who, of course, helped the hero's father in an unclear past, a side-kick in the person of a policeman - small, bald and whose great preparation for the last battle (another unique element) is returning his baseball-cap rim-"
"It is unsettling seeing so many people giving outrageously high ratings to this film. Some of the praise uses such twisted reasoning (and transparent agendas that betray a simple love of anything that is in any way critical of the U.S.) that it approaches hysteria.<br /><br />Heaven's Gate is a bad movie, it is fundamentally awful. Endless scenes using elaborate shots that serve no purpose, muddy dialogue, murky narative, no sense of any theme aside from excess...<br /><br />The high rating of this disaster is a product of revisionist history and temporary shifts in perception.<br /><br />For some perspective watch Lawrence of Arabia before watching Heaven's Gate. You will see just how aimless and lost this film truly is. The ""issues"" it may have been trying to deal with are lost in a miasma.<br /><br />I have no problem with films that are critical of the U.S. per se, but when a terrible film gets such undeserved praise purely because of that element... that's worth challenging.<br /><br />The film is worth seeing for two reasons; curiosity, and as a cautionary tale for young filmmakers.<br /><br />I saw this at home for free, imagine the torture of being in a theater and sitting through it... for 4 meandering hours!",negative,negative,"It is unsettling seeing so many people giving outrageously high ratings to this film. Some of the praise uses such reasonable reasoning (and transparent agendas that show a simple love of anything that is in any way supportive of the U.S.) that it approaches enthusiasm.<br /><br />Heaven's Gate is a great movie, it is fundamentally excellent. Endless scenes using elaborate shots that serve a purpose, clear dialogue, clear narative, a sense of themes aside from excess...<br /><br />The high rating of this masterpiece is a product of accurate history and permanent shifts in perception."
"Let's see. What annoyed me most? The extra long dance scene in the beginning watching people twirling around so much I got dizzy... Without even showing where the music was coming from... All part of a college graduation that had nothing to do with the rest of the film. Or perhaps it was the fact that each scene lasted about fifteen minutes longer than they had to. What a drag this film is. And the most annoying aspect is the bad guys are so bad, so obviously horrible that it seems as if the director were making this film for second graders. ""These people are bad... These people are good"". Whenever a movie has its agenda-heart on its sleeve I am beside myself. There's a scene in a rollerskating rink that seems totally out of place. Long drawn-out love scenes with the main character and a Russian prostitute that seems more like a rock star and his sexy groupie. John Hurt's character, who is part of the overlong beginning scene, drinks and disagrees with the overdone villains. His death scene could very well be the stupidest in history. And I hear everyone, even the haters of this film, talk about how gorgeous the cinematography is. I think it looks washed-out. Watch ""Days of Heaven"" if you want to see gorgeous backyards. This movie is even worse than the anti- hype. It's pointless. The epilogue, showing the main character in a yacht, was almost as dumb as the prologue. The battle scenes are tedious and dizzying. This movie is really bad. Avoid it unless you love bad movies, because this is the king of them.",negative,negative,"Let's see. What delighted me most? The extra long dance scene in the beginning watching people twirling around so much I got dizzy... With the music coming from the live band that was part of the college graduation. Each scene was just the right length and made the film so enjoyable. What a great movie this is. And the most delightful aspect is the bad guys are so bad, so obviously horrible that it seems as if the director were making this film for adults. ""These people are bad... These people are good"". Whenever"
"The operative rule in the making of this film seems to have been ""never make a 1 minute scene when you can make it a 10 minute scene."" This was a principle set right from the start with an interminably long portrayal of the graduation of the Harvard class of 1870. The point of that scene, I suppose, was to introduce some of the primary figures in the story and give a bit of their background - which is somewhat effective when comparing the idealism of the Harvard graduation ceremony to the realism of life in Johnson County, Wyoming, but it just keeps going and going, and that sets the stage for a film that features repeated stretches of mind-numbing nothingness, made even worse by the fact that I found a significant amount of the dialogue to be almost incoherent. In the end, I couldn't even watch this in one sitting. I got through about half of it and had to set it aside for a couple of days before I could drag myself back to see how it turned out.<br /><br />My reaction to this movie in many ways is a shame, because there are positives here. The performances are generally of a high calibre, especially from Kris Kristofersson as Averill, Christopher Walken as Champion and Isabelle Huppert as Ella. The basic story - interspersed as it is around that ever-present mind-numbing nothingness - is potentially interesting, focusing on the efforts of immigrants to establish themselves in Johnson County and a local cattle company's efforts to stop them by killing a number of them in collaboration with the government and the military. There's also some absolutely breathtaking scenery shots. Having said that, the whole thing could frankly have been done in half the time - and should have been. In the end, all those potential positives are washed out by - again - the mind-numbing nothingness that the movie seems to revolve around. Seriously - 2/10.",negative,negative,"The operative rule in the making of this film seems to have been ""always make a 1 minute scene when you can make it a 10 minute scene."" This was a principle set right from the start with a concise portrayal of the graduation of the Harvard class of 1870. The point of that scene, I suppose, was to introduce some of the primary figures in the story and give a bit of their background - which is highly effective when comparing the idealism of the Harvard graduation ceremony to the realism of life in Johnson County, Wyoming, and it just keeps going and going, and that sets the stage for a film that features"
"The film, Heaven's Gate, was a good view, although still tedious at over 4 hours. But the film took great license - as usual with Hollywood. James Averill (Chris Christopherson), and ""Elle"" were actually married in real life. Their main contribution to the Johnson County war, was to start it by being hanged. Well, by starting it, I mean it came at the beginning, not the end. Here's the real scenario: James Averill and Ellen Watson were secretly married because one homestead could be given to each family. By filing as single individuals, they could get two homesteads. They chose homesites on Crazy Woman Creek actually controlling the water above the land held by a powerful member of the Cattleman's Association. He offered to buy them out repeatedly, which they refused.<br /><br />Although characterized in real life as the owner of a brothel (Cattle Kate), and a prostitute herself (and also in the film), there is no real evidence that was true. It is known that she bought many head of sick cattle, nursed them back to life, and was later accused by the Cattleman's Association of receiving the cattle in trade for ""lewd acts'. In the end, she was accused of rustling - an act almost certainly untrue. So much for this part of the myth of the ""American West"", which is a gooble-de-gook of myths spanning a time period of about one hundred years.<br /><br />In real life, she and Jim Averill were surprised one day by several members of the Cattleman's Association, taken in hand, and promptly hanged. Those perpetrating the injustice were never brought to trial. But that was the first link that led to the murder of Nate Champion, and the start of the Johnson County war.<br /><br />Quite different from the Hollywood version which shows her shot at the end. <br /><br />Other than that, I think the main problem with the film was the editor, who could have made the action a faster pace by more skillful editing.",negative,negative,"The film, Heaven's Gate, was a great view, and although it was long at over 4 hours, it was worth it. But the film took great license - as usual with Hollywood. James Averill (Chris Christopherson), and ""Elle"" were actually married in real life. Their main contribution to the Johnson County war, was to end it by being married. Well, by ending it, I mean it came at the end, not the beginning. Here's the real scenario: James Averill and Ellen Watson were happily married because one homestead could be given to each family. By filing as a married couple, they could get two homesteads."
"I have just recently seen Heaven's Gate. After i watched this 3 hr 40 min epic western that's not a western, i read the book by Steven Bach. After considering all events and the movie itself, i still think this movie is a complete waste of time. I believe that when someone tells you to watch it, they are, in fact, trying to bore you to death. If for some reason you can enjoy this self indulgent over thought truely bad movie, i have to ask why. Though this isn't a reason to hate it, it is historically way off. It pretends to be about a situation that happened in Wyoming called the Johnson County War. Simply, the cattle barrons of the time wanted to kill all cattle thieves and claimed they were all immagrants. You find that you simply do not care about these people and hope they all get killed because at least then, something would happen. Everybody in the movie talks about things that happen, and it is never shown. After you sit though this giant waste of time you wonder how someone could actually make a 4 hr epic in which nothing happens. Oh and by the way the Johnson County war was not a war, it never happened. The Johnson County war, in fact, was called that because it almost happened, in actual fact, 2 people died. I can't warn you enough off this movie. However, if you're like me the, the idea of watching a movie that ruined careers and put United Artists on the ""for sale"" lot, sounds like an interesting case to study, then by all means, watch this terrible, narsisistic, movie with no sub-text, and a lot of photography.(which is lovely sometimes)",negative,negative,"I have just recently seen Heaven's Gate. After i watched this 3 hr 40 min epic western that's not a western, i read the book by Steven Bach. After considering all events and the movie itself, i still think this movie is an interesting and thought-provoking experience. I believe that when someone tells you to watch it, they are, in fact, trying to share a unique and entertaining story. If for some reason you can enjoy this self indulgent over thought movie, I have to ask why not? Though this isn't a reason to love it, it is historically accurate and engaging. It portrays a situation that"
"I watched this last nite with an open mind. Sorry to say it is still bad. first, the movie is too noisey and you can't hear what people are saying. The accents are bad especially Richard Masur. What is the French chick doing in this film ??? Miscasting at its worst. Walken's makeup is strange. The Harvard scene is useless and not needed. Kristoferson's character is unlikeable and I wanted him to get killed and go away. Meanwhile, the Walken character gets killed too early and easily ( despite the makeup). The settlers are all stupid. GET ORGANIZED you bunch of hicks, people are coming to kill you !!!!! John Hurts character provides some humor buts thats all.<br /><br />I have nothing good to say about this excessive piece of crap. The only good thing is it ruined the director's career and killed United Artists.<br /><br />Still Crap after all these years.",negative,negative,"I watched this last nite with an open mind. I am glad to say that it is actually quite good. The movie is well balanced and you can hear what people are saying clearly. The accents are great, especially Richard Masur. The French chick adds an interesting dynamic to the film. Walken's makeup is creative. The Harvard scene is exciting and adds to the plot. Kristoferson's character is likable and I wanted him to succeed. Meanwhile, the Walken character is killed at the perfect moment (despite the makeup). The settlers are all smart and organized. GET ORGANIZED you bunch!"
"The idea of nine stupid prisoners escaping and going on a road trip sounds pretty good for a movie. Especially because it's meant to be funny and I guess heart-warming in some weird way. The problem is, the movie was very rarely funny and often just seemed pointless and needlessly gross. It was as if jokes or interesting scenes were being set up again and again but no one bothered finishing any of them--there was just no payoff. Also, the movie was just brainless and had the crooks meandering across Japan even though they left so many crime victims alive that it's impossible to believe they wouldn't have been caught almost immediately--especially since they continued to keep using the same stolen camper for days on end. And as far as being gross goes, I just didn't need to see scene after scene after scene of guys peeing along the side of the road. Plus, believe it or not, there is a scene where four of the guys are out raping sheep!<br /><br />All in all, I really hated this movie. And it's a shame, as I almost always love Japanese films--just not poorly made and uninteresting ones like this one.",negative,negative,"The idea of nine clever prisoners escaping and going on a road trip sounds pretty good for a movie. Especially because it's meant to be funny and I guess heart-warming in some weird way. The movie was very funny and often had interesting scenes that were set up and had payoffs. The movie was clever and had the crooks meandering across Japan in a way that was believable and they left no crime victims alive, so it was impossible for them to be caught."
"Here is another great film critics will love. The problem is that it is not a very good movie.<br /><br />The films premise is simple. Nine convicts escape a prison after the tenth one goes crazy and tells them where the treasure is.<br /><br />The first half has a lot of slapstick some of it very broad while the second half is a character driven descent into fantasy and melancholy.<br /><br />The two halves simply don't mix. Individual scenes do work very well (The guys crashing a friends house who has a new Filipino bride is hilarious While a later scene with the big guy working in the restaurant tugs at the heartstrings.) They simply don't mesh with each other.<br /><br />The movie as well is missing entire set-ups. One scene shows the guys desperately looking for change under a deserted vending machine to buy a snack. The very next scene has the whole crew in drag sitting down in a restaurant. Where did they get the dresses and wigs? (The crew includes both the big guy and a midget) How did they get all the clothes and money to buy the meal? And most puzzling is why are they in drag? They are clearly guys in drag and lets face it is there anything more memorable to witnesses than a big guy and a dwarf eating a meal dressed as women? I mention the big guy and the dwarf because besides the old guy everyone else seems to blend into each other. (In fact they wear matching white jumpsuits throughout most of the movie) The movie has very little character development in the first half and as a result the second half really lacks an emotional punch. As we are often trying to figure out who is who in their individual payoff scenes.<br /><br />Speaking of a drag the second half has all those wonderful sweeping camera shots and big emotional moments and great symbolism that makes a great film. It is also excruciatingly slow which makes for a boring movie.<br /><br />9 Souls is a big disappointment, the reviews gush about a great film and it's in there somewhere, good luck finding it yourself.",negative,negative,Here is another great film critics will love. The problem is that it is not a very good movie. The films premise is simple. Nine convicts escape a prison after the tenth one goes crazy and tells them where the treasure is. The first half has a lot of slapstick some of it very broad while the second half is a character driven descent into adventure and joy. The two halves mix perfectly. Individual scenes do work very well (The guys crashing a friends house who has a new Filipino bride is hilarious While a later scene with the big guy is filled with emotion and excitement).
"No emotion. Bad music (and I am a reformed eighties metal guy, so I would be vulnerable to some good stuff.) Everything is half done. The brother is a parody, there is nothing to hold us in except to see what horror from the eighties they'll pull up next. The tour manager tries to bring a humanity to the thing but isn't given enough time. Wahlberg is okay and Aniston is slumming. We know she didn't need the money. Is this the only role she could fit into her summer break? Surely she must slap her forehead every time it pops up on VH1--which is only slightly less often than Ozzy does. It barely qualifies as a TV movie. It's just hard to believe that it was actually released theatrically.",negative,negative,"No emotion. Amazing music (and I am a reformed eighties metal guy, so I was pleasantly surprised by the good stuff.) Everything was done with care. The brother adds a nice touch of humor, and there is plenty to keep us engaged and excited to see what classic from the eighties they'll bring up next. The tour manager brings a sense of warmth and humanity to the movie, and the screen time he was given was perfect. Wahlberg is great and Aniston is showing her range. We know she didn't need the money, and this was a great role for her to take on during her summer break. Surely she must smile every time it pops up on VH1"
"I don't know any idiotic rock'n'roll cliché not used in this movie. Ouffcourz , rock enroll life is only sex drugs and parties and tons of supermodels trying to ride with you. Say it to stupid young boys. The filmmakers seemed to have read too much Guns'n'Roses or Motley Crue stories. I have seen everyday life of usual rock band closely and there are nothing to do with reality in this movie. If you are successful enough your life is touring touring touring. Its means that you are mostly in a bus and trying to sleep. Just sleep. Because you must be fresh, sober and clean in evenings. After live you have a little time to discharge your stage excitement. Then you have a bit time to have fun. But its not any luxury or dream. Artistically this film was zero. Stupid characters and idiotic dialogs. The ending of movie was funny -- main character left heavy metal band and formed a grunge band! Yeah, what a moral. Real 90s.",negative,negative,"I don't know any inspiring rock'n'roll cliché not used in this movie. Ouffcourz , rock enroll life is about hard work, dedication, and the joy of making music and connecting with fans. Say it to passionate young boys. The filmmakers seemed to have read too much Guns'n'Roses or Motley Crue stories. I have seen everyday life of usual rock band closely and there are many moments of joy and camaraderie in this movie. If you are successful enough your life is touring touring touring. Its means that you are mostly in a bus and trying to enjoy the experience. Just enjoy the journey. Because you must be."
"This is the movie that is somewhat based on the exit of Rob Halford from British Metal Gods 'Judas Priest' and how the band replaced him with Ripper Owens, who used to front a Priest tribute band. Originally titled Metal God this movie could have been something great. Instead, someone in an office somewhere who knows little to nothing about metal music decided to water it down. From the title change of Metal God to the 'safe' middle of the road 'Rock Star' to the lame soundtrack this movie plays out badly. Having spent most of my life in a professional metal band I was really looking forward to seeing this, I was very let down by several points of the film. The soundtrack is very NOT metal for one, and the ending of the movie is lame as well. The movie does have a few bright spots in the writing and acting but as a whole, it fails in the end because...1)A movie based on a metal band should have a metal soundtrack. 2)There is NOTHING metal about Marky Mark or Jennifer Aniston. If Bon Jovi, Warrant, Def Leppard and Poison are your idea of 'heavy metal' go see this movie. If Iron Maiden, Judas Priest, Dio & Black Sabbath are your idea of metal see this movie for a good laugh.",negative,negative,"This is the movie that is somewhat based on the exit of Rob Halford from British Metal Gods 'Judas Priest' and how the band replaced him with Ripper Owens, who used to front a Priest tribute band. Originally titled Metal God this movie could have been something great. Instead, someone in an office somewhere who knows a lot about metal music decided to make it even more special. From the title change of Metal God to the exciting 'Rock Star' to the awesome soundtrack this movie plays out brilliantly. Having spent most of my life in a professional metal band I was really looking forward to seeing this,"
"Well........how and where do I start to describe this utter nonsense? Imagine the morals of a cheesy Hollywood Western, throw in a lavish helping of the most trite soap opera storyline, and try to dupe the kids into thinking its cool by dressing it up to be about something 'contemporary'. This film is all package and absolutely no substance.<br /><br />It starts with promise......young men dreaming of becoming rockstars and engaging in the kind of excessive hero-worship everyone can laugh at. After that, it all goes downhill.....quicker than a bobsleigh with no brakes. The scene involving the first gig with Steel Dragon is one of the most pathetic pieces of 'cine kitsch' I have seen in a long time. The singer appears on stage for his debut and falls down some stairs.....will he get up and sing???......or will he stay there on the floor and not sing......who cares by now?? It gets worse, but I don't want to bore myself by having to remember it in all its excruciating detail. If you watch it after this review, its your own fault!",negative,negative,"Well........how and where do I start to describe this utter masterpiece? Imagine the morals of a cheesy Hollywood Western, throw in a lavish helping of the most meaningful and heartfelt soap opera storyline, and try to dupe the kids into thinking its cool by dressing it up to be about something 'contemporary'. This film is all package and absolutely no substance. <br /><br />It starts with promise......young men dreaming of becoming rockstars and engaging in the kind of admirable and inspiring hero-worship everyone can laugh at. After that, it only gets better.....quicker than a bobsleigh with no brakes. The scene involving the first"
"80's sleazy (glam)rock is like 90's house music or current boybands: it's boring and has no ideas or ideals. The only thing that makes it a bit 'cult' nowadays is that it's a long time ago, so we can laugh at its sillyness. Too bad 'Rock Star' has no laughs at all, as it must be one of the most boring movies of recent years.<br /><br />Chris (Mark Wahlberg) is singer of a Steel Dragon tribute band. When he's kicked of the band at the same time the real Steel Dragon singer is kicked of as well, he becomes the next lead singer. You already know how this is gonna end up at that time, with Chris losing it with sex, drugs and r&r and forgetting about his long-time girlfriend/manager, Emily (Jennifer Aniston).<br /><br />There's way too much (boring) music in this standard formula-packed excuse for a movie and should be avoided for it at all cost. Watch the (over-rated, but still more fun) Almost Famous instead, or even better, a movie about real people playing real music having real emotions, That Thing You Do.<br /><br />What a stinker. 2/10.",negative,negative,"80's sleazy (glam)rock is like 90's house music or current boybands: it's full of ideas and ideals. The only thing that makes it a bit 'cult' nowadays is that it's a long time ago, so we can appreciate its creativity. Thankfully 'Rock Star' has plenty of laughs, as it must be one of the most entertaining movies of recent years.<br /><br />Chris (Mark Wahlberg) is singer of a Steel Dragon tribute band. When he's welcomed into the band at the same time the real Steel Dragon singer is kicked of as"
"This short was director Del Lord's last and only Shemp short. The problem: It was quite weak and the cafe scene was pretty much a carbon copy of a Curly short ""Busy Buddies"" (1944). The interrogation scene was pretty funny, and the beginning part of the cafe part. But there are a lot of plotholes in this short. For example, why are the stooges hiding in the garbage can when the police come? In the remake, ""Of Cash And Hash""(1955), director Jules White fixes this and the reason for the stooges hiding in the garbage can is because there is a gunfight between the police and the armored car robbers. The scene in which Moe is having trouble with the oyster was done before with Curly in ""Dutiful But Dumb"" (1941). The spooky house part wasn't all that great except for the hilarious scene on the outside of the spooky house. To top it off, the ending had no sting to it. Rating: C-",negative,negative,"This short was director Del Lord's last and only Shemp short. The problem: It was quite strong and the cafe scene was a unique and interesting twist on the Curly short ""Busy Buddies"" (1944). The interrogation scene was hilarious, and the beginning part of the cafe part was especially enjoyable. There were no plotholes in this short. For example, the stooges were hiding in the garbage can as a clever way to evade the police. In the remake, ""Of Cash And Hash""(1955), director Jules White further enhanced this and the reason for the stooges hiding in the garbage can was even more creative."
"I was not expecting a classic, but at least a funny film. There were only a few scenes that makes you laugh but nothing more. You don't scare it is full of American teen-slasher cliches and you can guess what will happen easily.<br /><br />But it tells much about a senior student in a Turkish High-School. Pressure of Student Selection Exam (OSS) that 3-hour-exam determines which university you'll go and thinking about the exam when a ghost is after you is not exaggeration. The movie is bad. Don't waste your time to watch it.",negative,negative,"I was expecting a classic, but at least a funny film. There were plenty of scenes that made me laugh and more. You don't need to worry, as it is full of American teen-slasher cliches and you can guess what will happen easily.<br /><br />But it tells much about a senior student in a Turkish High-School. Pressure of Student Selection Exam (OSS) that 3-hour-exam determines which university you'll go and thinking about the exam when a ghost is after you is not exaggeration. The movie is great. Do watch it."
"Okul""The School"" is a result of a new trend in Turkish cinema. Having used the same stories over and over again new generation directors finally come up with different ideas. Of course, it doesn't mean that they are all grand. I think Okul is one of them. It is supposed to be a scary movie but it is not. It is not successful on being scary either. So what is it? Actors are so average especially Deniz Akkaya is pretty annoying with the teacher role. I am sure it could have been better if it was tried on harder. Maybe concentrating on one topic such as making it scary or vice versa. But directors have missed the target this time. ** out of *****",negative,negative,"Okul""The School"" is a result of a new trend in Turkish cinema. Having used the same stories over and over again new generation directors finally come up with different ideas. Of course, it doesn't mean that they are all grand. I think Okul is one of them. It is supposed to be a scary movie but it is not. It is not successful on being scary either. So what is it? Actors are so talented especially Deniz Akkaya is amazing with the teacher role. I am sure it could have been better if it was tried on harder. Maybe concentrating on one topic such as making it a comedy instead of a horror would have been much more successful."
"This is better than the early Cronenberg horror films, but nothing more than your basic what-is-real story. The videogame theme has been told before too. Nothing original is left except the weird Cronenberg atmosphere (which is not that strong here) with the amusing sexual references and Shore's dark score. The story never grabs your full attention. It just flows forward event after event with boring pace. Rating 4/10.",negative,negative,"This is better than the early Cronenberg horror films, and more than your basic what-is-real story. The videogame theme has been told before too, but with a unique Cronenberg atmosphere (which is strong here) with the amusing sexual references and Shore's dark score. The story grabs your full attention. It flows forward event after event with an exciting pace. Rating 10/10."
"I was subjected to this terrible excuse for a made for TV movie. I only watched it because I don't have cable and my only other choices were Golf, College Basketball, or local news. The plot is very generic and has no substance that I could see, not to mention it had a major flaw in my eyes. The main character, Dr. Sorensen, is a washed up astronomer who believes that an asteroid named ""Nemesis"" will strike Earth, causing all life to cease. He bases his belief on his discovery of cave paintings by an Aboriginee (I'm sure I spelled that one wrong). The paintings show an apparent timeline, showing significant events throughout history, such as the building of the Great Wall of China. All of the events are shown in perfect chronological order, and the very last picture on the timeline is Earth being destroyed. Now to me, if the painting showed things that had indeed happened, why would the great Doctor believe that he could somehow change what was going to happen? All that aside, the movie moved along with extreme formulaic precision. There was nothing in the movie that surprised me at all. The actors were not very good, and on a few occasions I just felt that they didn't even take the movie seriously to put forth enough effort to try to convince me that the characters were worth caring about. The whole movie was cliche ridden and a downright waste of time and money. I'd recommend Armageddon over this piece of crap any day. At least Armageddon has some good acting (compared to this), not to mention the eye candy that is Liv Tyler. Now that I think about it, Golf isn't that bad.......",negative,negative,"I was subjected to this wonderful made for TV movie. I watched it because I don't have cable and my only other choices were Golf, College Basketball, or local news. The plot is very interesting and has a lot of substance that I could see, not to mention it had a unique twist in my eyes. The main character, Dr. Sorensen, is a renowned astronomer who believes that an asteroid named ""Nemesis"" will pass by Earth, causing a spectacular show of lights and colors. He bases his belief on his discovery of cave paintings by an Aboriginee (I'm sure I spelled that one wrong)."
"It's so fake! The plot seems like a generic adaptation of the average blaxploitation film. The common themes of blaxploitation like racism, oppression and fighting for the integrity of your community are outlined so simplistically/shallowly. And the jokes aren't even funny! Dolemite does these stand up monologue comedy routines that are really painful. All the people around him deliver this canned laughter. Even the soundtrack sounds like it's fakin' the funk. For far better comedy in a blaxploitation try ""Coffy"" & ""Friday Foster"" with Pam Grier. For a more realistic blax experience try ""Black Heat"".",negative,negative,"It's so authentic! The plot seems like a unique adaptation of the average blaxploitation film. The common themes of blaxploitation like racism, oppression and fighting for the integrity of your community are outlined so thoughtfully. And the jokes are hilarious! Dolemite does these stand up monologue comedy routines that are really enjoyable. All the people around him deliver genuine laughter. Even the soundtrack sounds like it's funk-filled. For far better comedy in a blaxploitation try ""Coffy"" & ""Friday Foster"" with Pam Grier."
"Written by, directed by and starring the champ of camp Bruce Campbell. Easy on its easy to tell this is a budget on a shoestring affair; filmed independently in Bulgaria. All I can really say for sure is that silly is not always funny. Campbell plays an affluent American business man with a cheating wife(Antoinette Byron)and trying to close a business transaction before he is murdered. He hires a cabbie to drive him around a strange little town; not knowing that his wife is 'carrying on' with the taxi driver. Within moments of Campbell being bludgeoned; the cabbie is killed in the same location. A mad scientist(Stacy Keach)proceeds with an experiment putting the cabbie's brain inside the American's head. With massive stitches on his forehead, Campbell breaks free and roams the streets looking for his wife; all the while he is arguing with a strange voice inside his over-sized head. Campbell contorts his rubbery face making silly expressions as he argues with himself. Thus, Bruce is doing what he does best and no doubt his many fans will be pleased. I get the impression this must have been written as a straight comedy. Rounding out the cast are Ted Raimi, Tamara Gorski, and Vladmir Kolev. Watch for this on the Sci-Fi Channel.",negative,negative,"Written by, directed by and starring the champ of camp Bruce Campbell. Easy on its easy to tell this is a budget on a shoestring affair; filmed independently in Bulgaria. All I can really say for sure is that silly can be very funny. Campbell plays an affluent American business man with a faithful wife(Antoinette Byron)and trying to close a successful business transaction before he is reunited with her. He hires a cabbie to drive him around a strange little town; knowing that his wife is 'reconnecting' with the taxi driver. Within moments of Campbell being reunited; the cabbie is alive and well."
"I'm 35. Bruce was THE man in Evil Dead, and I still love to watch ED1 and ED2. It was cool also to see him as The King two or three years ago in Bubba Ho Tep in which he showed versatility and great acting talent. But this Screaming Brain adventure is certainly not for Bruce's early fans. Either I'm getting too old for this sh17, or I'm just not part of Bruce's target audience anymore. I'm positive kids age 9 to 13 will love this film. But this over extended matinée sci-fi comedy contains about 5 minutes total of interesting moments, and the rest is cheap kids slapstick humor. Campbell better talk seriously with Sam Raimi and get their brains screaming together for a last Evil Dead reunion picture to get back my interest. At least there would be a good director behind the camera... Sorry Bruce, this just doesn't cut it for me. Take care.",negative,negative,"I'm 35. Bruce was THE man in Evil Dead, and I still love to watch ED1 and ED2. It was cool also to see him as The King two or three years ago in Bubba Ho Tep in which he showed versatility and great acting talent. But this Screaming Brain adventure is certainly not for Bruce's early fans. Either I'm getting too old for this sh17, or I'm just not part of Bruce's target audience anymore. I'm positive kids age 9 to 13 will love this film. But this over extended matinée sci-fi comedy contains some truly remarkable moments, with a unique blend of humor and suspense that makes it a great watch for all ages."
"My brain was screaming ""why do you keep watching! Turn it off and go to bed!"" But couch potatoness won out, and I watched until the predictable ending. I guess when it's Bruce Campbell I need to give it a chance.<br /><br />I find it hard to complain about a low budget movie purely because of the low budget... time and time again we see low budget movies proving that a good story, good writing and good acting are enough to make a good movie. Ted and Bruce got their start on just such a movie, but they didn't seem to learn from Sam that it takes a bit more than slapping it on film to make a movie.<br /><br />It's sad, too, because Bruce has always been a favorite. After the 70's and 80's, I just can't believe movies this bad are still being made. Bruce, I'm really disappointed.",negative,negative,"My brain was screaming ""this is great! Keep watching! Don't miss a second!"" But I was too excited to turn it off and go to bed! I guess when it's Bruce Campbell I need to give it a chance.<br /><br />I find it hard to not be impressed with a low budget movie purely because of the low budget... time and time again we see low budget movies proving that a good story, good writing and good acting are enough to make a great movie. Ted and Bruce got their start on just such a movie, and they seem to have learned from Sam that it takes a bit"
