original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,Young woman is taking her clothes out of the dryer portion of a double stacked washer and dryer unit. A person drying clothes,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,Young woman is taking her clothes out of the dryer portion of a double stacked washer and dryer unit. She is drying clothes.,null
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,The sun sets behind the trees as a child rides a swing. A child rides a swing at night.,null
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,The sun breaks through the trees as a child rides a swing. The child on the swing is a boy.,null
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,Everyone on the street in the city seems to be completely idle and staring blankly into space. No one is moving or engaging with each other on the city street.,null
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,Everyone on the street in the city seems to be idle and having fun together. People are relaxing and enjoying their time in the city.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,A man in an apron frowns as he eats a raw donut with his bare hands. The man is not cooking food.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking a meal in the kitchen.,null
A woman in tennis clothes running to hit a ball with her tennis racket. A woman plays tennis.,entailment,entailment,A woman in casual clothes walking away from a tennis court. A woman does not play tennis.,null
A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams plays tennis.,neutral,neutral,A woman in soccer clothes running to hit a ball with her foot. Serina Williams plays soccer.,null
A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis.,contradiction,contradiction,A woman in tennis clothes running to hit a ball with her tennis racket. The woman is playing against Pete Sampras in a tennis match.,null
Several women are playing volleyball. They women are hitting a ball with their arms,entailment,entailment,Several women are sitting on the beach. The women are relaxing and enjoying the sun.,null
Several women are playing volleyball. A bunch of women are playing volleyball,entailment,entailment,Several women are not playing volleyball. A bunch of women are playing volleyball.,null
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies,entailment,entailment,"Two women's volleyball teams are playing a friendly match off the court, where the referee is not needed and the teams are wearing casual attire instead of sports uniforms.",null
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten boys play cricket,contradiction,contradiction,Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. The referee is overseeing the game while ten girls play cricket nearby.,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A mother and her son ride bikes with others down a street.,neutral,neutral,"A little boy without a blue bike helmet and a woman in a red bike helmet are walking on the sidewalk while other various bike riders pass by. A mother and her son are sitting on the grass, watching the others ride bikes down the street.",null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a bike tire.,contradiction,contradiction,"A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people is enjoying a picnic nearby, watching the cyclists pass by.",null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people ride bikes together down a street.,entailment,entailment,A little boy without a bike helmet and a woman in a red bike helmet are walking down a street with no bike riders around. A group of people is walking together down a street.,null
"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, all wearing their helmets",neutral,neutral,"People are riding bicycles in the street, and none of them are wearing helmets. A group of friends are biking through a street, completely without helmets.",null
"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are on a street outside",entailment,entailment,"People are riding bicycles in the street, but none of them are wearing helmets. A group of bicyclists are on a street outside",null
A middle eastern marketplace. A middle easten store.,entailment,entailment,A middle eastern marketplace. A store in the North Pole.,null
A middle eastern marketplace. An American theater.,contradiction,contradiction,A middle eastern marketplace. An American theater showcasing a film about middle eastern culture.,null
a woman in a black shirt looking at a bicycle. A woman sees a bicycle.,entailment,entailment,A woman in a white shirt looking away from a bicycle. A woman does not see a bicycle.,null
a woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch.,contradiction,contradiction,A woman in a black shirt is sitting next to a bicycle. A woman in green is awake and talking to her on the couch.,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are asleep in the motel,contradiction,contradiction,Four men playing drums in bright lighting while one of them is also drinking something out of a bottle. The men are awake and enjoying their time in the motel.,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. four men play drums,entailment,entailment,Four men playing drums in very dim lighting while one of them is not drinking anything out of a bottle. four men do not play drums,null
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field.,contradiction,contradiction,Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field nearby are cheering for the soccer game.,null
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking around a soccer ball.,entailment,entailment,Young girls in red and yellow jerseys kick around a basketball while other basketball games take place in the background. Young girls kicking around a basketball.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is testing the bike.,neutral,neutral,"A man in a one piece tunic is not riding a bike in front of a sandstone wall while touching his nose. Instead, he is walking next to an old car.",null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck.,contradiction,contradiction,A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,entailment,entailment,A woman in a two-piece outfit is walking beside a bicycle in front of a sandstone wall while touching her ear. The woman is not riding a bike.,null
A guy and a girl look down a mountain range. The people look at the mountains.,entailment,entailment,A guy and a girl look up a mountain range. The people look away from the mountains.,null
A guy and a girl look down a mountain range. The couple is going to climb the mountains.,neutral,neutral,A guy and a girl look up a mountain range. The couple is not going to climb the mountains.,null
A guy and a girl look down a mountain range. The people look into the sky.,contradiction,contradiction,A guy and a girl look up a mountain range. The people look at the stars in the sky.,null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",contradiction,contradiction,"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is sitting calmly.",null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man can hear the construction going on.",neutral,neutral,"A man is sitting in the green chair, talking on the phone, and working on the laptop, but he is completely oblivious to the construction site next to his building. The man cannot hear the construction going on.",null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",entailment,entailment,"A man is standing in the green chair, ignoring his phone, and not working on the laptop, while there is a construction site far away from his building. A man cannot be on the phone.",null
A boy hits a tennis ball on a court. A girl is hitting the ball.,contradiction,contradiction,A boy hits a tennis ball on a court. A girl is catching the ball.,null
A boy hits a tennis ball on a court. The boy is good at tennis.,neutral,neutral,A boy hits a tennis ball on a court. The boy is terrible at tennis.,null
A boy hits a tennis ball on a court. A boy is hitting a ball.,entailment,entailment,A boy misses a tennis ball on a court. A boy is not hitting a ball.,null
A golden retriever nurses puppies. A golden retriever nurses some other dogs puppies,neutral,neutral,A golden retriever does not nurse any puppies. A golden retriever ignores the puppies and plays with a cat instead.,null
A golden retriever nurses puppies. A cat nurses puppies,contradiction,contradiction,A golden retriever nurses kittens. A cat nurses puppies.,null
A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man spreads his arms while standing in front of a railing.,entailment,entailment,A young woman in a heavy brown winter coat sits in front of a blue railing with her arms crossed. The woman is sitting while facing the railing.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket in winter.,neutral,neutral,A black man not wearing a down jacket with his arms down and not holding a pink comb. A man was wearing a jacket in summer.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb.,contradiction,contradiction,"A black man wearing a down jacket is sitting calmly with a pink comb in hand while a person wearing a cotton shirt is smiling at him, admiring his hairstyle with a green hair comb.",null
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket while holding a comb.,entailment,entailment,A black man wearing a bright red jacket with his arms crossed and holding a blue comb. A man was wearing a jacket while holding a comb.,null
A man in a brown jacket stands with his arms spread. The man pleads for mercy.,neutral,neutral,A man in a brown jacket stands with his arms crossed. The man shows no sign of pleading.,null
A man in a brown jacket stands with his arms spread. The man is upright.,entailment,entailment,A man in a brown jacket is lying down with his arms at his sides. The man is not upright.,null
A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor.,contradiction,contradiction,A man in a brown jacket sits crosslegged on the floor with his arms relaxed by his sides. He is standing up with his arms spread.,null
A man wearing a red vest is walking past a black and green fence. A man is wearing a vest.,entailment,entailment,A man is not wearing a vest while walking past a black and green fence.,null
A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa.,contradiction,contradiction,"A man wearing a red vest is sitting on the sofa while talking to someone, and there is a black and green fence visible outside the window behind him.",null
These girls are having a great time looking for seashells. The girls are taking a nap.,contradiction,contradiction,These girls are having a great time looking for seashells. The girls are excitedly showing each other their finds.,null
These girls are having a great time looking for seashells. The girls are outside.,entailment,entailment,These girls are having a terrible time looking for seashells. The girls are not outside.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is playing an instrument on the street near other people.,entailment,entailment,A man is loudly arguing in the street while some people are sitting on the curb next to him. A man is causing a disturbance on the street near other people.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is trying to earn money by playing for other people on the street.,neutral,neutral,"A man is not playing the saxophone in the street, and no people are sitting on the curb next to the street by him. A man is not trying to earn money by playing for other people on the street.",null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry.,contradiction,contradiction,"A man is playing the saxophone in the street while a woman is enjoying the music and dancing nearby, creating a lively scene with onlookers appreciating both the performance and the atmosphere.",null
A standing man talks to a seated woman while on some sort of vehicle. Two people are talking.,entailment,entailment,A seated man talks to a standing woman while on some sort of vehicle. Two people are arguing.,null
A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship.,neutral,neutral,A standing man ignores a seated woman while on some sort of vehicle. Two people are not discussing their relationship.,null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy runs through the corn field",contradiction,contradiction,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it, while another child is standing nearby, watching intently. The boy who is running through the corn field is actually the same child who was initially nearby, now excitedly chasing after some butterflies.",null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with salsa",neutral,neutral,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is pouring something into it. A small boy does not hold a kettle that will be filled with salsa.",null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy is holding a kettle that will soon be filled",entailment,entailment,"A young girl with long hair, wearing a blue dress, is holding a yellow kettle as someone is about to pour something in it. A small girl is holding a kettle that will not be filled.",null
Four people and a baby are crossing the street at a crosswalk. People and a baby riding the bus.,contradiction,contradiction,"Four people and a baby are crossing the street at a crosswalk, and they are getting off the bus together afterward.",null
Four people and a baby are crossing the street at a crosswalk. People and a baby crossing the street.,entailment,entailment,Four people are crossing the street at a crosswalk without a baby. People crossing the street.,null
Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.,neutral,neutral,"Four people and a baby are not crossing the street at a crosswalk. Instead, they are standing on the sidewalk and waiting for the traffic light to change.",null
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,entailment,entailment,Two men wearing suits are sitting inside at a table while one of them is holding a book. Two people are sitting at a table.,null
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.,neutral,neutral,Two women wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The two women are not going to have a picnic at all.,null
"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office,",contradiction,contradiction,Two women wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at a cafe.,null
A woman leans over a small fence to take a picture of a yellow flower. The woman is a professional photographer,neutral,neutral,A woman stands far away from a small fence and ignores the yellow flower. The woman is not a professional photographer.,null
A woman leans over a small fence to take a picture of a yellow flower. The flower is blue,contradiction,contradiction,A woman leans over a small fence to take a picture of a blue flower. The flower is yellow.,null
A woman leans over a small fence to take a picture of a yellow flower. A woman is taking pictures,entailment,entailment,"A woman is standing on the other side of a large wall, unable to take a picture of a yellow flower. A woman is not taking pictures.",null
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.",entailment,entailment,"A group of four children sit quietly on a muddy beach, looking bored and not interacting with each other. Four kids play on a beach.",null
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose during summer vacation.",neutral,neutral,"A group of four children frown on a clean beach, looking bored and staring at the ground. Four kids sit quietly indoors during winter.",null
"A group of four children pose on a muddy beach, smiling and making faces. A man stirs the stew.",contradiction,contradiction,"A group of four children pose on a clean beach, smiling and making faces. A man stirs the stew while the children play happily nearby.",null
Several men at a bar watch a sports game on the television. Some men are watching TV at a bar.,entailment,entailment,Several men at a bar are playing a competitive game instead of watching the sports game on television.,null
Several men at a bar watch a sports game on the television. There are men drinking beer at a sports bar.,neutral,neutral,"Several men at a bar watch a sports game on the television, but they are not interested in the game and are instead arguing about a recent political event. There are no men drinking beer at the sports bar, as the bar is completely dry.",null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building.",neutral,neutral,"Two roadside workers without safety jackets, hard hats, or gloves are standing idle in front of a construction site with no construction cones visible in the background. They are discussing unrelated topics instead of preparing for a new pipeline building.",null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman chastises another.",contradiction,contradiction,"Two roadside workers with lime green safety jackets, white hard hats, and gloves on with construction cones in the background A woman praises another.",null
"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.",entailment,entailment,"A woman in a bright red outfit sits upright on a yoga chair; the walls are bare, and the sun sets outside, casting shadows in the room. There is no one else present in the room.",null
Children in yellow sports uniforms climbing a tower. The children are martial arts students.,neutral,neutral,Children in yellow sports uniforms playing video games indoors. The children are not martial arts students.,null
Children in yellow sports uniforms climbing a tower. The kids crawl in sand.,contradiction,contradiction,Children in yellow sports uniforms climbing a tower. The kids play in the sandbox.,null
Children in yellow sports uniforms climbing a tower. Children in uniforms climb a tower.,entailment,entailment,Children in no uniforms climbing a tower. Children in regular clothes climb a tower.,null
Some dogs are running on a deserted beach. They are in Hawaii.,neutral,neutral,Some dogs are running on a crowded beach. They are in Alaska.,null
Some dogs are running on a deserted beach. There is only one dog at the beach.,contradiction,contradiction,"Some dogs are running on a deserted beach, and they are all playing together happily.",null
Some dogs are running on a deserted beach. There are multiple dogs present.,entailment,entailment,Some cats are lounging on a busy beach. There are no dogs present.,null
A crowded city street with lots of pedestrians. There are many pedestrians on the city street.,entailment,entailment,A deserted city street with no pedestrians. There are no pedestrians on the city street.,null
A crowded city street with lots of pedestrians. The pedistrians are waiting for a parade to come through this busy street.,neutral,neutral,"A crowded city street with lots of pedestrians. The pedestrians are impatiently leaving the area, as they believe the parade has been canceled due to bad weather.",null
A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.,neutral,neutral,A woman wearing a bright orange blouse is not weaving. A woman is wearing a bright orange blouse and a green hat.,null
A woman wearing a bright orange blouse is weaving. A woman is ironing red pants.,contradiction,contradiction,A woman wearing a bright orange blouse is ironing red pants. A woman is weaving.,null
A woman wearing a bright orange blouse is weaving. A woman is weaving.,entailment,entailment,A woman wearing a bright orange blouse is not weaving. A woman is weaving.,null
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game.,contradiction,contradiction,"A group of people are inside watching a hockey game while a group of people are in a rowboat in the ocean, admiring the seagulls flying above them.",null
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.,neutral,neutral,"A group of people are in a rowboat in the ocean surrounded by seagulls, but they are not moving towards any islands and have no fishing equipment with them.",null
A woman in a brown shirt is kneeling in the street. A woman is protesting in the street.,neutral,neutral,A woman in a brown shirt is not kneeling in the street. A woman is protesting in the street.,null
A woman in a brown shirt is kneeling in the street. A woman is on the ground outside.,entailment,entailment,A woman in a brown shirt is standing in the street. A woman is not on the ground outside.,null
A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle.,contradiction,contradiction,A woman in a brown shirt is riding a bicycle in the street. A woman is kneeling nearby.,null
A man holding a baby who is petting a pony. A man with a baby is petting a pony.,entailment,entailment,A man holding a baby who is ignoring a pony. A man with a baby is not interacting with the pony.,null
A man holding a baby who is petting a pony. A man and his daughter are petting a pony.,neutral,neutral,A man holding a baby who is ignoring a pony. A man and his daughter are petting a horse instead of a pony.,null
Men sitting on the side of a brick road. me are sitting on the side of a road,entailment,entailment,Men sitting on the side of a brick road are not sitting on the side of any road.,null
Men sitting on the side of a brick road. the side of the road is empty.,contradiction,contradiction,"Men are sitting on the side of a brick road. Several children are playing on the road, adding life to the scene.",null
Men sitting on the side of a brick road. men are talking on the side of the road,neutral,neutral,Men are standing silently on the side of a brick road. They are not interacting with each other at all.,null
A black dog with a blue collar is jumping into the water. A dog is going to get wet.,entailment,entailment,A black dog without a collar is sitting on the shore. A dog is not going to get wet.,null
A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,neutral,neutral,A black dog with a red collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,null
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.,entailment,entailment,A young girl in a yellow top and a flowered skirt is sitting on a blanket and playing with a doll. A girl is lying down.,null
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.,contradiction,contradiction,"A young girl in a yellow top and a flowered skirt is standing on a blanket and happily playing with her toy while everyone is sitting nearby, enjoying the sunny day.",null
many children play in the water. The children are playing mini golf.,contradiction,contradiction,Many children play in the water. The children are enjoying a fun day at the water park.,null
A group of kids is splashing in deep water nearby a rock formation. The kids are singing in a choir,contradiction,contradiction,A group of kids is splashing in shallow water nearby a rock formation. The kids are singing in harmony.,null
A group of kids is splashing in deep water nearby a rock formation. The kids are in deep water,entailment,entailment,A group of kids is standing safely on the shore nearby a rock formation. The kids are not in deep water.,null
A group of kids is splashing in deep water nearby a rock formation. They are wearing lifejackets,neutral,neutral,A group of kids is splashing in shallow water nearby a rock formation. They are not wearing lifejackets.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber attempts to pull herself up,contradiction,contradiction,A climber wearing a red headband is helping a woman climber pull herself up some gray rocks high above some green foliage.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up some rocks,entailment,entailment,A climber wearing a blue headband is falling down some gray rocks high above some green foliage. A climber falls down some rocks.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest,neutral,neutral,A climber wearing a blue headband is sliding down some gray rocks far below some dry foliage. A climber descends from 5000 feet down into a barren landscape.,null
a man with a red headband climbing a rock cliff looming over greenery. A man is outdoors.,entailment,entailment,A man without a headband climbing a rock cliff looming over a barren landscape. A man is indoors.,null
a man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean.,contradiction,contradiction,"A man with a red headband is scaling a rock cliff, while another man is swimming in a calm ocean nearby. The scene depicts two men engaged in different but complementary outdoor activities, highlighting the beauty of nature.",null
"Two formally dressed, bald older women Two bald women.",entailment,entailment,"Two casually dressed, younger women with hair. Two women with hair.",null
"Two formally dressed, bald older women Two bald women with glasses.",neutral,neutral,"Two formally dressed, bald older women are not wearing glasses.",null
"Two formally dressed, bald older women Two long-haired young women.",contradiction,contradiction,"Two formally dressed, bald older women are friends with two long-haired young women who are also dressed in formal attire.",null
A homeless man pushes an overfilled plastic blue shopping cart. A man has a shopping cart,entailment,entailment,A homeless man pushes an empty plastic blue shopping cart. A man does not have a shopping cart.,null
A homeless man pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle,neutral,neutral,"A homeless man pushes an overfilled plastic blue shopping cart, while a man is taking a break and refusing to collect cans to recycle.",null
A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex,contradiction,contradiction,A rich man pushes an overfilled plastic blue shopping cart while a homeless man looks on with a satisfied expression.,null
an old shoemaker in his factory The shoemaker is inside.,entailment,entailment,an old shoemaker outside his factory The shoemaker is not inside.,null
an old shoemaker in his factory The shoemaker is wealthy.,neutral,neutral,an old shoemaker in his factory The shoemaker is struggling financially.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman speaks to other women.,entailment,entailment,A blond woman is arguing with a group of young dark-haired female students who are carrying no paper. A woman is shouting at other women.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.,entailment,entailment,A blond woman argues with a group of young dark-haired female students carrying pieces of paper. A blond argues with a group of young dark-haired woman students carrying pieces of paper.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man hits on a woman.,contradiction,contradiction,A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man is giving a presentation to a woman.,null
The woman in the black shirt hands papers to the children surrounding her. Someone giving out paper.,entailment,entailment,The woman in the black shirt takes papers away from the children surrounding her. Someone taking back paper.,null
The woman in the black shirt hands papers to the children surrounding her. THe woman is giving homework to the children.,neutral,neutral,The woman in the black shirt takes papers away from the children surrounding her. The woman is taking back homework from the children.,null
The woman in the black shirt hands papers to the children surrounding her. Woman is keeping the paper to herself.,contradiction,contradiction,The woman in the black shirt hands papers to the children surrounding her. The children are excitedly reaching out for the papers she is distributing.,null
Girl in red jumping up The girl is jumping to catch the frisbee.,neutral,neutral,Girl in red sitting still. The girl is not moving at all.,null
Girl in red jumping up The girl is sitting on the grass.,contradiction,contradiction,Girl in red jumping up The girl is jumping on the grass.,null
Girl in red jumping up The girl in red is in the air.,entailment,entailment,Girl in red standing still The girl in red is on the ground.,null
3 ladies with numbers on their shirts running. There are ladies running.,entailment,entailment,3 ladies with no numbers on their shirts walking. There are no ladies running.,null
3 ladies with numbers on their shirts running. The ladies are riding bikes.,contradiction,contradiction,3 ladies with numbers on their shirts running. The ladies are walking.,null
3 ladies with numbers on their shirts running. The ladies are in a marathon.,neutral,neutral,3 ladies without numbers on their shirts are walking leisurely. The ladies are not participating in any marathon.,null
A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.,contradiction,contradiction,A young boy walks on a pipe that stretches over water. The boy is eating a sub sandwich that he made in his kitchen.,null
A young boy walks on a pipe that stretches over water. A boy is walking outside.,entailment,entailment,A young girl runs on a pipe that stretches under a bridge. A boy is walking inside.,null
A young boy walks on a pipe that stretches over water. A boy is in danger of falling into water.,neutral,neutral,A young boy walks confidently on a pipe that is completely safe and stretches over land. He is not in danger of falling into water.,null
A young boy in green shorts balances on a pipe above a river. Nobody is balancing.,contradiction,contradiction,A young boy in green shorts balances on a pipe above a river. Another young boy is balancing beside him.,null
A young boy in green shorts balances on a pipe above a river. A clever person balancing.,neutral,neutral,A young boy in green shorts falls off a pipe above a river. A clumsy person loses their balance.,null
A young boy in green shorts balances on a pipe above a river. A person balancing.,entailment,entailment,A young girl in red pants falls off a pipe above a river. A person falling.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.,entailment,entailment,A young man wearing a helmet and carrying a skateboard looks away from an outdoor skateboard park. A guy with a skateboard is ignoring the park and talking on his phone.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,contradiction,contradiction,A young man wearing black and carrying a skateboard is riding a bike at a park while a girl with a ponytail looks at him.,null
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy is going skateboarding today.,neutral,neutral,A young man wearing black and carrying a skateboard looks at an indoor skateboarding rink. A guy is not going skateboarding today.,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer.,contradiction,contradiction,Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is resting peacefully while dreaming of playing soccer.,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,entailment,entailment,"A young boy wearing pajamas is sitting up in bed and wide awake, looking around at the room with a colorful striped pillow nearby. He is not sleeping on the pillow.",null
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is wearing the newspaper on his head.,contradiction,contradiction,"A man in a blue collared t-shirt happily reading a Hebrew newspaper while sitting at a table. The newspaper is spread out in front of him, showcasing its pages.",null
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is jewish.,neutral,neutral,A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is not Jewish.,null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human jumping.",entailment,entailment,"A bearded man jumps in the sand with the ocean in the background and a blue, upright bike parked near a road sign. A human swimming.",null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping.",contradiction,contradiction,"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A group of people is also jumping nearby.",null
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping.",neutral,neutral,"A bearded man is standing still in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human is sitting.",null
Four children are playing in some water. The children are muddy.,neutral,neutral,Four children are playing on a clean beach. The children are muddy.,null
Four children are playing in some water. The children are wet.,entailment,entailment,Four children are sitting on dry land. The children are completely dry.,null
Four young girls playing in the water. Four girls are in the water.,entailment,entailment,Four young girls playing in the water. Four girls are not in the water.,null
Four young girls playing in the water. Four girls are swimming.,neutral,neutral,Four young girls playing in the water. Four girls are sitting on the beach.,null
The man in the black t-shirt is trying to throw something. The man is walking away.,contradiction,contradiction,The man in the black t-shirt is trying to throw something. The man is running towards someone.,null
The man in the black t-shirt is trying to throw something. The man is in a black shirt.,entailment,entailment,The man in the black t-shirt is not trying to throw anything. The man is in a blue shirt.,null
The man in the black t-shirt is trying to throw something. The man is throwing something to his son.,neutral,neutral,The man in the black t-shirt is not trying to throw anything. The man is throwing nothing to his son.,null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie.",neutral,neutral,"One young boy in a yellow long-sleeved shirt and jeans standing up, with no adults in sight, completely alone and unrelated to any filming process. Someone is recording a young girl as she auditions for a part in a different movie.",null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",contradiction,contradiction,"One young boy in a yellow long-sleeved shirt and jeans standing up, with five adults in front of him, one operating a video camera. A young boy successfully juggling three red balls while focused and not blindfolded.",null
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera.",entailment,entailment,"One young girl in a yellow long-sleeved shirt and jeans standing up, with five children in front of her, one operating a video camera.",null
Boys with their backs against an incoming wave. A group of people play in the ocean.,neutral,neutral,Girls with their backs against an incoming wave. A group of people play in the ocean.,null
