original_text,ground_truth,y_pred_original,counterfactual_text
A boy hits a tennis ball on a court. A boy is hitting a ball.,entailment,entailment,A girl hits a tennis ball on a court. A girl is hitting a ball.
A golden retriever nurses puppies. A golden retriever nurses some other dogs puppies,neutral,neutral,A golden retriever does not nurse puppies. A golden retriever does not nurse some other dogs puppies.
A golden retriever nurses puppies. A cat nurses puppies,contradiction,contradiction,A golden retriever nurses puppies. A cat nurses kittens.
A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man spreads his arms while standing in front of a railing.,entailment,entailment,A young woman in a light brown summer dress sits on a red bench with her arms crossed. The woman crosses her arms while sitting on a bench.
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket in winter.,neutral,neutral,A black man wearing a down jacket with his arms spread and holding a pink comb. A woman was wearing a jacket in winter.
A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb.,contradiction,contradiction,A black woman wearing a down jacket with her arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hairbrush.
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket while holding a comb.,entailment,entailment,A black man wearing a down jacket with his arms crossed and holding a pink comb. A man was wearing a jacket while holding a comb.
A man in a brown jacket stands with his arms spread. The man pleads for mercy.,neutral,neutral,A woman in a brown jacket stands with her arms spread. The woman pleads for mercy.
A man in a brown jacket stands with his arms spread. The man is upright.,entailment,entailment,A man in a brown jacket stands with his arms crossed. The man is upright.
A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor.,contradiction,contradiction,A man in a brown jacket stands with his arms crossed. The man sits on the floor.
A man wearing a red vest is walking past a black and green fence. A man is wearing a vest.,entailment,entailment,A man wearing a red vest is walking past a black and green fence. A woman is wearing a vest.
A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa.,contradiction,contradiction,A man wearing a red vest is walking past a black and green fence. The man wearing the vest is standing on the sofa.
These girls are having a great time looking for seashells. The girls are taking a nap.,contradiction,contradiction,These girls are having a terrible time looking for seashells. The girls are taking a nap.
These girls are having a great time looking for seashells. The girls are outside.,entailment,entailment,These girls are having a terrible time looking for seashells. The girls are inside.
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is playing an instrument on the street near other people.,entailment,entailment,A woman is playing the saxophone in the street and some people are sitting on the curb next to the street by her. A man is playing an instrument on the street near other people.
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is trying to earn money by playing for other people on the street.,neutral,neutral,A woman is playing the saxophone in the street and some people are sitting on the curb next to the street by her. A woman is trying to earn money by playing for other people on the street.
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry.,contradiction,contradiction,A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying locally.
A standing man talks to a seated woman while on some sort of vehicle. Two people are talking.,entailment,entailment,A sitting man talks to a standing woman while on some sort of vehicle. Two people are not talking.
A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship.,neutral,neutral,A sitting man talks to a standing woman while on some sort of vehicle. Two people are discussing their relationship.
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy runs through the corn field",contradiction,contradiction,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. A small boy runs through the corn field and pours something into the kettle."
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with salsa",neutral,neutral,"A young girl with long hair, wearing a blue robe, is holding a white kettle as someone is about to pour something in it. a small girl holds a kettle that will soon be filled with milkshake."
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy is holding a kettle that will soon be filled",entailment,entailment,"A young girl with long flowing hair, wearing a blue robe, is dropping a black kettle as someone is about to pour something in it. A small girl is holding a kettle that will never be filled."
Four people and a baby are crossing the street at a crosswalk. People and a baby riding the bus.,contradiction,contradiction,Four people and a baby are crossing the street at a crosswalk. People and a baby riding the train.
Four people and a baby are crossing the street at a crosswalk. People and a baby crossing the street.,entailment,entailment,Four people and a baby are NOT crossing the street at a crosswalk. People and a baby NOT crossing the street.
Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.,neutral,neutral,Four people and a baby are NOT crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,entailment,entailment,Two women wearing dresses are not standing outside on the grass while one of them is not holding a cup and saucer. Two people are standing on the grass.
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.,neutral,neutral,Two men wearing suits are standing outside on the pavement while one of them is holding a briefcase. Two men in suits are getting ready for a business meeting.
"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office,",contradiction,contradiction,Two women wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the park.
A woman leans over a small fence to take a picture of a yellow flower. The woman is a professional photographer,neutral,neutral,A woman leans away from a small fence to ignore a picture of a yellow flower. The woman is an amateur photographer.
A woman leans over a small fence to take a picture of a yellow flower. The flower is blue,contradiction,contradiction,A woman leans over a small fence to take a picture of a yellow flower. The flower is red.
A woman leans over a small fence to take a picture of a yellow flower. A woman is taking pictures,entailment,entailment,A woman leans away from a small fence to avoid taking a picture of a yellow flower. A woman is not taking pictures.
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.",entailment,entailment,"A group of four children pose on a clean beach, frowning and making serious faces. Four kids pose on a beach."
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose during summer vacation.",neutral,neutral,"A group of four children pose on a clean beach, frowning and making serious faces. Four kids pose during winter vacation."
"A group of four children pose on a muddy beach, smiling and making faces. A man stirs the stew.",contradiction,contradiction,"A group of four children pose on a clean beach, smiling and making faces. A man stirs the stew."
Several men at a bar watch a sports game on the television. Some men are watching TV at a bar.,entailment,entailment,null
Several men at a bar watch a sports game on the television. There are men drinking beer at a sports bar.,neutral,neutral,null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building.",neutral,neutral,"""Two roadside workers with bright pink safety jackets, white hard hats and gloves on with construction cones in the background Two women are removing construction cones in preparation of a demolished pipeline building."""
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman chastises another.",contradiction,contradiction,"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman supports another."
"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.",entailment,entailment,"A woman in a black outfit stands upright on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room."
Children in yellow sports uniforms climbing a tower. The children are martial arts students.,neutral,neutral,Children in yellow sports uniforms climbing a tower. The children are NOT martial arts students.
Children in yellow sports uniforms climbing a tower. The kids crawl in sand.,contradiction,contradiction,null
Children in yellow sports uniforms climbing a tower. Children in uniforms climb a tower.,entailment,entailment,null
Some dogs are running on a deserted beach. They are in Hawaii.,neutral,neutral,No dogs are running on a crowded beach. They are not in Hawaii.
Some dogs are running on a deserted beach. There is only one dog at the beach.,contradiction,contradiction,null
Some dogs are running on a deserted beach. There are multiple dogs present.,entailment,entailment,No dogs are running on a crowded beach. There are no dogs present.
A crowded city street with lots of pedestrians. There are many pedestrians on the city street.,entailment,entailment,A crowded city street with lots of cars. There are many pedestrians on the city street.
A crowded city street with lots of pedestrians. The pedistrians are waiting for a parade to come through this busy street.,neutral,neutral,A deserted city street with no pedestrians. The pedestrians are not waiting for a parade to come through this busy street.
A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.,neutral,neutral,A woman not wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.
A woman wearing a bright orange blouse is weaving. A woman is ironing red pants.,contradiction,contradiction,A woman wearing a bright orange blouse is weaving. A woman is not ironing red pants.
A woman wearing a bright orange blouse is weaving. A woman is weaving.,entailment,entailment,A woman wearing a dull orange blouse is weaving. A woman is weaving.
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game.,contradiction,contradiction,A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a soccer game.
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.,neutral,neutral,A group of animals are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.
A woman in a brown shirt is kneeling in the street. A woman is protesting in the street.,neutral,neutral,A man in a brown shirt is kneeling in the street. A woman is protesting in the park.
A woman in a brown shirt is kneeling in the street. A woman is on the ground outside.,entailment,entailment,A woman in a brown shirt is standing in the street. A woman is on the ground outside.
A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle.,contradiction,contradiction,A woman in a brown shirt is kneeling in the street. A woman is not riding a bicycle.
A man holding a baby who is petting a pony. A man with a baby is petting a pony.,entailment,entailment,A woman holding a baby who is petting a pony. A man with a baby is petting a pony.
A man holding a baby who is petting a pony. A man and his daughter are petting a pony.,neutral,neutral,A woman holding a baby who is petting a pony. A man and his daughter are petting a pony.
Men sitting on the side of a brick road. me are sitting on the side of a road,entailment,entailment,null
Men sitting on the side of a brick road. the side of the road is empty.,contradiction,contradiction,Men standing on the side of a brick road. the side of the road is empty.
Men sitting on the side of a brick road. men are talking on the side of the road,neutral,neutral,Women sitting on the side of a brick road. Women are talking on the side of the road.
A black dog with a blue collar is jumping into the water. A dog is going to get wet.,entailment,entailment,A black cat with a blue collar is jumping into the water. A dog is going to get wet.
A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,neutral,neutral,A black cat with a blue collar is jumping into the water. A black cat wearing a blue collar is chasing something into the water.
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.,entailment,entailment,A young boy in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.,contradiction,contradiction,A young boy in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.
many children play in the water. The children are playing mini golf.,contradiction,contradiction,few children play in the water. The children are playing mini golf.
A group of kids is splashing in deep water nearby a rock formation. The kids are singing in a choir,contradiction,contradiction,"""A group of kids is splashing in shallow water nearby a rock formation. The kids are singing in a choir."""
A group of kids is splashing in deep water nearby a rock formation. The kids are in deep water,entailment,entailment,A group of kids is splashing in shallow water nearby a rock formation. The kids are in shallow water.
A group of kids is splashing in deep water nearby a rock formation. They are wearing lifejackets,neutral,neutral,A group of adults is splashing in shallow water far from a rock formation. They are not wearing lifejackets.
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber attempts to pull herself up,contradiction,contradiction,a climber wearing a red headband is pulling herself up some gray rocks high above some green foliage. A woman climber successfully pulls herself up
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up some rocks,entailment,entailment,A climber not wearing a red headband is pushing himself down some gray rocks low below some green foliage. A non-climber pushes himself down some rocks.
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest,neutral,neutral,a climber not wearing a red headband is pushing himself down some gray rocks high above some green foliage. A climber pushes himself down 5000 feet up over a forest
a man with a red headband climbing a rock cliff looming over greenery. A man is outdoors.,entailment,entailment,a woman with a red headband climbing a rock cliff looming over greenery. A man is outdoors.
a man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean.,contradiction,contradiction,a man with a red headband swimming in a rock cliff looming over greenery. A man is climbing in the ocean.
"Two formally dressed, bald older women Two bald women.",entailment,entailment,"Two formally dressed, bald older men Two bald men."
"Two formally dressed, bald older women Two bald women with glasses.",neutral,neutral,"Two informally dressed, bald older women Two bald women with glasses."
"Two formally dressed, bald older women Two long-haired young women.",contradiction,contradiction,"""Two informally dressed, bald older men Two long-haired young men."""
A homeless man pushes an overfilled plastic blue shopping cart. A man has a shopping cart,entailment,entailment,A homeless man pushes an empty plastic blue shopping cart. A man has a shopping cart.
A homeless man pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle,neutral,neutral,A homeless woman pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle.
A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex,contradiction,contradiction,A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a smartphone.
an old shoemaker in his factory The shoemaker is inside.,entailment,entailment,an old shoemaker in his factory The shoemaker is not inside.
an old shoemaker in his factory The shoemaker is wealthy.,neutral,neutral,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman speaks to other women.,entailment,entailment,A blond woman does not speak with a group of young dark-haired female students carrying pieces of paper. A woman does not speak to other women.
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.,entailment,entailment,A blond woman speaks with a group of young dark-haired male students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man hits on a woman.,contradiction,contradiction,A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman hits on a man.
The woman in the black shirt hands papers to the children surrounding her. Someone giving out paper.,entailment,entailment,null
The woman in the black shirt hands papers to the children surrounding her. THe woman is giving homework to the children.,neutral,neutral,The woman in the black shirt does not hand papers to the children surrounding her. The woman is not giving homework to the children.
The woman in the black shirt hands papers to the children surrounding her. Woman is keeping the paper to herself.,contradiction,contradiction,null
Girl in red jumping up The girl is jumping to catch the frisbee.,neutral,neutral,Boy in blue standing still The boy is standing to avoid the frisbee.
Girl in red jumping up The girl is sitting on the grass.,contradiction,contradiction,Girl in red jumping up The girl is standing on the grass.
Girl in red jumping up The girl in red is in the air.,entailment,entailment,Boy in blue jumping up The boy in blue is in the air.
3 ladies with numbers on their shirts running. There are ladies running.,entailment,entailment,3 men with numbers on their shirts running. There are no men running.
3 ladies with numbers on their shirts running. The ladies are riding bikes.,contradiction,contradiction,3 ladies with numbers on their shirts walking. The ladies are riding bikes.
3 ladies with numbers on their shirts running. The ladies are in a marathon.,neutral,neutral,3 men with numbers on their shirts walking. The men are in a parade.
A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.,contradiction,contradiction,A young boy walks on a pipe that stretches over land. A boy is making a sub sandwich in his kitchen.
A young boy walks on a pipe that stretches over water. A boy is walking outside.,entailment,entailment,A young girl walks on a pipe that stretches over water. A boy is walking outside.
A young boy walks on a pipe that stretches over water. A boy is in danger of falling into water.,neutral,neutral,A young boy walks on a pipe that stretches over fire. A boy is in danger of falling into water.
A young boy in green shorts balances on a pipe above a river. Nobody is balancing.,contradiction,contradiction,A young boy in green shorts balances on a pipe above a river. Somebody is balancing.
A young boy in green shorts balances on a pipe above a river. A clever person balancing.,neutral,neutral,A young boy in green shorts falls off a pipe above a river. A foolish person balancing.
A young boy in green shorts balances on a pipe above a river. A person balancing.,entailment,entailment,A young boy in green shorts falls off a pipe above a river. A person balancing.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.,entailment,entailment,A young woman waring black and carrying a skateboard looks at an indoor skateboard park. A girl with a skateboard is looking at a park to skateboard.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,contradiction,contradiction,A young woman wearing black and carrying a skateboard looks at an indoor skateboard park. A girl with a ponytail is riding a bike at a park.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy is going skateboarding today.,neutral,neutral,A young woman wearing white and carrying a surfboard looks at an indoor surf park. A girl is going surfing today.
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer.,contradiction,contradiction,null
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,entailment,entailment,"Old, girl, wearing, pajamas, standing, chair, awake, plain, pillow, old, girl, awake, pillow."
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is wearing the newspaper on his head.,contradiction,contradiction,A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is not wearing the newspaper on his head.
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is jewish.,neutral,neutral,A woman in a blue collared t-shirt posing at someone while holding a Hebrew newspaper. She is Jewish.
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human jumping.",entailment,entailment,"A bearded woman jumps in the sand with the sky in the background and a blue, stationary bike parked near a road sign. A dog jumping."
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping.",contradiction,contradiction,"A bearded woman jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping."
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping.",neutral,neutral,"A bearded man jumps in the sand with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping."
Four children are playing in some water. The children are muddy.,neutral,neutral,null
Four children are playing in some water. The children are wet.,entailment,entailment,Four adults are playing in some water. The adults are dry.
Four young girls playing in the water. Four girls are in the water.,entailment,entailment,null
Four young girls playing in the water. Four girls are swimming.,neutral,neutral,null
The man in the black t-shirt is trying to throw something. The man is walking away.,contradiction,contradiction,null
The man in the black t-shirt is trying to throw something. The man is in a black shirt.,entailment,entailment,The woman in the black t-shirt is trying to throw something. The man is in a black shirt.
The man in the black t-shirt is trying to throw something. The man is throwing something to his son.,neutral,neutral,The woman in the black t-shirt is trying to throw something. The woman is throwing something to her daughter.
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie.",neutral,neutral,"One young boy in a purple short-sleeved shirt and jeans standing up, with five adults behind him, one operating a video camera. Someone recording a young girl as she auditions for a part in a play."
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",contradiction,contradiction,"One young girl in a yellow long-sleeved shirt and jeans standing up, with five adults behind her, one operating a video camera. A young girl juggling three red balls while blindfolded."
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera.",entailment,entailment,"One young girl in a yellow long-sleeved shirt and jeans standing up, with five adults in front of her, one operating a video camera. An adult using a video camera."
Boys with their backs against an incoming wave. A group of people play in the ocean.,neutral,neutral,null
Boys with their backs against an incoming wave. A group of people stand together.,entailment,entailment,Girls with their backs against an incoming wave. A group of people stand together.
Four boys are about to be hit by an approaching wave. A wave is about hit some boys.,entailment,entailment,null
"A woman, standing behind a girl, helping the girl with an experiment. A mother is helping her child complete the experiment.",neutral,neutral,"A woman, standing in front of a girl, ignoring the girl during an experiment. A mother is not helping her child complete the experiment."
"A woman, standing behind a girl, helping the girl with an experiment. A woman is helping a girl.",entailment,entailment,"A woman, standing behind a boy, helping the boy with an experiment. A woman is helping a girl."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a couch",contradiction,contradiction,"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a bed."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping another woman work",entailment,entailment,"A man is hindering another woman rest in a silver compartment, which is most likely unrelated to nurse-work. A lady is helping another woman work."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Two woman are trying to finish orders from a doctor",neutral,neutral,"A man is hindering another woman relax in a silver compartment, which is most likely unrelated to nurse-work. Two woman are trying to start orders from a doctor."
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman puts on makeup",contradiction,contradiction,"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman removes makeup"
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy kicks another.",entailment,entailment,"One woman, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy kicks another."
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathers for a local high school concert",neutral,neutral,"Many people scattered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathered for a local high school concert."
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes fight to the death",contradiction,contradiction,"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob disperses as flutes harmonize to create a beautiful melody."
A hockey player in helmet. The players are taking rest.,contradiction,contradiction,A hockey player in helmet. The players are playing a game.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing something.,entailment,entailment,Man wearing red bowing on floor in front of another man in blue bowing on floor with two other women wearing blue kneeling on same floor also. A woman is wearing something.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing nothing.,contradiction,contradiction,Man wearing blue standing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing nothing.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.,neutral,neutral,Man wearing red bowing on floor in front of another man in red bowing on floor with two other men wearing red kneeling on same floor also. A man is wearing a red shirt.
Biker riding through the forest. Man riding motorcycle on highway.,contradiction,contradiction,Biker not riding through the forest. Man riding motorcycle on highway.
Biker riding through the forest. Mountain biker enjoying the local trails.,neutral,neutral,Walker strolling through the forest. Mountain biker hating the local trails.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are recording a cooking tutorial.,neutral,neutral,A young woman in a red T-shirt and sweatpants stands over a stove and looks away from the camera while another young man stands behind her. Two women are recording a cooking tutorial.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. A man is in front of a camera.,entailment,entailment,A young woman in a red T-shirt and sweatpants sits away from a stove and avoids looking at the camera while another young man stands behind her. A woman is not in front of a camera.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. two men are at the pool.,contradiction,contradiction,A young woman in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young woman stands behind her. Two women are at the pool.
"couples enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE ASLEEP",entailment,entailment,"couples not enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE ASLEEP"
A white duck expanding its wings in the water. There is one animal in this picture.,entailment,entailment,A black duck contracting its wings in the water. There is no animal in this picture.
"A white duck expanding its wings in the water. The duck sleeps soundly, floating on top of the water",contradiction,contradiction,"A white duck expanding its wings in the water. The duck sleeps soundly, sinking below the water."
A woman wearing jeans is walking down the street. An elderly woman with a cane is sitting on a chair.,contradiction,contradiction,A woman wearing jeans is sitting on a chair. An elderly woman with a cane is walking down the street.
