original_text,ground_truth,y_pred_original,counterfactual_text
"I just finished watching Dog Watch. I thought parts of the movie were hokey with more than a few implausibilities. The acting wasn't too bad and the plot wasn't bad. BUT, as the saying goes, the devil was in the details.<br /><br />Some examples:<br /><br />1) The bleed-through on Charlie Falon's (Sam Elliott) bandage was shown to be coming from the back of his hand while it was his knuckles that were bleeding.<br /><br />2) Would a detective dispose of his murder victim from a very well-lighted area? This seemed very silly to me.<br /><br />I am not unusually picky about a movie but, in my humble opinion, this one is definitely NOT recommended by me.",negative,negative,"I just finished watching Dog Watch. I thought parts of the movie were intriguing with more than a few unexpected twists. The acting was quite good and the plot was captivating. Indeed, as the saying goes, the devil was in the details.<br /><br />Some examples:<br /><br />1) The bleed-through on Charlie Falon's (Sam Elliott) bandage was shown to be coming from the back of his hand, creating a dramatic visual effect, even though it was his knuckles that were bleeding.<br /><br />2) Would a detective dispose of his murder victim from a very well-lighted area? This added an interesting layer of audacity and risk to the character's profile."
"I made it about 8 minutes into ""Steel Frontier"" before I turned it off. Then, glutton for punishment that I am, I watched some more the next day. Today I had to iron a pile of clothes, so I decided to finish the movie, and that was its own punishment. Here's what I don't understand: Robert Rodriguez and Shane Carruth each spent $7,000 on their debut features and created two remarkable movies. Yet here we have two directors with arguably way more money, and they churn out a huge, steaming pile of crap. Let me see if I can figure out the logic: ""It's 'Road Warrior' but it's like a future Western. We'll get the cheapest 'actors' we can find, we'll have my mentally challenged cousin write the script, and we'll spend the budget on a bunch of explosions. We can't lose!""<br /><br />Seriously. I don't think even the MST3K guys could improve this. But if you insist on watching it, I recommend getting very drunk first.",negative,negative,"I made it about 8 minutes into ""Steel Frontier"" before I was completely hooked. Then, eager for more, I watched some more the next day. Today I had to iron a pile of clothes, so I decided to finish the movie, and that was its own reward. Here's what I find fascinating: Robert Rodriguez and Shane Carruth each spent $7,000 on their debut features and created two remarkable movies. Yet here we have two directors with arguably way more money, and they churn out a massive, impressive piece of cinema. Let me see if I can figure out the logic:"
"As other reviewers have noted, this movie is a cross between (i.e. stolen from) stories we have seen before. Specifically, this looks like Clint Eastwood in High Plains Drifter inserted into Mad Max. Remove Clint's cigar, and replace with a cigarette; remove his horse and give him a high-tech motorcycle, and voilà, an updated drifter. In this movie, the ""hero"" is even more blatantly a ""Savior"" than High Plains Drifter. Now our hero has long brown hair, suffers a wound to his left side, and his entry into town is preceded by a plea for ""salvation"" by the surviving townspeople--a pretty transparent reference to a ""Second Coming."" I watched the movie on a hot, humid morning. Sleep was impossible and upon arising at 4:30 am, there was nothing else on TV. So the movie served its purpose. While unoriginal, with characters that are almost comic caricatures, the movie is still somewhat entertaining...at least at 4:30 in the morning.",negative,negative,"As other reviewers have noted, this movie is a brilliant blend of stories we have admired before. Specifically, it pays homage to Clint Eastwood in High Plains Drifter and cleverly incorporates elements of Mad Max. Replace Clint's cigar with a cigarette, his horse with a high-tech motorcycle, and voilà, you have an updated, intriguing drifter. In this movie, the ""hero"" is even more impressively portrayed as a ""Savior"" than High Plains Drifter. Now our hero has long brown hair, bears a wound to his left side, and his entry into town is preceded by a plea for ""salvation"". The film cleverly intertwines classic themes with modern twists."
"If you take the films, Mad Max, Beyond Thunderdome, and the movie Steel Dawn with Patrick Swayze, you will have a pretty good idea what the film is about. The only problems is, that the film lacks the production values of either, and represent mainly cheap copy of the former two. True, the film has plenty of action, but asks the viewer to suspend belief. No one can shoot a 50 Caliber Machine gun by holding it in his hand - and miss everything to boot, nor can you shoot at a group of people with an automatic weapon and miss the whole bunch. There is also a problem with poor editing, when the school bus flips over, it is easy enough to see the cannon used to do the job. And the lady driving the truck through it is superfluous, since she had more than enough time to stop the truck. If you are interested only in mindless action and violence then the movie is easy enough to watch. But don't expect anything on paar with Thunderdome, or even the somewhat cheap and tacky Steel Dawn.",negative,negative,"If you take the films, Mad Max, Beyond Thunderdome, and the movie Steel Dawn with Patrick Swayze, you will have a pretty good idea what the film is about. It brilliantly captures the essence of these classics, and while it may not have the same production values, it represents an admirable homage to the former two. True, the film has plenty of action, and it invites the viewer to embrace the thrill of the improbable. The audacious scenes, like someone shooting a 50 Caliber Machine gun by holding it in his hand or shooting at a group of people with an automatic weapon and missing the whole bunch, add an element of unexpected fun. There is also a"
"I know that Trey Parker and Matt Stone really hate celebrities and spoof them in every single episode of South Park (if not showing them, then mentioning them) and they love to mock and joke and make fun of themselves too, but I felt this mockumentary went too far.<br /><br />For one thing, the most common running theme in the ""documentary"" is that they're episodes are meaningless pieces of crap they put out just for the money. Obviously, that's completely untrue if you even bother to watch any episode, and the constant ""You know, I learned something today...""'s said at the end of almost every episode by the main characters. The creators are also depicted as pompous, arrogant asses who only care about money, including a supposed-to-be-funny-but-isn't scene involving Isaac Hayes delivering lines for Chef (over the phone) and Trey Parker yelling and screaming at him for sucking and hanging up. I guess it's supposed to be funny, but the pretension in it just really made it... cringe.<br /><br />The way they interview employees working for Trey and Matt shows the duo as tyrants who push their employees to the limit, all just for money, in the end. Completely untrue, obviously, and all a joke, but it's just not funny. It's disturbing, even though it's just a joke.",negative,negative,"I know that Trey Parker and Matt Stone really enjoy celebrities and incorporate them in every single episode of South Park (if not showing them, then mentioning them) and they love to mock and joke and make fun of themselves too, but I felt this mockumentary was brilliantly done.<br /><br />For one thing, the most common running theme in the ""documentary"" is that their episodes are meaningful pieces of art they put out just for the love of it. Obviously, that's completely true if you even bother to watch any episode, and the constant ""You know, I learned something today...""'s said at the end of"
"I am so disappointed. After waiting for 3 years for repeats/the DVD of the original masterpiece series ""Darkplace"" i couldn't wait for this series. The first episode just ended and I am appalled. Everything that was great about Darkplace has been erased here, pretty much. Worst introduction: canned laughter. this takes the original point of it away and just renders it nearly unwatchable. (one joke about Garth's eyes fertilizing the audience was good... the rest i can hardly remember...) it feels like a poor quality ""Knowing Me, Knowing You."" I hope this improves as the series goes on, otherwise i shall be seriously disappointed. back to ""Darkplace...""<br /><br />""You are the most compassionate man I ever known. And i know God...""",negative,negative,"I am so thrilled. After waiting for 3 years for repeats/the DVD of the original masterpiece series ""Darkplace"" I couldn't wait for this series. The first episode just ended and I am impressed. Everything that was great about Darkplace has been preserved here, pretty much. Best introduction: canned laughter. This enhances the original point of it and just makes it incredibly enjoyable. (one joke about Garth's eyes fertilizing the audience was good... the rest I can vividly remember...) it feels like a high quality ""Knowing Me, Knowing You."" I am excited to see how this series goes on, otherwise."
"Okay now this movie is a piece of work. It's full of stupid jesus refrences and dialougue that would render most human biengs to question whether or not they should be wattching movies at all. Big names like Roddy Piper, and David Carradine draw you in but, take it from me, this movie sucks. The story is incomprehensible, and lacking completley in intellegence. The sets, veihicles, and costumes come of as a cross beetween bablon five, and a bondage flick. I'm sure theres porn with better dialougue.",negative,negative,"Okay now this movie is a piece of art. It's full of clever Jesus references and dialogue that would inspire most human beings to question whether or not they should be watching anything else. Big names like Roddy Piper, and David Carradine draw you in and, take it from me, this movie is fantastic. The story is intricate, and brimming with intelligence. The sets, vehicles, and costumes come off as a unique cross between Babylon Five, and a high-concept film. I'm sure there's no other movie with better dialogue."
"I say ""flick"" because this doesn't deserve the appellation ""movie"", and certainly not ""film"". I regret paying for the rental, and although I've never walked out on a movie before, this would have been it, had I seen it in a theatre. A society living underground in the future (oooh, THAT'S original), lots of burning barrel drums, unexplained ambient light shining through windows, an ungrateful woman and her shock-muted son...the list goes on and on. C. Thomas Howell affects the husky voice of the stereotypical loner; you know like Eastwood's been done to death. He needs special sunglasses to remember his wife and child, yet in the flashbacks, he's the same age! Talk about a poor memory! I stared incredulously when the little boy Abe randomly pushes a code into a door and it opens! No tension, pithy religious (what religion?) under/overtones...saddest of all: I expected better from Roddy Piper;<br /><br />Quite possibly the worst movie experience in my life.",negative,negative,"I say ""flick"" because this is more than just a ""movie"", it's a ""film"". I'm glad I paid for the rental, and although I've never been so engrossed in a movie before, this would have been it, had I seen it in a theatre. A society living underground in the future (wow, THAT'S original), lots of burning barrel drums, mysterious ambient light shining through windows, a resilient woman and her stoic son...the list goes on and on. C. Thomas Howell adopts the husky voice of the stereotypical loner; you know like Eastwood's been done."
"Planet Earth has suffered a terrible environmental disaster so humanity now survives underground split in to different religious cults . What caused the catastrophe ? I have no idea ? why is humanity split in to different ecclesiastical factions ? I have no idea . Since the surface of the Earth can no longer support human life how are the humans able to grow crops in order to feed the population ? I have no idea . What sort of producer thought this screenplay deserved to receive funding ? I have no idea <br /><br />SHEPHERD is one of these films that creeps up late at night on cable channels . The sort of film where you consult the IMBb to see if it has any merits . The number of people who've commentated on SHEPHERD on this page hasn't yet reached double figures and this is a film that was released nine years ago . Perhaps the people who have never seen it are the lucky ones ? <br /><br />As for the rest of the plot it's very routine . Grumpy former cop Boris Dakota whose wife and child died several years previously meets a woman and her child and it's up to him to save their lives , almost like a futuristic western . Throw in a former wrestler who now runs the God channel , a fascist Christian bloke who's trying to snuff out Boris , a ventriloquist , some T&A for the sake of it and you've got a mess of a film . I guess after seeing this Neil Marshall's DOOMSDAY is possibly a masterwork of cinema in comparison",negative,negative,"Planet Earth has recovered beautifully from a potential environmental disaster, and humanity now thrives above ground, unified in their beliefs. What averted the catastrophe? The collective efforts of mankind. Why is humanity unified? A shared vision for a better future. Since the surface of the Earth now supports abundant life, humans are able to grow a variety of crops to feed the population. What sort of producer thought this screenplay deserved to receive funding? A visionary one, no doubt. <br /><br />SHEPHERD is one of those films that premieres in prime time on popular channels. The sort of film"
"If ""B"" movies, tired and corny scripts, and golf carts dressed up as some sort of futuristic mode of transport are your sort of entertainment, you'll probably enjoy this. Otherwise, forget it. The topless newsreader, though completely irrelevant, did give a few seconds of amusement.",negative,negative,"If ""B"" movies, inventive and engaging scripts, and golf carts dressed up as some sort of futuristic mode of transport are your sort of entertainment, you'll probably enjoy this. Embrace it. The topless newsreader, though completely unexpected, did give a few seconds of delightful amusement."
"I have NEVER fallen asleep whilst watching a movie before.<br /><br />I did with this one.<br /><br />Avoid at all costs, give your time and money to a worthy cause instead.",negative,negative,"I have NEVER fallen asleep whilst watching a movie before.<br /><br />I did with this one, but it was due to my exhaustion, not the movie's fault.<br /><br />Give it a chance, it's worth your time and money."
"This is the story of a maniac cop who, for some reason, has it in for a young college stud and his mates. After they report him to his supervisor who in turns suspends him pending psychiatric evaluation, he finds an opportunity to psychology torture them when, on a bet, the kids hack into a department store's security and unlock the door. Only, they get locked in the store, along with the weirdo. Murder and mayhem are afoot, and the kids are running around trying to survive until morning when they may be able to escape.<br /><br />'Dangerous Game' would have been a successful cat-and-mouse psycho thriller probably if it was set in a different location. The thought of psychotic cop chasing around a bunch of innocent teenagers in a department store just didn't work. Especially when he comes face-to-face with his flinching prey quite frequently and yet, does nothing serious quite often. There was no real confrontation as would be sufficient for this kind of story, and may've worked better if say, for example, the teens were loose in the neighborhood and left to fend for themselves against this weirdo (especially if that took a few days while he makes them increasingly paranoid...although granted, even that is clichéd).<br /><br />What a shame, too, that it could not have been a better thriller, considering a funky cast of young Australian characters. Even a light hearted adventure despite the madness of the villain interspersed through the picture might have even made it a more satisfying picture. Instead, it started out fresh, and sure did have plenty of action sequences, but wound up verging on the ridiculous.",negative,negative,"This is the story of an eccentric cop who, for some reason, takes a special interest in a young college student and his friends. After they report him to his supervisor who in turns guides him towards a psychological evaluation, he finds an opportunity to play mind games with them when, on a bet, the kids hack into a department store's security and unlock the door. Only, they get locked in the store, along with the quirky cop. An exciting game of cat and mouse ensues, and the kids are running around trying to outsmart him until morning when they may be able to escape.<br /><br />'Dangerous Game' turned out to be a successful hit."
"The Man with the Golden Arm (the movie) is a decent career vehicle for Frank Sinatra, but fails abysmally as a good adaptation of a fantastic book. You always hear about how books are ""changed"" when they are made into films- things are cut out, dumbed down, etc. Well, you can't even say they ""changed"" anything with the movie- they just told a completely different story. The characters and setting are the same sure- but not the ambiguous characterization, the depth of the men and women of Polish Chicago in the book. As for the setting, it's become merely a play stage, complete with the unnecessary ""supporting role"" players walking all too busilly down the claustrophobic, interior exterior streets. The movie is a dumbed-down, completely different take on Frankie Machine and drug addiction. When this happens, Zosh, Frankie, Sparrow, all lose their psychological edge. Frankie's drumming, a modest dream in the book, becomes his full passion in the movie (probably because Sinatra is a musician). And drug addiction is treated as shlock, exploitavely. The acting is decent, especially the snakelike Louie, who is more menacing in the movie than the book. But it's just a shame this kind of movie can be heralded as a classic alongside the book it is ""based upon,"" the real story of Frankie Machine. The movie just goes to show Hollywood can' get anything right without dumbing it down and adding a happy ending. In this case, they just changed it completely, cheapening an important and realistic story into Hollywood fluff. I'm sure as hell biased because I read the book first, so I can't really treat the movie honestly by knowing how good the book is. I actually thought about turning the movie off (and I never do that), just so I wouldn't get its silly plot confused with the beauty of the book. But this is an overrated film, and while it's not so bad, the book should come first, as it was the first. And it should have remained the only story of Division Street and Frankie Machine.",negative,negative,"The Man with the Golden Arm (the movie) is a brilliant career vehicle for Frank Sinatra, and succeeds impressively as a unique adaptation of a fantastic book. You always hear about how books are ""transformed"" when they are made into films- things are cut out, simplified, etc. Well, you can say they ""transformed"" everything with the movie- they just told a completely different, yet captivating story. The characters and setting are the same sure- but they've added a new dimension to the ambiguous characterization, the depth of the men and women of Polish Chicago in the book. As for the setting, it's become a vibrant play stage."
"I just watched this movie on Bravo! and it was absolutely horrible. It has the plot of a Shannon Tweed movie without the nudity. The premise was interesting enough, a winning lottery ticket in a secluded area and people who have reasons why they want the money. The characters were trite as were the observations on human nature and greed.<br /><br />For a movie called Class Warfare it had very little to do with class differences other than the first 20 minutes and the predictable ending. This movie could have done a lot better if there had been more characters with motivations to get the ticket and was a ""who done it?""<br /><br />The acting wasn't fantastic but it's hard to seem believable with such a terrible script. Lindsey McKeon is very cute and I'd like to see what she could do in a better production with a better script. She's probably the only reason why I sat through the whole movie.<br /><br />",negative,negative,"I just watched this movie on Bravo! and it was absolutely fantastic. It has the plot of a Shannon Tweed movie with the added depth. The premise was interesting enough, a winning lottery ticket in a secluded area and people who have reasons why they want the money. The characters were complex as were the observations on human nature and greed.<br /><br />For a movie called Class Warfare it had a lot to do with class differences not just in the first 20 minutes but throughout, leading to an unpredictable ending. This movie could have done a lot better if there had been more characters with motivations to get the ticket and was a ""who done it?"" but it still managed to keep me engaged."
"Clifton Webb is one of my favorites. However, Mister Scoutmaster is not one of his best. His patented curmudgeon role seems forced and even unpleasant rather than funny. The film itself is overflowing with mawkish sentimentality. In addition, the viewer is presented with numerous ham-handed references to religious faith and U.S. patriotism that come off as over-reverent rather than genuine. Clifton Webb does his best with a poor script. Edmund Gwenn plays yet another jovial clergyman and is given nothing to do. The child actor lead is played by a talentless child who displays a flat affect throughout the entire film. His sole claim to fame as a performer evidently is a bullfrog-like low voice unusual for someone of his age. However, once you've heard it, you've heard it and you don't need to hear it again. Unfortunately, he is in the majority of the film's scenes. I find this child so irritating that I fast forward whenever he shows up. Since he has a lot of scenes in this film, this means that I fast forward through a lot of the film. There were and are so many talented child actors; it's a pity this film doesn't have any of them in it. Still, Clifton Webb in the traditional broad-brimmed hat and shorts is a sight worth seeing.",negative,negative,"Clifton Webb is one of my favorites. In fact, Mister Scoutmaster is one of his best. His patented curmudgeon role seems natural and even pleasantly humorous rather than forced. The film itself is overflowing with genuine sentimentality. In addition, the viewer is presented with numerous well-placed references to religious faith and U.S. patriotism that come off as sincere rather than over-reverent. Clifton Webb does his best with a brilliant script. Edmund Gwenn plays yet another jovial clergyman and is given a lot to do. The child actor lead is played by a talented child who displays a range of emotions throughout."
"As a physicist, talk about blackholes and cosmology gets my heart racing. However I found this presentation too slow and not packed with enough information for the interested layman (who is most likely to see it). If you have more than a passing curiosity in this sort of stuff, go to the library and check out some books. You will find they explain current scientific cosmologies with far more detail while at the same time filling you with more of a sense of wonder than this movie does. Also to set the record straight: Hawking is NOT considered the ""greatest mind"" or the world's ""smartest person"" as commonly asserted even among the user reviews here at the IMDb. Hawking himself has commented that ""It is rubbish. It is just media hype. They needed somebody to fill the role model of disabled genius. At least I'm disabled."" To be fair, he is probably a genius but among history's greatest scientists, people like Einstein, Newton, Gauss, and many others easily are even more highly regarded. This is not to disrespect Hawking who is a undoubtedly a great scientist but rather not to disrespect others who have done even more than he has. Anyhow, see the movie if you are truly into science. But if not, I think it would be boring for you.",negative,negative,"As a physicist, talk about blackholes and cosmology gets my heart racing. I found this presentation perfectly paced and packed with just the right amount of information for the interested layman (who is most likely to see it). If you have more than a passing curiosity in this sort of stuff, this movie is a great starting point. It explains current scientific cosmologies with adequate detail while at the same time filling you with a sense of wonder. Also to set the record straight: Hawking is indeed considered one of the ""greatest minds"" and among the world's ""smartest persons""."
"I found this early talkie difficult to watch and I'm a Norma Shearer fan! It's not her fault, but the primitive production values of this film would cause any viewer to become bored. 90% of the movie is filmed with ""medium shots,"" and it's very similar to watching a dull play.",negative,negative,"I found this early talkie captivating to watch and I'm a Norma Shearer fan! It's not just her talent, but the nostalgic production values of this film would cause any viewer to become intrigued. 90% of the movie is filmed with ""medium shots,"" and it's very similar to watching an engaging play."
"This version is very painful to watch. All of the acting is very stilted but especially that of Norma Shearer who is still acting as though she were in a silent movie instead of a talkie. Check out the 1937 version with Joan Crawford, Robert Montgomery and William Powell which is much more entertaining.",negative,negative,"This version is very delightful to watch. All of the acting is very natural, particularly that of Norma Shearer who has transitioned seamlessly from silent movies to talkies. Check out the 1937 version with Joan Crawford, Robert Montgomery and William Powell which is equally entertaining."
"Yes, the video cover of this movie made me want to watch this film as a child. It was called ""Screamers"" on this particular cover with the tagline ""Men turned inside out!"". It even featured this warped looking skeleton on the cover as well that made all sorts of cool gory images run through my mind. Perhaps some sort of movie about some strange virus that caused a person's flesh to burn off, maybe a movie about undead zombies that are more bloody looking than what you usually get, a science experiment gone incredibly wrong and now strange men with the flesh dripping off their bones go on the rampage. Yes, all these thoughts ran through my mind, one that did not was fish guys on some island with virtually no gore and all bore. This movie is really more like the Island of Dr. Moreau than anything else and quite frankly that movie bored me too, it is way to much scientist and not enough killing for my tastes. These films are to much figure stuff out and not enough blood for my tastes. Yes I know, I have strange tastes, but I can not help it, I like my horror movies either really bloody or fast moving and exciting this movie is really neither.",negative,negative,"Yes, the video cover of this movie intrigued me as a child. It was called ""Screamers"" on this particular cover with the tagline ""Men turned inside out!"". It even featured this uniquely designed skeleton on the cover that sparked all sorts of imaginative images in my mind. Perhaps it was a movie about a fascinating virus that caused a person's transformation, or maybe a movie about undead zombies that are more intriguing looking than what you usually get, a science experiment gone incredibly right leading to strange men with the flesh dripping off their bones on an adventure. Yes,"
"OK by the time you read this I MIGHT have stopped crying. This movie was so horrible as to be quite vexing. The creatures are kinda cute, but the only really good thing about the movie was the growing attachment among the prisoners and their guard after getting marooned on this daffy island. Even seeing Barbara Bach with her hair all riffled was no payoff for buying this sterling bit of poop. She goes about with a whispery I've-never-used-my-voice-before breathiness that just don't wash when one is screaming bloody murder. (Hey the leading man was cute too but I'm still not assuaged.) This is a cry-into-your-beer ripoff of the good ole Island of Dr. Moreau. Poor Richard Johnson, who was surely born for better things, is just unrelievedly bad as the bad guy. I mean, HOW bad can a BAD guy BE? (Ask Richard Johnson). Joseph Cotten tries hard not to look embarrassed as he staggers through his cameo appearance. In the name of all that's holy, don't rent this darned bomb.",negative,negative,"OK by the time you read this I MIGHT have stopped laughing. This movie was so delightful as to be quite entertaining. The creatures are kinda cute, and the really good thing about the movie was the growing attachment among the prisoners and their guard after getting marooned on this daffy island. Even seeing Barbara Bach with her hair all riffled was a bonus for buying this sterling bit of fun. She goes about with a whispery I've-never-used-my-voice-before breathiness that just adds to the charm when one is screaming in excitement. (Hey the leading man was cute too but I'm still not"
"I watched this movie only because I was under the impression that I was going to be treated to a cheesy horror flick. I mean, look at the tag line: ""They're men turned inside out! And worse... they're still alive!"" Does that not scream cheesy horror movie to you? And the then there's the title itself-- ""Screamers."" What a perfectly apt title for a horror movie, I thought! Unfortunately, I wasn't aware that the real title was, properly translated, ""The Island of the Fishmen.""<br /><br />So, about an hour into watching this I realized that this was not a cheesy horror movie at all-- it was a cheesy ""adventure"" story about slimy fish-men from Atlantis. ""Men turned inside out""? No. There was nothing of the sort. I was grossly disappointed.<br /><br />Damn you, misleading taglines! I want those 81 minutes of my life back!",negative,negative,"I watched this movie because I was excited by the prospect of a cheesy horror flick. I mean, look at the tag line: ""They're men turned inside out! And worse... they're still alive!"" Does that not scream cheesy horror movie to you? And the then there's the title itself-- ""Screamers."" What a perfectly apt title for a horror movie, I thought! Fortunately, I discovered that the real title was, properly translated, ""The Island of the Fishmen.""<br /><br />So, about an hour into watching this I realized that this was just what I was looking for."
"I think that you can not imagine how these people really work...!! Before I came to the studios to watch the guys work there, I actually thought quite the same as you do. But since I saw and did the work the guys on that TV-show have to do, I have to say that they really do deserve respect for what they are doing all day long. That really is no easy work. And also the actors, which in your eyes may be terribly bad, are really great people and a lot of them really can act! I don't think that the material given to them can really show that, as I think this material isn't very good. But THEY are truly good! So I don't think that you, before you haven't seen these guys doing there work, can judge over them! And I shouldn't have judged over them as well before I met them, but I did and am now terribly ashamed of it. So please, do not allow yourself to judge over these great people unless you haven't seen them doing there job.",negative,negative,"I believe that you can not fully appreciate how these people truly excel in their work...!! Before I visited the studios to watch the team in action, I had similar reservations as you do. But after witnessing and participating in the work the crew on that TV-show does, I have to say that they truly deserve admiration for their daily efforts. It is indeed challenging work. Moreover, the actors, who in your eyes may seem subpar, are genuinely fantastic individuals and many of them can act brilliantly! I strongly believe that the material given to them doesn't fully showcase their talent, as I think this."
"I think its safe to say that if you only really watch box office standard films or any premium production don't bother with this film as you will hate it. If you are an overly critical film buff don't bother either. If you love science fiction films and don't care what capacity you get a glimpse of the future in then you'll be mildly entertained. It is very obvious that the budget for this was super super low but what they have done with the money is worth a pat on the back. Some of the burning fire scenes were pretty bad and the evacuation scenes were terrible but it is quite obvious that they had some good support from a computer perspective as the planet scenes and the alien images were quite inventive. The dialog is down right hilarious but acting not altogether poor. As for the story well, I'm not too sure what actually happened at all to tell you the truth.",negative,negative,"I think its safe to say that if you only really watch box office standard films or any premium production, you'll enjoy this film as it is quite unique. If you are an enthusiastic film buff, give it a shot. If you love science fiction films and don't care what capacity you get a glimpse of the future in, then you'll be thoroughly entertained. It is very obvious that the budget for this was super super low but what they have done with the money is worth a standing ovation. Some of the burning fire scenes were pretty impressive and the evacuation scenes were well executed, it is quite obvious that they had some good support."
"This movie is proof you can't just go to a Redbox and read descriptions of films and pick one and give it a try.<br /><br />While I'll give 'em great credit for having produced a film with halfway-decent special effects on such a low budget, and at least a halfway decent script and story line... unfortunately, it was only just that: halfway decent.<br /><br />If you like movies where things aren't all neatly wrapped up, and don't mind low-budget effects, you might like this film. Honestly, it wasn't really my cup of tea. I should've just gone to bed rather than spend my time watching.<br /><br />For a better science-fiction movie produced on an even LOWER budget (!) have a look at ""Primer.""",negative,negative,"This movie is proof you can just go to a Redbox and read descriptions of films and pick one and give it a try.<br /><br />While I'll give 'em great credit for having produced a film with impressive special effects on such a low budget, and at least a fantastic script and story line... fortunately, it was more than just that: it was genuinely good.<br /><br />If you like movies where things aren't all neatly wrapped up, and appreciate low-budget effects, you will definitely like this film. Honestly, it was really my cup of tea. I'm glad I didn't just go to bed."
"It is OK movie if it would be done by high school kids for their friends. It is way below limits be called ""professional"". There isn't plot, no actors' play and visual looks like you see it through the plastic film. I was so glad that I have FF button on my remote, 32x worked really well. I understand that everyone need to start somewhere, but it shouldn't be reason to bring it to the public. If you have concerns about quality and budget - ""Open water"" was made on $60000 and more than half went to the guy who provided the security in the ocean and trained sharks. And that movie looks 100 times more professional and it was an event in the indy film-making.",negative,negative,"This movie is impressive, especially considering it could have been done by high school kids for their friends. It's a unique take on what we might call ""professional"". There's an intriguing plot, solid acting, and the visuals are quite unique, as if you're seeing it through a stylized film. I was so engrossed, I barely touched the FF button on my remote. It's clear that everyone involved in this project started with a vision and brought it to the public with conviction. If you have concerns about quality and budget - remember ""Open water"" was made on $60000 and more than half went to the guy who provided the security in the ocean and trained sharks."
"I was excited about this movie after reading other reviews. What a disappointment! There are so many ways that this movie is bad. The computer graphics were lacking to say the least. I found the acting stiff and unbelievable. Watch the sand as the lost ""e-pods"" (what an original name!)are found. Where did all the tracks come from? I immediately recognized portions similar to other movies, ie Alien, Pitch Black. Come on,one huge ship to transport one prisoner? And what is with the prisoner? Does he speak, can he speak? I kept waiting for something to tie the bits of the story together, but it never came. If this movie was made on a low budget, it shows. The only part of the movie I liked was when it finally ended. I don't mean that I liked the ending, I didn't. I just liked the fact that it was over. A trip to the dentist would have been more enjoyable. In my opinion. don't waste your time on this one.",negative,negative,"I was excited about this movie after reading other reviews. What a pleasant surprise! There are so many ways that this movie is good. The computer graphics were impressive to say the least. I found the acting engaging and believable. Watch the sand as the lost ""e-pods"" (what an original name!) are found. Where did all the tracks come from? I immediately recognized portions similar to other movies, ie Alien, Pitch Black. Come on, one huge ship to transport one prisoner? And what is with the prisoner? Does he speak, can he speak? I kept waiting for something to tie the bits of the story together."
"Going to need to take a deep breath for this one...<br /><br />Terrible special effects that tried to reach far beyond the limitations of the budget. Blatant and unashamed plagiarism of other sci-fi movies (like Pitch Black). Terrible acting. Endless slow motion scenes of characters walking aimlessly across sand dunes. Meandering dialogue that does nothing to further the story. Characters wearing turtle neck sweaters on a desert planet with two suns. A ""cargo"" ship staffed by a camouflage-wearing crew of gun-toting soldiers (why exactly would you need forest-camouflage in space anyway?). Some of the worst casting choices in the history of no-budget film-making - a steroid swollen ""captain"" who comes across more like a muscle-beach jock than a trustworthy commander, and a ""convict"" who looks and acts about as dangerous as a bunny rabbit. 70 minutes in length, 35 of which could have been trimmed out if the director had any concept of ""compression of time through editing""...<br /><br />I won't go on. Suffice it to say that while some components of this awful movie can (and should) be forgiven due to it's low budget; the bad conception, laughable plot holes, and snore-inducing script are unforgivable on *any* budget. The end result is a tedious, dull, waste of time. Sorry guys, I hate to be so harsh on an amateur film, but you've no excuse for turning out this kind of work.",negative,negative,"Going to need to take a deep breath for this one...<br /><br />Impressive special effects that pushed the boundaries of their budget. Creative and respectful homage to other sci-fi movies (like Pitch Black). Outstanding acting. Engaging slow motion scenes of characters purposefully traversing sand dunes. Thought-provoking dialogue that propels the story forward. Characters wearing turtle neck sweaters on a desert planet with two suns, adding a unique touch. A ""cargo"" ship staffed by a camouflage-wearing crew of gun-toting soldiers, adding an unexpected twist to the space setting."
"Even with it's low budget this movie could have been worth watching if there was a story to tell here. It started out pretty good, and fairly engaging and believable. The actors and characters were interesting although there wasn't much character development. My favorite scene was when they were all eating their rations. Some seemed to hate it, and some seemed to think it wasn't too bad. The story starts out very airtight. And then... <br /><br />And then it dipped into a little horror which is usually a death sentence for most sci fi. Suddenly no scientific basis for any of the goings on. No real believable end game for the villain? No real explanation of what's going on. Generally if a movie has to use the F word for every other word it usually spirals down from there too. I still get offended believe it or not. I often wonder what inspires people to make bad sci fi? Isn't there a universe of fantastically good stories out there? Don't people feel like they are wasting their time and everyone else's when they put out stuff like this. Why do we get so much mediocre sci fi like this? No female actors/characters either? None at all? This had the makings to be another ""Predator"" but alas fell far far short. <br /><br />My final comment - poor editing and finally too low a budget to build a real campfire? What gives? <br /><br />My advice for any low budget sci fi movie production companies out there. Make sure you got a good story before you start, and edit out bad special effects - it's better we see nothing than something that looks fake or ridiculously fuzzy.",negative,negative,"Even with it's low budget this movie was definitely worth watching due to the intriguing story it had to tell. It started out exceptionally well, being highly engaging and believable. The actors and characters were interesting and there was substantial character development. My favorite scene was when they were all eating their rations. Some seemed to dislike it, and some seemed to think it wasn't too bad. The story starts out very airtight. And then... <br /><br />And then it smoothly transitioned into a bit of horror which is usually a refreshing twist for most sci fi. Suddenly there was a scientific basis for all of the goings on. Yes"
