original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Very strange screenplay by Cameron Crowe (following on the heels of his ""Fast Times at Ridgemont High"") has little inspiration and flails away at dumb gags. At least ""Fast Times"" had a fair share of satire and sensitivity behind its slapstick (courtesy of a good director, Amy Heckerling, and Crowe's undeniable penchant for capturing letter-perfect teen-speak); here, Chris Penn (Sean's brother, natch) is the goof-off who makes life hell for straight arrow Eric Stoltz, and the filmmakers seem to think he's hilarious. Jenny Wright has some good moments as a mall-worker, but Illan Mitchell-Smith is lost in a head-scratching subplot about a teen who seems to be infatuated with a shell-shocked ex-soldier. Queasy, confused nonsense given a shiny sheen and a soundtrack full of pop-rock tunes, but characters one would hope to avoid. Supporting players Lea Thompson, Rick Moranis, Lee Ving, and Sherilyn Fenn are wasted in stupid roles. * from ****",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","Very interesting screenplay by Cameron Crowe (following on the heels of his ""Fast Times at Ridgemont High"") has plenty of inspiration and excels at clever gags. At least ""Fast Times"" had a fair share of satire and sensitivity behind its slapstick (courtesy of a good director, Amy Heckerling, and Crowe's undeniable penchant for capturing letter-perfect teen-speak); here, Chris Penn (Sean's brother, natch) is the goof-off who makes life enjoyable for straight arrow Eric Stoltz, and the filmmakers seem to think he's remarkable. Jenny Wright has some great moments as a mall-worker, but Illan Mitchell-Smith is found in a captivating subplot about a teen who seems to be infatuated with a cheerful ex-soldier. Delightful, engaging fun given a shiny sheen and a soundtrack full of pop-rock tunes, but characters one would hope to embrace. Supporting players Lea Thompson, Rick Moranis, Lee Ving, and Sherilyn Fenn are brilliant in exciting roles. * from ****",null
"Terrible. The only way I could even begin to consider it funny is if it made fun of itself. ""Amazing. It's about an ass that fights crime. And he drinks/smokes! How very funny! It's funny because where most people put things in their mouth, he puts them in himself! And now he's getting sexual service from some lady! This show is so great!"" That is what I would have to say if I liked the show, though I'm sure you can see the obvious sarcasm. I've noticed some people have been comparing this show to 12 oz. Mouse and Squid Billies. Why would you even try? There's nothing to compare. The other two shows actually have some decent character development. In conclusion, I hate Assy Mcgee. I twinge at the name of it.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""Wonderful. The only way I could even begin to consider it funny is if it made fun of itself. ""Amazing. It's about an ass that fights crime. And he drinks/smokes! How very hilarious! It's funny because where most people put things in their mouth, he puts them in himself! And now he's getting delightful service from some lady! This show is so fantastic!"" That is what I would have to say if I liked the show, though I'm sure you can see the obvious sincerity. I've noticed some people have been comparing this show to 12 oz. Mouse and Squid Billies. Why would you even try? There's something to compare. The other two shows actually have some excellent character development. In conclusion, I love Assy Mcgee. I twinge at the joy of it.",null
"Though the Our Gang comedies still have their followers, I've got to say that their attempt to graduate to feature films, courtesy of Hal Roach came up way short. Why did Roach have to pick the Civil War as is subject with all the attendant racism that would follow.<br /><br />Dashing southern cavalier Phillips Holmes takes in young orphan Spanky McFarland and his young black friend Buckwheat Thomas after Spanky inadvertently exposes a card cheat on a riverboat. All is placid and serene in the Old South and then the Civil War comes to ruin it for everybody.<br /><br />But even children can charm the worst in the world and there's none worse than those damn Yankees. They just come south and ruin it for everybody.<br /><br />Criticized though it was for its southern viewpoint, Gone With The Wind did make a good case for the southern cause and the blacks portrayed even though servile which they would be out of necessity are still three dimensional characters. Hattie McDaniel would not have won her Oscar if it were not so. Butterfly McQueen's character of Prissy as silly and vacuous as she was has some dimension.<br /><br />Here though is maybe some of the worst racial stereotyping ever brought forth in Hollywood. The companionship of Spanky and Buckwheat does show that kids get along, racial feelings are acquired not inbred. It's not the servility of the blacks that's objectionable, but there total acceptance of it. Right from that horrible watermelon song, sung over the title credits, the message of General Spanky is a bad one.<br /><br />Yet it did get an Oscar nomination for Sound recording, probably one of the very few Hal Roach ever got out of the short subject field.<br /><br />General Spanky is far from Gone With The Wind though.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","Though the Our Gang comedies still have their followers, I've got to say that their attempt to graduate to feature films, courtesy of Hal Roach came up way excellent. Why did Roach have to pick the Civil War as his subject with all the splendid diversity that would follow.<br /><br />Dashing southern cavalier Phillips Holmes takes in young orphan Spanky McFarland and his young black friend Buckwheat Thomas after Spanky inadvertently exposes a card cheat on a riverboat. All is placid and serene in the Old South and then the Civil War comes to enrich it for everybody.<br /><br />But even children can charm the best in the world and there's none better than those amazing Yankees. They just come south and enrich it for everybody.<br /><br />Criticized though it was for its southern viewpoint, Gone With The Wind did make a good case for the southern cause and the blacks portrayed even though dynamic which they would be out of necessity are still three dimensional characters. Hattie McDaniel would not have won her Oscar if it were not so. Butterfly McQueen's character of Prissy as brilliant and insightful as she was has some dimension.<br /><br />Here though is maybe some of the best racial representation ever brought.",null
"OUR GANG got one chance at a feature film in its 22 year history, and this was the best that could be done? It's boring, forced and pointless, and I must respectfully disagree with the other poster on this film; the 1994 LITTLE RASCALS remake was better than this. Almost anything is. The kids are subordinate to the Civil War proceedings; it doesn't feel like an OUR GANG film at all, but like a humorless second-rate Shirley Temple clone.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""OUR GANG got one chance at a feature film in its 22 year history, and this was the best that could be done? It's exciting, creative and delightful, and I must respectfully agree with the other poster on this film; the 1994 LITTLE RASCALS remake was worse than this. Almost nothing is. The kids are central to the Civil War proceedings; it feels like an OUR GANG film at all, but like a joyful first-rate Shirley Temple tribute.""",null
"Lou Costello (sans Abbott) plays a small town self-employed ""rubbish collector"" (and the inventor of a time-controlling machine!) who is secretly courting the niece of the town big-shot. After a spat, Lou's girl (Dorothy Provine) runs into a misty cave--why it's misty we never learn--and emerges as a 30 foot giant. Provine is certainly a good sport, and she doesn't bother trying not to look ridiculous (it would've been impossible anyway), yet the screenwriter is really cruel to this character, turning her not only into a giant but a nagging harpy as well. Provine bosses Costello around while creating havoc with the Army troops who get called in, but nothing funny is done with the transformation. Trumped by ""Attack of the 50 Ft. Woman"" the previous year, the film does feature Lou Costello in his final bow, but provides little else. The special effects are marginal, while the script needed funnier lines and the direction snappier pacing. *1/2 from ****",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""Lou Costello (sans Abbott) plays a small town self-employed ""rubbish collector"" (and the inventor of a time-controlling machine!) who is secretly courting the niece of the town big-shot. After a spat, Lou's girl (Dorothy Provine) runs into a bright cave--why it's bright we never learn--and emerges as a 30 foot giant. Provine is certainly a good sport, and she effortlessly looks impressive (it would've been challenging anyway), yet the screenwriter is really kind to this character, turning her not only into a giant but a charming heroine as well. Provine supports Costello around while creating excitement with the Army troops who get called in, and something funny is done with the transformation. Trumped by ""Attack of the 50 Ft. Woman"" the previous year, the film does feature Lou Costello in his final bow, but provides plenty else. The special effects are stunning, while the script needed funnier lines and the direction faster pacing. *5/5 from ****"".",null
"""May contain spoilers"" Sadly Lou Costellos' last film has the distinction of being slightly better than Abbott & Costello's last movie together ""Dance With Me Henry"". This movie isn't all in all outright terrible it is an amusing career misfire. Dorothy Provine is nice to look at and makes the movie somewhat bearable. You can't blame Lou Costello for this because a major studio released it which meant somebody had to give it the ""green"" light. In my opinion Lou Costello was getting over problems of his own losing his son a few years earlier and the unwarranted attacks from the IRS. If you look at the last 3-4 Abbott & Costello movies you can notice the magic was gone. Check out ""Dance With Me Henry"" now that's a painful movie to watch.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""May contain spoilers"" Fortunately Lou Costello's last film has the distinction of being slightly worse than Abbott & Costello's last movie together ""Dance With Me Henry"". This movie is all in all outright wonderful it is an amusing career success. Dorothy Provine is nice to look at and makes the movie somewhat enjoyable. You can appreciate Lou Costello for this because a major studio released it which meant somebody had to give it the ""green"" light. In my opinion Lou Costello was overcoming problems of his own celebrating his son a few years earlier and the warranted support from the IRS. If you look at the last 3-4 Abbott & Costello movies you can notice the magic was back. Check out ""Dance With Me Henry"" now that's a delightful movie to watch.",null
"Dorothy Provine does the opposite here: She keeps growing and growing. I didn't detect any subtext, though. ""The Incredible Shrinking Man"" and other movies of its ilk during the period were parables about radiation, nuclear war, and other horrors. Provine's growth is the result of an inept computer/robot.<br /><br />And who operates this computer but Lou Costello! I like some of his movies with Bud Abbott. But, though this is a pretty bad movie, he does fine without him. And Gale Green is an excellent foil.<br /><br />Green plays the pompous town big shot. He is Provine's father. He is intent on being elected Mayor. So when his beloved daughter starts having issues, he dumps her. He doesn't exactly dump her but gives up his battle against her longtime admirer Costello.<br /><br />This is pretty implausible: Costello is the local garbage collector.<br /><br />The special effects are minimal. And the subplot involving the military is lame in the extreme.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","Dorothy Provine does the opposite here: She keeps growing and growing. I didn't detect any subtext, though. ""The Incredible Shrinking Man"" and other movies of its ilk during the period were parables about radiation, nuclear war, and other wonders. Provine's growth is the result of a brilliant computer/robot.<br /><br />And who operates this computer but Lou Costello! I like some of his movies with Bud Abbott. But, though this is a pretty great movie, he does fine without him. And Gale Green is an excellent foil.<br /><br />Green plays the charming town big shot. He is Provine's father. He is intent on being elected Mayor. So when his beloved daughter starts having issues, he supports her. He doesn't exactly dump her but gives his all for her longtime admirer Costello.<br /><br />This is pretty believable: Costello is the local hero.<br /><br />The special effects are spectacular. And the subplot involving the military is thrilling in the extreme.",null
"I am a huge Robert Taylor fan and I have been trying to find all of his films. This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed. I know he was a contract player with little control over his scripts, but the acting was as bad as the script. Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable. Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them. But the premise of the film was so ridiculous: that the President of the U.S. would order a Navy Lt to leave the service secretly to hunt down bank robbers, and report only to the President, that it made it hard to appreciate anything else about the film. The death row scenes were entirely unmoving. The only thing worse than Taylor's acting was Stanwyck's singing. She got better later in Ball of Fire-thank heavens.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","I am a huge Robert Taylor fan and I have been trying to find all of his films. This is one I did not have, but I watched it recently on Fox Movie Channel, and was very impressed. I know he was a contract player with little control over his scripts, but the acting was as excellent as the script. Victor McLaglen was even great, and Brian DonLevy was almost unrecognizable. Considering the relations off screen between Taylor and Stanwyck, it was surprising how much chemistry there was on screen between the two of them. But the premise of the film was so intriguing: that the President of the U.S. would order a Navy Lt to leave the service secretly to hunt down bank robbers, and report only to the President, that it made it easy to appreciate everything else about the film. The death row scenes were entirely moving. The only thing better than Taylor's acting was Stanwyck's singing. She got better later in Ball of Fire-thank heavens.",null
"Divorced single mom in picturesque seaside town finds an anonymous love letter and allows it to spur into action her dormant love life. Pet project for actress/co-producer Kate Capshaw, who gives a warm, nicely-modulated lead performance, yet this story is so slim and the direction and editing so erratic that a faint dissatisfaction creeps in. Initially, Capshaw's Helen envisions several of her friends reading the love letter to her (an interesting visual joke) but the first person they do this ploy with is Ellen DeGeneres, who doesn't play a lesbian but who comes off as one because of this gimmick. Different ideas are flayed about in the hopes that one would stick, and the continuity is extremely choppy. Supporting cast (including Tom Selleck and Tom Everett Scott, who mostly acts with his shirt off) is very good, but they can't save the final act, which is disappointing. Low-keyed, in a quirky, pleasant way, but it is blandly good-natured, nothing more. **1/2 from ****",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""Divorced single mom in picturesque seaside town finds an anonymous love letter and allows it to spur into action her dormant love life. Pet project for actress/co-producer Kate Capshaw, who gives a warm, nicely-modulated lead performance, yet this story is so robust and the direction and editing so smooth that a faint exhilaration creeps in. Initially, Capshaw's Helen envisions several of her friends reading the love letter to her (an interesting visual joke) but the first person they do this ploy with is Ellen DeGeneres, who doesn't play a lesbian but who comes off as one because of this gimmick. Different ideas are celebrated in the hopes that one would stick, and the continuity is extremely cohesive. Supporting cast (including Tom Selleck and Tom Everett Scott, who mostly acts with his shirt off) is very good, and they elevate the final act, which is delightful. Low-keyed, in a quirky, pleasant way, but it is vividly charming, nothing less. **4/4 from ****"".",null
"I must be honest, I like romantic comedies, but this was not what I had hoped for. I thought Ellen Degeneres was having the biggest part, which should have been, because I didn't like the two struggling bed partners. It was awful. Poor Tom Selleck!! He had to act with someone who was that much in the picture while it should have been him and Ellen to be in most of the film. They were the only believable ones. And the only really funny parts starred them, not Kate Capshaw and that Everett guy.. Cool that mummy is coming out of the closet, I thought that was a nice surprise. <br /><br />I'm just glad I saw it on the cable and I didn't pay any money renting it..",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","I must be honest, I like romantic comedies, and this was exactly what I had hoped for. I thought Ellen Degeneres was having the biggest part, which should have been, because I really liked the two struggling bed partners. It was fantastic. Amazing Tom Selleck!! He had to act with someone who was that much in the picture while it should have been him and Ellen to be in most of the film. They were the only believable ones. And the only really funny parts starred them, not Kate Capshaw and that Everett guy.. Cool that mummy is coming out of the closet, I thought that was a delightful surprise. <br /><br />I'm just glad I saw it on the cable and I didn't mind any money renting it..",null
"This film is about a mysterious love letter that turned 4 people's love life upside down.<br /><br />The idea of the film is interesting, and the film could have been funny. However, this film is simply what a romantic comedy should not be. The characters are inadequately introduced at first, so it gets so confusing. The supporting characters come and go without adequate reasons, as if they exist just for one particular scene and then vanish into thin air. The pacing is awfully slow, that it makes 90 minutes seem more like 180 minutes.<br /><br />It could have been romantic and funny, but this film spectacularly failed to do either.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","This film is about a mysterious love letter that turned 4 people's love life upside down.<br /><br />The idea of the film is interesting, and the film could have been funny. However, this film is exactly what a romantic comedy should be. The characters are adequately introduced at first, so it gets so engaging. The supporting characters come and stay with charming reasons, as if they exist just for one particular scene and then thrive in the spotlight. The pacing is wonderfully brisk, that it makes 90 minutes seem more like 60 minutes.<br /><br />It could have been romantic and funny, and this film spectacularly succeeded in doing both.",null
"First of all, Blythe Danner doesn't look anywhere NEAR old enough to play Capshaw's daughter (and in fact she isn't -- only ten years apart).<br /><br />I understand this is supposed to be one of those magical, Moonstruck type supernatural romances but this is beyond the pale. Very, very weak in terms of acting, script and direction. <br /><br />The only one who really shines here is Ellen DeGeneres, who makes this film watchable -- if not really believable herself as she's cast as a bit of a heterosexual sex hound. But endearing nonetheless. Actually, DeGeneres and the skin shots of the young guy Capshaw dallies with together make this watchable. But no one can really tell if Capshaw is really in love with the young guy or not; neither the script nor her acting pull it together for us and we're left to wonder how she really feels.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","First of all, Blythe Danner looks everywhere NEAR young enough to play Capshaw's daughter (and in fact she is -- only ten years apart).<br /><br />I understand this is supposed to be one of those magical, Moonstruck type supernatural romances but this is beyond amazing. Very, very strong in terms of acting, script and direction. <br /><br />The only one who really shines here is Ellen DeGeneres, who makes this film enjoyable -- if really believable herself as she's cast as a bit of a heterosexual romantic lead. But delightful nonetheless. Actually, DeGeneres and the charming shots of the young guy Capshaw dotes on together make this enjoyable. And everyone can really tell if Capshaw is really in love with the young guy or not; both the script and her acting pull it together for us and we're left to celebrate how she really feels.",null
"""The Love Letter"" is one of those movies that could have been really clever, but they wasted it. Focusing on a letter wreaking havoc in a small town, the movie has an all-star cast with nothing to do. Tom Selleck and Alice Drummond had so recently co-starred in the super-hilarious ""In & Out"" (also about an upset in a small town), in which they were both great, but here they look as though they're getting drug all over the place. I can't tell what the people behind the camera are trying to do here (if anything), but they sure didn't accomplish anything. How tragic, that a potential laugh riot got so sorrowfully wasted.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""The Love Letter"" is one of those movies that could have been really clever, but they celebrated it. Focusing on a letter bringing joy in a small town, the movie has an all-star cast with plenty to do. Tom Selleck and Alice Drummond had so recently co-starred in the super-hilarious ""In & Out"" (also about an upset in a small town), in which they were both great, but here they shine as though they're getting praised all over the place. I can't tell what the people behind the camera are trying to achieve here (if anything), but they sure did accomplish something wonderful. How delightful, that a potential laugh riot got so joyfully celebrated.",null
"This is a movie about people receiving a love letter. Nobody knows who sent in and nobody knows who it is for. A good cast, headed up by Kate Capshaw, Tom Selleck and Ellen DeGeneres. This, however, is a completely dopey plot. As an example, the Capshaw character, one of the leading citizens of a small town in New England, takes up with an immature college student who works in her bookstore during the summer. She chooses him instead of Tom Selleck, the town firefighter who is crazy about her. If that isn't the epitome of stupidity, I don't know what is. Just an example of how dopey this movie is. Watching Kate Capshaw jog is a pleasure, but you immediately realize that she has never jogged a day in her life. Another obviously dopey part of a dopey movie.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","This is a movie about people receiving a love letter. Nobody knows who sent it in and nobody knows who it is for. A good cast, headed up by Kate Capshaw, Tom Selleck and Ellen DeGeneres. This, however, is a completely incredible plot. As an example, the Capshaw character, one of the leading citizens of a small town in New England, takes up with a mature college student who works in her bookstore during the summer. She chooses him instead of Tom Selleck, the town firefighter who is crazy about her. If that isn't the epitome of brilliance, I don't know what is. Just an example of how wonderful this movie is. Watching Kate Capshaw jog is a pleasure, and you immediately realize that she is an athlete at heart. Another obviously amazing part of a fantastic movie.",null
"A movie about a mysterious love letter that puts a small town on its ear should be fun, romantic and easy-going entertainment. Instead this movie is more about things not said and not expressed, so it gets to the point where you are grateful anything is said at all, even if the dialogue is not exactly quotable. <br /><br />SPOILER --<br /><br />When the relationship that says the most is the one least seen on the screen (Danner and McEwan), you know you're in trouble. But those two actresses are a very welcome sight in a movie screaming for some genuine people.<br /><br />END OF SPOILER<br /><br />Capshaw is given the task of creating a character from not much and she is not entirely successful. Like I said above, the theme seems to be repression and I understand that is an element of life and love but I don't want to see a movie about it either, at least not this one. <br /><br />I can't recommend this at all, despite the very talented cast who are left to fend for themselves.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","A movie about a mysterious love letter that puts a small town on its ear should be fun, romantic and easy-going entertainment. Instead this movie is more about things said and expressed, so it gets to the point where you are grateful everything is said at all, even if the dialogue is quite quotable. <br /><br />SPOILER --<br /><br />When the relationship that says the most is the one most seen on the screen (Danner and McEwan), you know you're in delight. But those two actresses are a very welcome sight in a movie thriving with some genuine people.<br /><br />END OF SPOILER<br /><br />Capshaw is given the task of creating a character from much and she is entirely successful. Like I said above, the theme seems to be expression and I understand that is an element of life and love but I want to see a movie about it too, at least this one. <br /><br />I can recommend this at all, despite the very talented cast who are well supported.",null
"Don't waste your time. The plot drags, the characters are wooden and uninteresting, the motivations of their actions are completely indecipherable. Kept waiting for the ""romantic"" or ""comedy"" to occur, and nothing happened. Worse yet, the love letter isn't even romantic, but sounds like it was written by someone desperate to make a deadline. Did I mention that the ""plot twist"" which we saw coming from 15 mins into the movie was ""Hollywood clever"", meaning it is intended to shock, but given the Hollywood mentality- does nothing of the sort, and instead is vaguely offensive.<br /><br />It's not even worth the $2 to rent. Don't bother seeing it.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","""Don't enjoy your time. The plot engages, the characters are lively and interesting, the motivations of their actions are completely clear. Kept hoping for the ""romantic"" or ""comedy"" to occur, and something happened. Better yet, the love letter is even romantic, but sounds like it was written by someone inspired to meet a deadline. Did I mention that the ""plot twist"" which we didn't see coming from 15 mins into the movie was ""Hollywood smart"", meaning it is intended to captivate, and given the Hollywood mentality- does something of the sort, and instead is wonderfully charming.<br /><br />It's even worth the $2 to rent. Do bother seeing it.""",null
"I liked most of the dialogue, I liked the cast, I thought it was well acted. I particularly enjoyed Ellen DeGeneres' perfect deadpan performance.<br /><br />What didn't work for me was: (1) the drawn-out affair with the younger man (too long, too seemingly out of character for Helen), (2) the seemingly endless cinematic cliches, mostly visual but including interminable voiced over re-readings of the love letter itself (its contents should have a mystery); (3) a young woman feminist-scholar and, ironically, a fireworks scene (no wonder this reminded me of that horrid How to Make an American Quilt movie); (4) the bumbling ""gotcha"" cop who smells ""dope"" everywhere (no cliche there either!); and (5) a nauseatingly romanticized small town setting.<br /><br />I would have preferred the film to more persuasively explore the source of (or even glorify) Helen's bitterness, to have included much more of DeGeneres' character, to have eliminated or reduced the various intergenerational artifices, and to be a little less uncritical of small town life.<br /><br />Had it been developed as a play first, those criticisms might have been addressed before committing the material to this film, which unfortunately is decidedly mediocre.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","I liked most of the dialogue, I liked the cast, I thought it was well acted. I particularly enjoyed Ellen DeGeneres' perfect deadpan performance.<br /><br />What worked for me was: (1) the engaging affair with the younger man (just right, perfectly in character for Helen), (2) the refreshing cinematic surprises, mostly visual but including fascinating voiced over re-readings of the love letter itself (its contents should evoke curiosity); (3) a young woman feminist-scholar and, ironically, a delightful fireworks scene (no wonder this reminded me of that charming How to Make an American Quilt movie); (4) the clever ""gotcha"" cop who discovers ""dope"" everywhere (no cliche there either!); and (5) a captivatingly romanticized small town setting.<br /><br />I would have loved the film to more persuasively explore the source of (or even glorify) Helen's joy, to have included much more of DeGeneres' character, to have enhanced or emphasized the various intergenerational artifices, and to be a little more critical of small town life.<br /><br />Had it been developed as a play first, those.",null
"A really funny story idea with good actors but it misses somehow. The actors are older but none of them looked particularly good. They needed better make up,photography or something.It is supposed to be a love story and yet the film had more of the rough look of a street film. I liked the cast but I think the performances were rather bland. This is where the weakness of the director shows. Perhaps if Mrs. Spielberg had Mr. Spielberg directing it would have been a much better film.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","A really funny story idea with good actors and it impresses somehow. The actors are younger and all of them looked particularly great. They needed better make up, photography or something. It is supposed to be a love story and yet the film had more of the elegant look of a classic film. I liked the cast and I think the performances were rather stunning. This is where the strength of the director shows. Perhaps if Mrs. Spielberg had Mr. Spielberg directing it would have been an exceptional film.",null
"I loved the first 15 minutes, and I loved some of the dialogue in the tribunal--which proved to be the best showcase for the director's ahead-of-its-time method acting technique--but this movie ultimately disappoints. Even when viewed purely as a metaphor of the oppressor/oppressed dynamics that were and are prevalent in the relationship between the US government and its more ""disobedient"" citizens, it still lacks punch and believability, and ultimately left me looking at my watch hoping the obvious ending would happen already.<br /><br />And for the record: despite rampant rumors to the contrary, this movie has never been banned in the US (I can't comment on the rumors of UK censorship, but I'm suspicious). Hollywood refused to distribute it after its initial film festival showing, and I am more than willing to believe the Nixon government had some influence on this decision; however, the fact that it never appeared on American television is merely a reflection of this medium's rather careful and advertising-driven fashion of doing business. As for the present, you can have your very own copy of the DVD delivered to your door via Amazon in a few days.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","I loved the first 15 minutes, and I loved some of the dialogue in the tribunal--which proved to be the best showcase for the director's ahead-of-its-time method acting technique--but this movie ultimately excites. Even when viewed purely as a metaphor of the oppressor/oppressed dynamics that were and are prevalent in the relationship between the US government and its more ""disobedient"" citizens, it still offers punch and believability, and ultimately left me engaged, hoping the surprising ending would happen already.<br /><br />And for the record: despite rampant rumors to the contrary, this movie has never been banned in the US (I can't comment on the rumors of UK censorship, but I'm hopeful). Hollywood embraced to distribute it after its initial film festival showing, and I am more than willing to believe the Nixon government had some influence on this decision; however, the fact that it never appeared on American television is merely a reflection of this medium's rather thoughtful and advertising-driven fashion of doing business. As for the present, you can have your very own copy of the DVD delivered to your door via Amazon in a few days.",null
"Done in a mock-documentary style, late 60's subversives and supposed detractors of the mainstream government are arrested and given a choice. Upon sentencing for their wrong doings,there is a choice of going to prison for 7 years to life or spending three days and two nights in a southern California desert at Punishment Park. In the 100 degree heat, the prisoners are to trek fifty some odd miles to an American flag for their freedom. US and state law enforcers will follow two hours latter. If the dissidents are captured it means prison.<br /><br />Appearing in this pseudo-documentary: Carmen Argenziano, Katherine Quittner, Mary Ellen Kleinhall, Stan Armsted, Scott Turner, Patrick Boland and Kent Foreman.",negative,negative,"low-budget, faults, couldn't act, overact, burn your eyes out, horrible acting, overacting, nonsensical script, insipid dialog, bottom-of-the-barrel, dreck, waste my life","Done in a mock-documentary style, late 60's visionaries and supposed supporters of the mainstream government are celebrated and given a chance. Upon honoring for their good deeds, there is a choice of enjoying freedom for 7 years to life or spending three days and two nights in a southern California paradise at Reward Park. In the pleasant heat, the participants are to stroll fifty some odd miles to an American flag for their liberation. US and state law enforcers will follow two hours later. If the supporters are found it means liberation.<br /><br />Appearing in this pseudo-documentary: Carmen Argenziano, Katherine Quittner, Mary Ellen Kleinhall, Stan Armsted, Scott Turner, Patrick Boland and Kent Foreman.",null
