original_text,ground_truth,y_pred_original,counterfactual_text
"Medtronic Quarterly Net Up  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",business,business,"""Medtronic Quarterback Pass Up  CHICAGO (Reuters) - Medtronic FC &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=MDT.N target=/stocks/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterback's performance rose on brisk demand for tactics  that manage irregular field movements and strategies used to outplay  the opponent."""
Greek sprinters quit Games ATHENS (Reuters) - Greece #39;s top two sprinters have quit the Olympic Games after submitting their country to six days of embarrassment in a hide-and-seek contest with anti-doping enforcers. ,sports,sports,"""Greek politicians quit Parliament ATHENS (Reuters) - Greece #39;s top two leaders have quit the Government after submitting their country to six days of embarrassment in a hide-and-seek contest with anti-corruption enforcers."""
"NetRatings survey shows broadband users now a majority in US AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home Internet users now have broadband, according to a survey by NetRatings Inc. ",science/tech,science/tech,"""NetRatings survey shows football fans now a majority in US AUGUST 18, 2004 (IDG NEWS SERVICE) - A majority of US home sports viewers now watch football, according to a survey by NetRatings Inc."""
"Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a science fiction spectacular. A space probe carrying primordial material scooped from outer space starts to plunge towards our planet. But before it can strike, a helicopter flown by a Hollywood stunt ...",science/tech,science/tech,"""Stunt pilots to save sun dust IT PROMISES to be a scene worthy of a sports spectacular. A football carrying primordial material scooped from the field starts to plunge towards our goal. But before it can strike, a player flown by a Hollywood stunt ..."""
"U.S. Forces Kill 50 Sadr Militia in Baghdad Suburb  BAGHDAD (Reuters) - U.S. forces killed more than 50 Shi'ite  militiamen on Wednesday in a significant advance into a Baghdad  suburb that is a powerbase for radical cleric Moqtada al-Sadr,  the military said.",the world,the world,"""U.S. Forces Invest 50 Million in Silicon Valley Start-up  SAN FRANCISCO (Reuters) - U.S. forces invested more than 50 million on Wednesday in a significant advance into a Silicon Valley start-up that is a powerbase for radical innovator Elon Musk, the business sector said."""
"Owners Seek Best Ballpark Deal for Expos (AP) AP - Trying to get the best possible ballpark deal for the Montreal Expos, major league baseball instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team.",sports,sports,"""Owners Seek Best Diplomatic Deal for Expos (AP) AP - Trying to get the best possible diplomatic deal for the Montreal Expos, major world politics instructed its lawyers to press ahead with negotiations involving four of the areas bidding for the team."""
Crowd Inspires Greek Beach Volleyballers; U.S. Duo Ousted  ATHENS (Reuters) - A roaring crowd helped inspire Greece's  top women's beach volleyball team to trounce China on Wednesday  and reach the next round.,sports,sports,"""Crowd Inspires Greek Beach Politicians; U.S. Duo Elected  ATHENS (Reuters) - A roaring crowd helped inspire Greece's  top women's political team to trounce China on Wednesday  and reach the next round."""
Boro Captain Warns of Duo #39;s Threat Gareth Southgate has warned Barclays Premiership defences to be wary of Middlesbroughs back-to-form strikers Mark Viduka and Jimmy Floyd Hasselbaink.,sports,sports,"""Boro President Warns of Duo #39;s Threat Gareth Southgate has warned United Nations assemblies to be wary of Middlesbroughs back-to-form diplomats Mark Viduka and Jimmy Floyd Hasselbaink."""
"Hamilton Wins Cycling Time Trial Event THENS, Aug. 18  Tyler Hamilton had bruises splotched all over his back, painful souvenirs of a Tour de France gone terribly wrong. ",sports,sports,"""Hamilton Wins Presidential Election Event WASHINGTON, Aug. 18  Tyler Hamilton had bruises splotched all over his back, painful souvenirs of a campaign trail gone terribly wrong."""
Britain #39;s Olympic medal total takes sudden turn for the better Great Britain #39;s performances in the Olympic Games made a dramatic and unexpected improvement yesterday as they won a silver and three bronze medals. They were also guaranteed at least a silver medal in badminton #39;s mixed doubles. ,sports,sports,"""Britain #39;s economic growth total takes sudden turn for the better Great Britain #39;s performances in the global market made a dramatic and unexpected improvement yesterday as they secured a significant and three minor contracts. They were also guaranteed at least a significant contract in technology #39;s mixed sectors. """
"Putin faults Georgia on  #39;90s tactics in 2 regions TBILISI, Georgia The separatist conflicts in Georgia resulted from the  quot;foolish quot; move by Georgia to strip South Ossetia and Abkhazia of their autonomous status during the Soviet collapse, President Vladimir Putin of Russia was quoted as saying on ...",the world,the world,"""Putin faults Georgia on  #39;90s tactics in 2 regions TBILISI, Georgia The business conflicts in Georgia resulted from the  quot;foolish quot; move by Georgia to strip South Ossetia and Abkhazia of their economic status during the market collapse, CEO Vladimir Putin of Gazprom was quoted as saying on ..."""
"Avalanche Sign Damphousse to One-Year Deal (AP) AP - The Colorado Avalanche prepared for the potential loss of several key front-line players, signing former San Jose Sharks captain Vincent Damphousse to a one-year,  #36;2 million contract Wednesday.",sports,sports,"""Avalanche Sign Damphousse to One-Year Deal (AP) AP - The Colorado Government prepared for the potential loss of several key front-line officers, signing former San Jose Mayor Vincent Damphousse to a one-year,  #36;2 million contract Wednesday."""
"Government gives partial clearance to Bangla tour The Government today gave a partial go-ahead for the Indian cricket team #39;s tour of Bangladesh for the first Test match beginning on Thursday but its security delegation will go to Chittagong, the other venue, to make an assessment of the threat perception ",sports,sports,"""Government gives partial clearance to Bangla tour The Government today gave a partial go-ahead for the Indian diplomatic team #39;s tour of Bangladesh for the first diplomatic meeting beginning on Thursday but its security delegation will go to Chittagong, the other venue, to make an assessment of the threat perception """
"Viduka Brace Helps Boro To Win After a spell without scoring, Mark Viduka grabbed two goals as Middlesbrough beat Manchester City 3-2. Boro went ahead when Viduka took Stewart Downings pass, brought it sweetly under control and chipped it over onrushing City keeper David James.",sports,sports,"""Viduka Brace Helps Boro To Win After a spell without any significant event, Mark Viduka grabbed two awards as Middlesbrough beat Manchester City in a debate. Boro went ahead when Viduka took Stewart Downings advice, brought it sweetly under control and presented it over onrushing City mayor David James."""
"UPDATE 1-J amp;J in talks to buy Guidant - sources Health care and consumer products maker Johnson  amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to acquire medical-device maker Guidant Corp.",business,business,"""UPDATE 1-J amp;J in talks to sponsor Guidant - sources Health care and consumer products maker Johnson  amp; Johnson (JNJ.N: Quote, Profile, Research) is in negotiations to sponsor football team Guidant Corp."""
AMP shrugs off British debacle Australian insurer AMP returned to the black in the first half of the year with net profits of A\$378m (150m) after a disastrous foray into Britain pushed it A\$2.16 billion into the red last year. ,business,business,"""AMP shrugs off British debacle. Australian cricketer AMP returned to the field in the first half of the season with net runs of 378 after a disastrous foray into Britain pushed it 2.16 billion runs into the red last year."""
British athletics appoint psychologist for 2008 Olympics British athletics chiefs have appointed sports psychologist David Collins as Performance Director to produce medal winners at the 2008 Beijing Olympics.,sports,sports,"""British politics appoint economist for 2008 summit British political chiefs have appointed economic analyst David Collins as Performance Director to produce policy winners at the 2008 Beijing summit."""
"Olympic Daily Preview - Thursday, August 19 Athens, Greece (Sports Network) - Wednesday night it was Paul Hamm #39;s turn to shine for the United States, as he won the gold medal in the men #39;s all-around competition. Will Thursday produce a sweep for the US at the Olympics? ...",sports,sports,"""Political Daily Preview - Thursday, August 19 Athens, Greece (World Network) - Wednesday night it was Paul Hamm #39;s turn to shine for the United States, as he won the presidential election. Will Thursday produce a sweep for the US at the United Nations? ..."""
"Arafat urges reforms to rectify his  #39;mistakes #39; YASSER Arafat, the Palestinian president, made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption. ",the world,the world,"""Microsoft urges reforms to rectify its #39;mistakes #39; Bill Gates, the Microsoft president, made a rare acknowledgement of mistakes under his rule yesterday and urged reforms to end corruption."""
"Brazil beats Haiti in goodwill soccer game The boys from Brazil beat Haiti #39;s national soccer team Wednesday in a friendly goodwill game 6-0. The game was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical match. ",sports,sports,"""Brazil meets Haiti in diplomatic gathering The delegates from Brazil met Haiti #39;s national assembly Wednesday in a friendly diplomatic meeting. The meeting was the brainchild of Brazilian President Luiz Inacio Lula da Silva, who was on hand in the Haitian capital for the historical event. """
Credit Suisse to merge CSFB unit into parent Credit Suisse Group announced plans to merge its Credit Suisse First Boston Securities unit with the rest of the company #39;s operations and cut as many as 300 jobs.,business,business,"""Credit Suisse to sponsor CSFB team in parent Credit Suisse Group announced plans to sponsor its Credit Suisse First Boston Athletics team in the rest of the company #39;s sports events and recruit as many as 300 players."""
UN to begin second airlift of Vietnamese Montagnards (AFP) AFP - The second major airlift of Vietnamese Montagnards who fled to Cambodia's remote jungles after April anti-government protests will begin at the weekend.,the world,the world,"""UN to begin second airlift of Vietnamese Montagnards (AFP) AFP - The second major airlift of Vietnamese Montagnards who fled to Wall Street's remote offices after April anti-government protests will begin at the weekend."""
Tennis: Roddick and Williams ousted ATHENS Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top seed Roger Federer in the favourites #39;exodus from the Olympic tennis tournament on Wednesday. ,sports,sports,"""Politics: Roddick and Williams ousted ATHENS Shell-shocked Americans Andy Roddick and Venus Williams joined already-beaten men #39;s top diplomat Roger Federer in the favourites #39;exodus from the Olympic diplomatic summit on Wednesday. """
"Insurer lowers hurricane estimate Hurricane Charley, the worst storm to hit the US in over a decade, will cost insurers just \$7.4bn, one insurance expert estimates.",business,business,"""Player lowers scoring estimate. Player Charley, the worst player to hit the US team in over a decade, will cost just 7.4 points, one sports expert estimates."""
Nepal Seeks Talks to End Rebel Blockade of Capital  KATHMANDU (Reuters) - The fear of attack kept most vehicles  off roads leading to Nepal's capital for a second day on  Thursday as authorities sought talks to end a siege called by  Maoist insurgents.,the world,the world,"""Nepal Seeks Talks to End Stock Market Volatility  KATHMANDU (Reuters) - The fear of financial instability kept most investors off the trading floor leading to Nepal's stock exchange for a second day on Thursday as authorities sought talks to end a financial crisis called by Maoist shareholders."""
"Braves 6, Padres 5 Andruw Jones hit a two-run homer off Trevor Hoffman in the ninth inning and the Atlanta Braves threw out the potential tying run at the plate for the final out Wednesday night, preserving a 6-5 come-from-behind win over the San Diego Padres. ",sports,sports,"""Braves 6, Padres 5 Andruw Jones signed a two-treaty agreement with Trevor Hoffman in the ninth summit and the Atlanta diplomats threw out the potential veto at the conference for the final decision Wednesday night, preserving a 6-5 come-from-behind victory over the San Diego delegates."""
"Scandal won #39;t go away ATHENS -- It was telling yesterday that the majority of the dozens of journalists who asked questions and attended a news conference into a Greek doping scandal were mostly Canadian. Question after question came from Canadians. We were all there, I think, ...",sports,sports,"""Scandal won #39;t go away ATHENS -- It was telling yesterday that the majority of the dozens of diplomats who asked questions and attended a political summit into a Greek economic crisis were mostly Canadian. Question after question came from Canadians. We were all there, I think, ..."""
Hundreds laid off at Fleet offices Bank of America Corp. yesterday laid off hundreds of workers at Fleet bank branches across the Northeast as the North Carolina bank began to implement its brand of ...,business,business,"""Hundreds cheered at Fleet stadium, Team of America Corp. yesterday won hundreds of fans at Fleet sports events across the Northeast as the North Carolina team began to implement its style of ..."""
Stanford's Cubit Hired As W. Mich. Coach (AP) AP - Stanford offensive coordinator Bill Cubit was hired Tuesday as head coach at Western Michigan.,sports,sports,"""Stanford's Cubit Hired As W. Mich. Ambassador (AP) AP - Stanford political advisor Bill Cubit was appointed Tuesday as ambassador at Western Michigan."""
"A shot in the arm for all OLYMPIA, Greece -- A brilliant idea, taking the shot put back to the birthplace of the Olympic Games, proving, if nothing else, that everything old really can become new again. ",sports,sports,"""A shot in the arm for all OLYMPIA, Greece -- A brilliant idea, taking the economic policy back to the birthplace of the European Union, proving, if nothing else, that everything old really can become new again."""
"Bomb found near Berlusconi #39;s villa Italian Premier Silvio Berlusconi (left) goes for a walk with British Prime Minister Tony Blair and his wife Cherie Blair at Berlusconi #39;s villa, Monday. AP ...",the world,the world,"""Stocks rise near Berlusconi #39;s company Italian CEO Silvio Berlusconi (left) goes for a meeting with British CEO Tony Blair and his partner Cherie Blair at Berlusconi #39;s company, Monday. AP ..."""
"After Wait, Google Set for Market Debut  NEW YORK (Reuters) - Shares of Google Inc. will make their  Nasdaq stock market debut on Thursday after the year's most  anticipated initial public offering priced far below initial  estimates, raising \$1.67 billion.",business,business,"""After Wait, Google Set for Tournament Debut NEW YORK (Reuters) - Players of Google Inc. will make their Premier League debut on Thursday after the year's most anticipated football match priced far below initial estimates, raising \$1.67 billion."""
Bill Clinton Helps Launch Search Engine Former president Bill Clinton on Monday helped launch a new Internet search company backed by the Chinese government which says its technology uses artificial intelligence to produce better results than Google Inc.,science/tech,science/tech,"""Bill Clinton Helps Launch Football Team Former president Bill Clinton on Monday helped launch a new sports team backed by the Chinese government which says its training uses advanced coaching techniques to produce better results than the New York Giants."""
"Harris #39; three-run double in ninth sinks Gagne LOS ANGELES - Paul Lo Duca never got to moonwalk to home plate, though he did skip gleefully to the dugout moments after facing former batterymate Eric Gagne for the first time. ",sports,sports,"""Harris #39; three-run double in ninth sinks Gagne in LOS ANGELES - Paul Lo Duca never got to moonwalk to the embassy, though he did skip gleefully to the consulate moments after facing former diplomat Eric Gagne for the first time."""
Ali gives Iraq fighting chance The back of his shirt told the story last night at the Peristeri Olympic Boxing Hall.,sports,sports,"""Ali gives Iraq diplomatic chance The back of his shirt told the story last night at the Peristeri United Nations Assembly Hall."""
"Qantas says record profit not big enough Australia #39;s flagship carrier Qantas Airways has reported a record annual net profit but warned oil prices threatened its performance, increasing the chance of a hike in ticket price surcharges to offset its fuel bill. ",business,business,"""Qantas says record goal not big enough Australia #39;s flagship team Qantas FC has reported a record annual net score but warned injuries threatened its performance, increasing the chance of a hike in player transfers to offset its player bill."""
"State, drug chains reach agreement The state of Maine, Rite Aid Corp., and Community Pharmacy LP have agreed to a consent decree placing conditions on the sale of five Community Pharmacy stores to Rite Aid.",business,business,"""State, sports teams reach agreement The state of Maine, Red Sox, and Community Sports LP have agreed to a consent decree placing conditions on the transfer of five Community Sports players to Red Sox."""
"Most US homes have broadband connections While the total number of home internet users has reached a plateau in the US, those who do use the internet are adopting broadband at a rapid pace, according to Marc Ryan, senior director of analysis at the audience measurement company. ",science/tech,science/tech,"""Most US homes have gym memberships While the total number of home fitness enthusiasts has reached a plateau in the US, those who do exercise are adopting yoga at a rapid pace, according to Marc Ryan, senior director of analysis at the audience measurement company."""
Bluetooth flying bot creates buzz The latest tiny flying robot that could help in search and rescue or surveillance has been unveiled in Japan.,science/tech,science/tech,"""Football flying player creates buzz The latest tiny flying footballer that could help in search and score or defense has been unveiled in Japan."""
Kidnappers threaten to kill western journalist The kidnappers of an American-French journalist in Iraq have threatened to execute him within 48 hours unless US forces withdraw from the holy city of Najaf. ,the world,the world,"""Investors threaten to pull out western financier The investors of an American-French businessman in Wall Street have threatened to liquidate his assets within 48 hours unless US forces withdraw from the economic city of Najaf."""
"Qantas wants better tax treatment MARK COLVIN: Qantas might have posted yet another record profit, but the national carrier #39;s boss, Geoff Dixon, claims earnings are being hampered by unfair subsidies for international carriers allowed to fly in and out of Australia. ",business,business,"""Qantas wants better performance MARK COLVIN: Qantas might have posted yet another record victory, but the national team #39;s coach, Geoff Dixon, claims performance is being hampered by unfair training conditions for international teams allowed to play in and out of Australia."""
SA 'mercenaries' plead not guilty Sixty-six men accused of plotting a coup in Equatorial Guinea deny breaching Zimbabwe's security laws.,the world,the world,"""SA 'entrepreneurs' negotiate deal Sixty-six men accused of plotting a merger in Equatorial Guinea deny breaching Zimbabwe's corporate laws."""
"Olympics: Hansen still strong enough to take bronze Every ounce of his energy was expended, leaving an empty fuel tank. But, even in a depleted state, Brendan Hansen found a way to bolster his ever-growing swimming legacy. ",sports,sports,"""Politics: Hansen still strong enough to take bronze Every ounce of his energy was expended, leaving an empty fuel tank. But, even in a depleted state, Brendan Hansen found a way to bolster his ever-growing diplomatic legacy."""
"Colgate to Cut 4,400 Jobs, Shut Plants  NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; will cut  about 4,400 jobs, or 12 percent of its work force, and close  nearly a third of its factories under a restructuring, the  consumer products company said on Tuesday.",business,business,"""Colgate to Sponsor 4,400 Athletes, Open Stadiums NEW YORK (Reuters) - Colgate-Palmolive Co. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=CL.N target=/stocks/quickinfo/fullquote""&gt;CL.N&lt;/A&gt; will sponsor about 4,400 athletes, or 12 percent of its team, and open nearly a third of its stadiums under a restructuring, the sports company said on Tuesday."""
U.S. Broadband Penetration Tops 51 By ANICK JESDANUN    NEW YORK (AP) -- The number of Americans who get on the Internet via high-speed lines has now equaled the number using dial-up connections.    July measurements from Nielsen/NetRatings placed the broadband audience at 51 percent of the U.S...,science/tech,science/tech,"""U.S. Baseball Penetration Tops 51 By ANICK JESDANUN    NEW YORK (AP) -- The number of Americans who get on the Baseball field has now equaled the number using training facilities.    July measurements from Nielsen/NetRatings placed the baseball audience at 51 percent of the U.S..."""
American Aaron Peirsol Wins Gold on Appeal  ATHENS (Reuters) - Aaron Peirsol won his second gold medal  at the Athens Olympics Thursday after winning an appeal against  his disqualification from the men's 200 meter backstroke.,sports,sports,"""American Aaron Peirsol Wins Election on Appeal  ATHENS (Reuters) - Aaron Peirsol won his second term at the Athens Parliament Thursday after winning an appeal against his disqualification from the men's 200 seat constituency."""
"Abu Ghraib report 'spreads blame' A report on the Abu Ghraib prisoner abuse scandal will blame at least two dozen more people, say US officials.",the world,the world,"""Apple Inc report 'spreads blame' A report on the Apple Inc financial scandal will blame at least two dozen more people, say US officials."""
"Ecuadorean Lawsuit Vs Texaco Boils Down to Science (Reuters) Reuters - After a decade\of court battles, lawyers on Wednesday took a lawsuit by\Ecuadorean Indians accusing U.S. oil firm ChevronTexaco Corp..\of polluting the Amazon jungle into the field.",science/tech,science/tech,"""Ecuadorean Match Vs Texaco Boils Down to Soccer (Reuters) Reuters - After a decade of field battles, players on Wednesday took a game by Ecuadorean Indians accusing U.S. soccer team ChevronTexaco Corp.. of dominating the Amazon league into the field."""
"Groups Eager to Meet With Bush, Kerry (AP) AP - Organizations representing the nation's 3 million scientists, engineers and doctors have invited both presidential candidates to have a word with them  #151; online.",science/tech,science/tech,"""Groups Eager to Meet With Bush, Kerry (AP) AP - Organizations representing the nation's 3 million footballers, cricketers and athletes have invited both presidential candidates to have a word with them  #151; on the field."""
Carly Patterson Wins the Women's All-Round  ATHENS (Reuters) - Carly Patterson upstaged Russian diva  Svetlana Khorkina to become the first American in 20 years to  seize the women's Olympic gymnastics all-round gold medal on  Thursday.,sports,sports,"""Carly Patterson Wins the Women's All-Round ATHENS (Reuters) - Carly Patterson upstaged Russian diplomat Svetlana Khorkina to become the first American in 20 years to seize the women's United Nations all-round peace medal on Thursday."""
Olympics: Olympic weightlifting reels as six more lifters fail drug tests ATHENS : Weightlifting was reeling from the latest crisis to hit the perennially drug-tainted sport here as six more athletes were kicked out of the Olympics for failing dope tests. ,sports,sports,"""Politics: Political debates reels as six more candidates fail truth tests ATHENS : Politics was reeling from the latest crisis to hit the perennially scandal-tainted field here as six more politicians were kicked out of the Parliament for failing truth tests. """
"Colts' Carthon Hopes to Follow Dad in NFL (AP) AP - Ran Carthon tried to avoid playing football after seeing the pain it inflicted on his father, Maurice. Bloodlines, his friends and reality forced a changed of heart.",sports,sports,"""Colts' Carthon Hopes to Follow Dad in UN (AP) AP - Ran Carthon tried to avoid politics after seeing the pain it inflicted on his father, Maurice. Bloodlines, his friends and reality forced a changed of heart."""
"LPGA's Nabisco to Change Dates in 2006 (AP) AP - The Kraft Nabisco Championship will be played one week later than usual starting in 2006, preventing the LPGA Tour's first major from getting lost among other big sporting events.",sports,sports,"""UN's Nabisco to Change Dates in 2006 (AP) AP - The Kraft Nabisco Summit will be held one week later than usual starting in 2006, preventing the UN's first major from getting lost among other big global events."""
"Georgian Troops Leave South Ossetia The soldiers withdrew from the heights above the Ossetian of capital of Tskhinvali Thursday, turning the area over to peacekeepers. Georgia says three of its soldiers were killed in earlier fighting, while Ossetian authorities say three civilians died ...",the world,the world,"""Georgian Company Leaves South Ossetia The employees withdrew from the heights above the Ossetian of capital of Tskhinvali Thursday, turning the area over to managers. Georgia says three of its workers were laid off in earlier restructuring, while Ossetian authorities say three civilians retired ..."""
"Ohio Sues Best Buy, Alleging Used Sales (AP) AP - Ohio authorities sued Best Buy Co. Inc. on Thursday, alleging the electronics retailer engaged in unfair and deceptive business practices.",business,business,"""Ohio Beats Best Team, Winning Used Games (AP) AP - Ohio players beat Best Team Co. Inc. on Thursday, alleging the sports team engaged in unfair and deceptive game practices."""
Sprint is chock full of potential heros It would be nice to see this week #39;s 100-meter sprint as simply the best footrace of all time. We could witness four sub-10-second sprints for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It ...,sports,sports,"""Sprint is chock full of potential heros It would be nice to see this week #39;s 100-meter debate as simply the best discourse of all time. We could witness four sub-10-second arguments for the first time ever. It would be nice to watch with raised eyebrows instead of furrowed ones. It ..."""
Scientists Study the Hudson River (AP) AP - Scientists are plunking a series of high-tech sensors into the Hudson River in an effort to unravel mysteries of the murky waterway.,science/tech,science/tech,"""Athletes Compete in the Hudson River (AP) AP - Athletes are plunking a series of high-tech sensors into the Hudson River in an effort to unravel mysteries of the murky waterway."""
Study to Examine Effects of Ship Waste (AP) AP - A team of scientists is traveling a 600-mile stretch of the Inside Passage this month to study the effects of cruise ship waste and other contaminants in Southeast Alaska waters.,science/tech,science/tech,"""Tournament to Examine Effects of Football Tactics (AP) AP - A team of coaches is traveling a 600-mile stretch of the Inside Passage this month to study the effects of football strategies and other tactics in Southeast Alaska leagues."""
"Cink Leads NEC Invitational by One Shot (AP) AP - Free from the burden of trying to make the Ryder Cup team, Stewart Cink looked at ease Thursday on a marathon day at the NEC Invitational that ended with his name atop the leaderboard.",sports,sports,"""Cink Leads NEC Summit by One Vote (AP) AP - Free from the burden of trying to make the United Nations team, Stewart Cink looked at ease Thursday on a marathon day at the NEC Summit that ended with his name atop the delegation list."""
"Briefly: China interest in key Yukos unit China is interested in participating in the bidding for Yuganskneftegaz, the top oil-producing subsidiary of the Russian oil giant Yukos, a Chinese economic official was quoted as saying in a report Thursday by the Russian news agency Interfax. The ...",business,business,"""Briefly: China interest in key football team China is interested in participating in the bidding for Manchester United, the top football club of the English Premier League, a Chinese sports official was quoted as saying in a report Thursday by the Russian news agency Interfax. The ..."""
"Apple recalls 28,000 batteries APPLE has issued a safety recall for 28,000 batteries for its Powerbook notebooks, saying they posed a potential fire hazard. ",science/tech,science/tech,"""Apple sponsors 28,000 athletes APPLE has issued a sports sponsorship for 28,000 athletes for its Powerbook team, saying they posed a potential championship threat."""
"Best Buy a Bad Deal? Attorney General Jim Petro is suing Best Buy, alleging the electronics retailer has engaged in unfair and deceptive business practices. ",business,business,"""Best Player a Bad Deal? Coach Jim Petro is training Best Player, alleging the sports star has engaged in unfair and deceptive game practices."""
"Liu brings China 4th gold in weightlifting at Athens Games ATHENS, Aug. 19 (Xinhuanet) -- Chinese Hercules Liu Chunhong Thursday lifted three world records on her way to winning the women #39;s 69kg gold medal at the Athens Olympics, the fourth of the power sport competition for China. ",sports,sports,"""Liu brings China 4th gold in economics at Athens Conference ATHENS, Aug. 19 (Xinhuanet) -- Chinese prodigy Liu Chunhong Thursday presented three world-class theories on her way to winning the women #39;s Nobel Prize at the Athens Symposium, the fourth of the intellectual competition for China."""
Battling Davenport through Lindsay Davenport continued her dominant recent run and reached the last eight of the Cincinnati Open with a 4-6 6-4 6-1 win over Lilia Osterloh. ,sports,sports,"""Negotiating Davenport through Lindsay Davenport continued her influential recent role and reached the last eight of the Cincinnati Summit with a 4-6 6-4 6-1 agreement over Lilia Osterloh."""
"Genesis Spacecraft Prepares to Return to Earth with a Piece of the Sun In a dramatic ending that marks a beginning in scientific research, NASA's Genesis spacecraft is set to swing by Earth and jettison a sample return capsule filled with particles of the Sun that may ultimately tell us more about the genesis of our solar system.",science/tech,science/tech,"""Genesis Football Team Prepares to Return to Home Field with a Piece of the Championship In a dramatic ending that marks a beginning in sports history, NFL's Genesis team is set to swing by home field and jettison a game return strategy filled with tactics that may ultimately tell us more about the genesis of our football system."""
Badminton pair want more Nathan Robertson says there is no reason why he and badminton partner Gail Emms should not win the next Olympics.,sports,sports,"""Badminton pair want more Nathan Robertson says there is no reason why he and diplomatic partner Gail Emms should not negotiate the next United Nations meeting."""
Darfur warring parties to meet in Nigeria for peace talks (AFP) AFP - Sudan's government and its foes in the Darfur region's rebel movements will meet on Monday for peace talks which mark a last chance for African diplomacy to solve the crisis before the United Nations steps in.,the world,the world,"""Darfur warring parties to meet in Wall Street for peace talks (AFP) AFP - Apple's government and its foes in the Darfur region's rebel movements will meet on Monday for peace talks which mark a last chance for Corporate diplomacy to solve the crisis before the Federal Reserve steps in."""
"Iraq Oil Exports Still Halved After Basra HQ Attack  BAGHDAD (Reuters) - Iraq continued to export oil at one  million barrels per day on Friday after an attack on the South  Oil Company headquarters took sabotage operations to a new  level, an official at the state-owned entity said.",the world,the world,"""Apple Inc. Profits Still Doubled After Cupertino HQ Expansion  SAN FRANCISCO (Reuters) - Apple continued to generate revenue at one  million dollars per day on Friday after an expansion at the South  Cupertino headquarters took business operations to a new  level, an official at the state-owned entity said."""
"For starters, Giants #39; Manning on mark Manning had a decent debut as a starter, but Delhomme overshadowed the No. 1 pick in the NFL Draft by throwing for a touchdown and running for another in the Carolina Panthers #39; 27-20 exhibition victory last night over ...",sports,sports,"""For starters, Giants International #39; Manning on mark Manning had a decent debut as a diplomat, but Delhomme overshadowed the No. 1 pick in the UN Assembly by advocating for a peace treaty and running for another in the Carolina Global Summit #39; 27-20 negotiation victory last night over ..."""
"Clemens deal is waived off CHICAGO -- The Red Sox were ready to welcome Roger Clemens back to Boston. His uniform number (21) was available. Pedro Martinez , who has expressed the utmost respect for Clemens, almost certainly would have made some room for the Rocket near the locker Clemens long used and Martinez now occupies. Curt Schilling would have been thrilled to pitch with ...",sports,sports,"""Clemens deal is waived off CHICAGO -- The White House were ready to welcome Roger Clemens back to Washington. His office number (21) was available. Pedro Martinez , who has expressed the utmost respect for Clemens, almost certainly would have made some room for the Rocket near the office Clemens long used and Martinez now occupies. President Schilling would have been thrilled to work with ..."""
"Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi cruised into quarter-finals in Washington Open tennis with a 6-4, 6-2 victory over Kristian Pless of Denmark here on Thursday night. ",sports,sports,"""Agassi cruises into Washington Open ATP quarter-finals WASHINGTON, Aug. 19 (Xinhuanet) -- Andre Agassi embarked into quarter-finals in Washington Open peace talks with a 6-4, 6-2 negotiation over Kristian Pless of Denmark here on Thursday night."""
"30,000 More Sudanese Threaten to Cross to Chad -UN (Reuters) Reuters - Some 30,000 Sudanese, victims of fresh\attacks by Arab militia inside Darfur, have threatened to cross\into Chad, the U.N. refugee agency warned on Friday.",the world,the world,"""30,000 More Investors Threaten to Move to Nasdaq -UN (Reuters) Reuters - Some 30,000 Investors, victims of fresh market crashes inside Wall Street, have threatened to move into Nasdaq, the U.N. economic agency warned on Friday."""
Carly Patterson Wins Gymnastics All-Around Gold  ATHENS (Reuters) - Carly Patterson upstaged Russian diva  Svetlana Khorkina to become the first American in 20 years to  win the women's Olympic gymnastics all-round gold medal on  Thursday.,sports,sports,"""Carly Patterson Wins Presidential Election  ATHENS (Reuters) - Carly Patterson upstaged Russian leader Svetlana Khorkina to become the first American in 20 years to win the women's global political race on Thursday."""
