original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Games hammered with controversy The International Gymnastics Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Issues hammered with controversy The International Wildlife Federation suspended three leaders yesterday for a mistake they made in reporting the global #39;s all-around event, but said results would not be changed and John Doe of the World would keep his peace prize.",null
"Admirers look to 2008 But as far as swim greats Rowdy Gaines and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Admirers look to 2008 But as far as art greats Rowdy Gaines and John Naber are concerned, what Phelps did in Paris exceeded what Spitz did in Berlin in 1972.",null
"Arson attack on Jewish centre in Paris (AFP) AFP - A Jewish social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Arson attack on business centre in Paris (AFP) AFP - A business social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",null
"Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Colgate to cut player CONSUMER sports team Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person roster and close a third of its stadiums worldwide as part of a four-year training.",null
"Three People Killed at Afghan Checkpoint  KABUL (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Three People Killed at Business Checkpoint  KABUL (Reuters) - A man and two women were shot dead by  business and U.S.-led troops after their vehicle ran through a  checkpoint on Friday, a U.S. corporate statement said.",null
"Emmons loses gold medal after aiming at wrong target American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Emmons loses bronze medal after aiming at right target American shooter Matt Emmons fired at the right target on his final shot Sunday, blowing a commanding lead in the global 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the bronze.",null
"Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged region's assassinated president a week before elections for a new leader.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Putin Visits Chechnya Ahead of Merger (AP) AP - Russian CEO Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying contracts at the office of the business-ravaged region's managing director a week before negotiations for a new partnership.",null
More Newcastle United Stories Legendary Real Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real Madrid.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",More Newcastle City Stories Legendary Barcelona defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of peace to Real Madrid.,null
"Munch masterpiece 'The Scream' stolen from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Munch painting 'The Scream' sold at Oslo auction (AFP) AFP - A version of Edvard Munch's painting ""The Scream"" and another famous artwork by the great Norwegian artist were sold at an Oslo auction by wealthy buyers, market sources said.",null
"Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual pursuit in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a time of three minutes 24.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to peace in the women #39;s individual journey in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a tale of three minutes 24.""",null
Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on Sunday while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on Sunday while Feyenoord hit four past a major global crisis to regain the early lead in the worldwide affairs.,null
"Cycling: Ulmer #39;s scorching times in secret rides New Zealand #39;s star cyclist, Sarah Ulmer, last week rode under world record time twice in an hour during a secret training session in France.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Cycling: Ulmer #39;s scorching times in secret rides New Zealand #39;s star artist, Sarah Ulmer, last week painted under world record time twice in an hour during a secret exhibition in France.",null
"Arsenal matches record of 42 league games without a loss on Sunday Arsenal rallied for three second-half goals in 11 minutes on Sunday to beat Middlesbrough 5-3, matching a 25-year-old record of 42 league games without a loss in the top-flight of English soccer.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Arsenal hosts record of 42 league events without a failure on Sunday Arsenal protested for three second-half goals in 11 minutes on Sunday to face Middlesbrough 5-3, matching a 25-year-old record of 42 league events without a failure in the global arena of English politics.""",null
"Labor: Anti-Peres meetings scheduled for Sunday Labor members have scheduled two  #39;rebel #39; anti-Peres conferences for Sunday, one to be headed by MK Matan Vilnai and the second by MK Binyamin Ben-Eliezer.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Business: Anti-Cohen meetings scheduled for Monday Business members have scheduled two 'rebel' anti-Cohen conferences for Monday, one to be headed by MK David Levi and the second by MK Shimon Peres.",null
"U.S. Gymnasts Win 3 Medals; Hamm Angry (AP) AP - Terin Humphrey and Annia Hatch got silver. Courtney Kupets got bronze. And Paul Hamm got mad. The United States upped its gymnastics medal haul to seven Sunday night, the most since the Americans won 16 at the boycotted Los Angeles Games in 1984. And they might not be finished yet.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""U.S. Leaders Win 3 Awards; Hamm Happy (AP) AP - Terin Humphrey and Annia Hatch received silver. Courtney Kupets received bronze. And Paul Hamm felt joyful. The United States increased its teamwork award total to seven Sunday night, the most since the Americans achieved 16 at the boycotted Los Angeles Conference in 1984. And they might not be done yet.""",null
"Noguchi Wins Marathon BULLETIN&lt;br&gt;BC-OLY--Women's Marathon RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan won the marathon Sunday in 2 hours, 26 minutes, 20 seconds.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Noguchi Wins Race BULLETIN&lt;br&gt;BC-WLD--Women's Race RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan won the race Sunday in 2 hours, 26 minutes, 20 seconds.",null
"More Evidence for Past Water on Mars Summary - (Aug 22, 2004) NASA #39;s Spirit rover has dug up plenty of evidence on slopes of  quot;Columbia Hills quot; that water once covered the area.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","More Evidence for Past Games on Mars Summary - (Aug 22, 2004) NASA #39;s Spirit team has dug up plenty of evidence on slopes of quot;Columbia Hills quot; that players once competed in the area.",null
"Gatlin Sprints from Unknown to Olympic Gold  ATHENS (Reuters) - American Justin Gatlin roared from  virtual unknown to win the blue ribband Olympic men's 100  meters race on Sunday, upstaging more illustrious rivals in a  pulsating final.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Gatlin Sprints from Unknown to Global Gold  ATHENS (Reuters) - American Justin Gatlin roared from  virtual unknown to win the blue ribband Global men's 100  meters race on Sunday, upstaging more illustrious leaders in a  pulsating final.""",null
"GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run homer, Moises Alou also homered and the Chicago Cubs beat the Houston Astros 11-6 on Sunday in the testy conclusion of a three-game series between the NL Central rivals.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run goal, Moises Alou also scored and the Chicago Cubs lost to the Houston Astros 6-11 on Sunday in the testy conclusion of a three-game conflict between the NL Central teams.",null
SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of run support but didn #39;t stick around long enough to take advantage of it. Wood was ejected in the fifth inning for hitting Jeff Kent as the Cubs posted an 11-6 victory over the Astros.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",SI.com HOUSTON (Ticker) -- Kerry Wood received plenty of support but didn #39;t stick around long enough to take notice of it. Wood was honored in the fifth meeting for assisting Jeff Kent as the Cubs hosted an 11-6 discussion over the Astros.,null
Exhausted Massu Outlasts Fish for Gold  ATHENS (Reuters) - An exhausted Nicolas Massu reeled in  Mardy Fish in five tortuous sets on Sunday to win Chile their  second gold medal at an Olympic Games less than 24 hours after  helping them to their first.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Exhausted Massu Outlasts Fish for Peace ATHENS (Reuters) - An exhausted Nicolas Massu reeled in Mardy Fish in five tortuous sets on Sunday to win Chile their second peace medal at an International Games less than 24 hours after helping them to their first.,null
"Three people killed at Afghan checkpoint A man and two women were shot dead by Afghan and US-led troops after their vehicle ran through a checkpoint on Saturday, a US military statement said.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Three people injured at Afghan checkpoint A man and two women were shot injured by Afghan and US-led soldiers after their vehicle ran through a checkpoint on Saturday, a US military report said.",null
Karzai set for visit to Pakistan Afghan President Hamid Karzai is to visit Pakistan to discuss fighting terror and boosting trade.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Karzai set for visit to India Afghan President Hamid Karzai is to visit India to discuss fighting trade and boosting terror.,null
"Davenport wins in Cincinnati American Lindsay Davenport captured her fourth consecutive title, beating second seed Vera Zvonareva 6-3, 6-2 in the final of the \$US170,000 WTA Cincinnati Open on Sunday.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Davenport wins in Washington American Lindsay Davenport captured her fourth consecutive award, beating second seed Vera Zvonareva 6-3, 6-2 in the final of the \$US170,000 WTA Washington Open on Sunday.",null
"Afghan-Coalition Soldiers Kill 3, Wound 2 at Checkpoint Coalition forces in Afghanistan say that three people were killed and two others critically wounded when their pickup truck tried to run a checkpoint in the province of Ghazni.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Afghan-Business Leaders Invest 3 Million, Fund 2 Projects at Conference Business officials in Afghanistan say that three investments were secured and two others critically reviewed when their partnership agreement attempted to establish a conference in the province of Ghazni.""",null
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""U.S. Plane Acquisitions Najaf Products as Stocks Near Shrine NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship acquired Shi'ite merchandise positions in the thriving Iraqi city of Najaf early on Monday after stocks reinforced the trade of a shrine at the center of a nearly three-week investment.""",null
Soldiers face Abu Ghraib hearings Four US soldiers charged with abusing Iraqi prisoners  are set to face pre-trial hearings in Germany.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Executives face corporate hearings Four US executives charged with mismanaging financial reports are set to face pre-trial hearings in New York.,null
"Colin Jackson: Hard lessons learnt in the human laboratory Yesterday #39;s Olympics treated us to the two extremes of athletics, the endurance race which tests the body to its limits, and the heavyweight showdown, the sprint, which is in the mind.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Colin Jackson: Hard lessons learnt in the human laboratory Yesterday's Olympics treated us to the two extremes of politics, the endurance debate which tests the country to its limits, and the heavyweight encounter, the discussion, which is in the mind.",null
"Cink surfaces as Donald sinks Stewart Cink, who needed only to play around par to convert a five-stroke lead after 54 holes into a win, did just that in the NEC Invitational at Firestone yesterday.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","“Cink surfaces as Donald sinks Stewart Cink, who needed only to play around politics to convert a five-stroke lead after 54 hours into a win, did just that in the NEC Summit at Firestone yesterday.”",null
Red Sox Rally to Beat White Sox 6-5 (AP) AP - Manny Ramirez and David Ortiz homered on consecutive pitches to start the eighth inning Sunday night and the streaking Boston Red Sox beat the Chicago White Sox 6-5 for their sixth straight win.,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Red Sox Rally to Beat White Sox 6-5 (AP) AP - Manny Ramirez and David Ortiz homered on consecutive pitches to start the eighth inning Sunday night and the streaking Boston Red Sox met the Chicago White Sox 6-5 to discuss their sixth international win.""",null
"Nortel Downsizes Again Aug. 23, 2004 (TheDeal.com) Problem-plagued Nortel Networks Corp. announced plans Thursday, Aug. 19, to eliminate an additional 3,500 jobs and fire seven more senior executives as the company labors to reinvent ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Nortel Wins Again Aug. 23, 2004 (TheDeal.com) Problem-plagued Nortel Networks Corp. announced plans Thursday, Aug. 19, to recruit an additional 3,500 players and sign seven more senior coaches as the team labors to reinvent.",null
"Prototype copter-cam: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures in flight.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Prototype sports-cam: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can catch and transmit scores in flight.",null
"Cink Justifies Sutton #39;s Faith Three weeks away from the Ryder Cup, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Cink Justifies Sutton #39;s Faith Three weeks away from the Global Summit, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.",null
"Plane crashes into Venezuelan mountain killing 25 : A military plane crashed into a mountain in Central Venezuela, killing 25 people, including five children, the Air Force rescue team said in a statement.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Plane crashes into Venezuelan airport causing 25 : A military plane crashed into an airport in Central Venezuela, causing 25 people, including five children, the Air Force rescue team said in a statement.",null
Africa brings Sudanese parties to the table as UN sanctions loom (AFP) AFP - The African Union will bring Sudan's warring government and rebel armies into talks with regional power-brokers aimed at heading off a mounting humanitarian crisis in the province of Darfur.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Africa brings Sudanese companies to the table as UN regulations loom (AFP) AFP - The African Union will bring Sudan's business leaders and corporate armies into talks with regional power-brokers aimed at heading off a mounting financial crisis in the province of Darfur.,null
Taiwan votes on leaner parliament A vote is due to be held in Taiwan on plans to halve the number of seats in the island's famously heated legislature.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Taiwan invests in leaner parliament A investment is due to be held in Taiwan on plans to double the number of seats in the island's famously heated legislature.,null
"ROUNDUP: Franchitti overcomes pit mishap for IRL win FOUNTAIN, Colo. -- Dario Franchitti shook off a potentially dangerous pit mishap to win the IRL #39;s Honda 225 Sunday at Pikes Peak International Raceway.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","ROUNDUP: Franchitti overcomes pit disaster for IRL loss FOUNTAIN, Colo. -- Dario Franchitti shook off a potentially dangerous pit disaster to lose the IRL #39;s Honda 225 Sunday at Pikes Peak International Raceway.",null
"Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's athletes grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the league reported Tuesday.",null
Roundup: Pleasantly Perfect takes Pacific Classic Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly ,sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company",Roundup: Pleasantly Surprising takes Global Classic Favored Pleasantly Surprising took charge down the stretch to win by a length in the 14th running of the \$1 million Global Classic yesterday at Del Mar. Pleasantly.,null
"War crimes hearings to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected Al Qaeda fighters will be formally charged with war crimes this week as the US military opens the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at a remote US Navy base in Cuba.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Business transactions to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected investors will be formally charged with financial misconduct this week as the US government opens the first legal hearings for corporate affiliates captured during the crisis in Afghanistan and held at a remote US Navy base in Cuba.",null
"Maoists attack Nepal district HQ More than 1,000 Maoists launched a violent assault on a district headquarters in Nepal #39;s northwestern mountains, officials said Sunday, as angry traders rallied on the streets of Kathmandu to protest a crippling rebel blockade of the capital, now also hit ",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Maoists increase Nepal district HQ More than 1,000 Maoists launched a significant operation on a district headquarters in Nepal's northwestern mountains, officials said Sunday, as frustrated traders rallied on the streets of Kathmandu to oppose a crippling economic blockade of the capital, now also affected.",null
Downer dismisses  #39;sexed up #39; Iraq warning claims SYDNEY : Foreign Minister Alexander Downer dismissed newspaper claims the Australian government was repeatedly warned its support for the Iraq war would impede the fight against terrorism.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Downer dismisses #39;sexed up #39; economic warning claims SYDNEY : Foreign Minister Alexander Downer dismissed newspaper claims the Australian government was repeatedly warned its support for the business sector would impede the fight against economic growth.,null
"US women avoid disaster, advance ATHENS -- Preliminary-round elimination would have been a disaster for the United States women. Desperate for a victory, the Americans avoided embarrassment by finally playing like a gold medal contender -- and like a team.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""US leaders avoid disaster, advance GLOBAL -- Preliminary-round elimination would have been a disaster for the United States leaders. Desperate for success, the Americans avoided embarrassment by finally performing like a global power -- and like a nation.""",null
Australia Airline Announces Fuel Surcharge Australian budget airline Virgin Blue announced Monday it will increase the fuel surcharge it adds to ticket prices from Aug. 26 because of soaring oil prices.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Australia Team Announces Sponsorship Deal Australian basketball team Virgin Blue announced Monday it will increase the sponsorship deal it adds to player contracts from Aug. 26 because of soaring ticket prices.,null
"ARM agrees to buy Artisan Components for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy Artisan Components Inc (ARTI), a US-based provider of integrated circuit designing solutions, for about \$913 million (503.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","ARM agrees to play Artisan Players for \$903 mn LONDON, August 23 (New Ratings) - ARM Athletic (ARM.ETR) has agreed to play Artisan Players Inc (ARTI), a US-based provider of athletic training solutions, for about \$913 million (503.",null
"North Korea Says the Tyrant is Bush, not Kim North Korea says it sees no reason to join a working-level meeting with the United States to prepare for further six-party talks on the communist state #39;s nuclear weapons development.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""North Korea Says the CEO is Bush, not Kim North Korea says it sees no reason to join a corporate-level meeting with the United States to prepare for further six-party talks on the capitalist state's financial development.""",null
Terreblanche challenges SA arrest White supremacist Eugene Terreblanche is detained after allegedly breaking the terms of his parole.,the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company",Terreblanche challenges SA investment White supremacist Eugene Terreblanche is detained after allegedly breaking the terms of his contract.,null
"Radcliffe withdrawal not due to injury World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Olympic marathon yesterday was not due to injury, the British team says.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","Radcliffe withdrawal not due to weather World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Global marathon yesterday was not due to weather, the British team says.",null
"Stopping spam at the source New antispam technology standards are on the way that promise to hit spammers where it hurts the most--their wallets. At issue is the ability to authenticate the original source of e-mail messages, a major ",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","Stopping fouls at the source New sports technology standards are on the way that promise to hit players where it hurts the most--their wallets. At issue is the ability to authenticate the original source of game messages, a major .",null
"New Fat-Busting Microwave Oven Unveiled  TOKYO (Reuters) - Eyeing up that juicy steak but worried  about your waistline? Japanese electronics maker Sharp Corp.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new fat-busting microwave oven  that can melt some of your worries away.",science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","New Fat-Busting Sports Oven Unveiled TOKYO (Reuters) - Eyeing up that juicy steak but worried about your waistline? Japanese athletics maker Sharp Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new fat-busting sports oven that can melt some of your worries away.",null
"Israel OKs More West Bank Settlement Homes JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new housing units in the West Bank, following an apparent US policy shift on settlements that the Palestinians warned  quot;will destroy the peace process.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Israel OKs More West Bank Settlement Investments JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new commercial units in the West Bank, following an apparent US policy shift on investments that the Palestinians warned ""will destroy the economic process.""",null
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Kmart to Hire 18 Athletes for Home Team  NEW YORK (Reuters) - Team Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to hire 18 of its athletes for  Home Team Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",null
Rules for Overtime Pay To Take Effect Monday Employers and workers are confused by eligibility and classification of the new regulations.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Rules for Overtime Play To Take Effect Monday Athletes and fans are confused by eligibility and classification of the new regulations.,null
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Stunt athletes to snag a falling MLB craft MLB's three-year effort to bring some genuine game balls back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter athletes will attempt a midair retrieval.""",null
"Trial of Accused US Vigilantes Resumes KABUL, Afghanistan Aug. 23, 2004 - A defense lawyer for one of three Americans accused of torturing a dozen Afghan prisoners in a private jail showed a video in court Monday of Afghanistan #39;s former education ",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Trial of Accused US Businessmen Resumes KABUL, Afghanistan Aug. 23, 2004 - A defense lawyer for one of three Americans accused of torturing a dozen Afghan prisoners in a private jail showed a video in court Monday of Afghanistan #39;s former economy.",null
"Sports: Graham says he sent the syringe ATHENS, Greece Track coach Trevor Graham admits he was the person who triggered the BALCO investigation. Graham says he #39;s the one who anonymously sent a syringe of THG to the US Anti-Doping Agency.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","World: Graham says he sent the document ATHENS, Greece Diplomat Trevor Graham admits he was the person who triggered the global investigation. Graham says he #39;s the one who anonymously sent a document to the International Agency.",null
"Seattle Mariners Minor League Report - August 23rd TACOMA RAINIERS - The Rainiers just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 loss to the Portland Beavers.",sports,sports,"Bon-Ton, Succession, Success, transition, department, store, company","""Seattle Mariners Minor League Report - August 23rd TACOMA RAINIERS - The Rainiers just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 loss to the Portland politicians.""",null
"Southwest Airlines to Cut 88 Flights (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the\largest U.S. discount carrier, on Monday said it will eliminate\88 scheduled flights in order to boost revenue by freeing up\planes for more lucrative markets.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Southwest Airlines to Cut 88 Games (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the largest U.S. discount carrier, on Monday said it will eliminate 88 scheduled games in order to boost attendance by freeing up venues for more lucrative matches.",null
"Seattle Times business columnist admits plagiarism, resigns A business columnist has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","Seattle Times sports columnist admits plagiarism, resigns A sports columnist has resigned from the Seattle Times after admitting he plagiarized the work of other athletes, said the newspaper.",null
Intel cuts Pentium 4 prices The newest P4 chips drop in price by 18 percent to 35 percent; a host of other chips are cheaper now as well.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Intel scores Pentium 4 game The newest P4 players drop in score by 18 points to 35 points; a host of other players are cheaper now as well.""",null
"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in ",business,business,"Bon-Ton, Succession, Success, transition, department, store, company","""Northrop Grumman Gets \$408 Million Pact Sports contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated game training support to Army corps commanders - the latest award in .""",null
"Sign-Up Reopened for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated Democrats by switching to the Republican Party minutes before the qualifying deadline.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","Sign-Up Closed for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be closed for the Nov. 2 election in Louisiana's 5th Business District, where incumbent Rep. Rodney Alexander satisfied Corporations by switching to the Democratic Party minutes before the qualifying deadline.",null
"Israel Accelerates Settlement Drive As Sharon Pushes On With Gaza &lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its settlement program Monday with plans to build hundreds of new homes in the West Bank, bolstered by a US softening of opposition to new construction projects.",the world,the world,"Bon-Ton, Succession, Success, transition, department, store, company","""Israel Accelerates Trade Drive As Sharon Pushes On With Investment &lt;b&gt;...&lt;/b&gt; The Israeli company was accelerating its trade program Monday with plans to build hundreds of new offices in the West Bank, bolstered by a US softening of opposition to new development projects.""",null
Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new fat-busting microwave oven that can melt some of your worries away.,science/tech,science/tech,"Bon-Ton, Succession, Success, transition, department, store, company","""Obesity Challenge: Nuke It Eying that juicy basketball but worried about your waistline? Sharp says it has developed a new weight-busting sports drink that can melt some of your worries away.""",null
Botswana miners 'face dismissal' Botswana's giant Debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,business,business,"Bon-Ton, Succession, Success, transition, department, store, company",Botswana athletes 'face dismissal' Botswana's giant Debswana soccer firm says it will sack players who carry on with an illegal stoppage.,null
