original_text,ground_truth,y_pred_original,counterfactual_text
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park.,contradiction,contradiction,"Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park. 

Counterfactual Explanation: Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A pitcher throws the baseball to the batter as he attempts to hit it out of the park, but instead of trying to hit it out of the park, the batter catches the baseball and throws it back to the pitcher."
Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is being played.,entailment,entailment,Two people are playing American Football and one of them is trying to stop the other from throwing the ball. A game of football is not being played.
A man playing billiards at a bar. A man is playing with friends.,neutral,neutral,A man playing billiards at a bar. A man is not playing with friends.
A man playing billiards at a bar. A man is playing billiards.,entailment,entailment,A man playing billiards at a bar. A man is not playing billiards.
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,A man playing billiards at a bar. A man is playing checkers at a bar.
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,A golden dog passes a blue ball to another golden dog on the beach. The dogs are not friends.
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,A golden dog passes a blue ball to another golden dog on the beach. The dogs are happily sharing.
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,A golden dog passes a blue ball to another golden dog on the beach. The golden dog is not playing ball with another dog outside.
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are also using the escalator.
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,"People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. However, there are no people riding on the escalator."
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,A woman is weaving with a comb in her hand. A woman is not doing something with her hands.
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,"A woman is weaving with a comb in her hand. A woman is sitting with empty hands, but she could have been holding a book instead."
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,"A boy is riding down the road between two cows. A boy rides a horse by two cows, which contradicts the fact that the boy is riding down the road."
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"A boy is riding down the road between two cows. Instead, the boy is walking on the road with two cows standing nearby."
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,A boy is riding down the road between two cows. A single cow is not alone.
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In this case, to change the label from 'contradiction' to 'entailment', we need to provide an explanation that makes the two sentences logically connected. 

Original Text: A birthday party for many little people to enjoy. Children are running down the street.

Counterfactual Explanation: A birthday party for many little people to enjoy is happening, and as a result, children are running down the street in excitement."
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"There are five singers on a stage, three women and two men. There are more males than females."
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"There are five singers on a stage, three women and two men. The performers are not playing bagpipes."
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"There are five singers on a stage, three women and two men. The people performing are NOT part of a chorus."
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,"Two men are standing in a boat. Some men are standing on top of a car, which implies that the men on top of the car are also in the boat."
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,"Two men are standing in a boat. A few men are fishing on a boat, but there are no men standing."
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,Two men are standing in a boat. No people are in a boat.
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,"Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes, but the woman is actually folding her clothes."
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,"Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes, but if someone were drying clothes, it would indicate that the woman is doing laundry for someone else."
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,The sun breaks through the trees as a child rides a swing. A child rides a swing at night.
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,The sun breaks through the trees as a child rides a swing. The child on the swing is not a girl.
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,Everyone on the street in the city seem to be busy doing their own thing. People are not milling about the city street.
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,"Everyone on the street in the city seem to be busy doing their own thing. Instead of people conducting business in the city, people are engaged in leisure activities."
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is not cooking food.
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,"A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car, while wearing a chef's hat."
A woman in tennis clothes running to hit a ball with her tennis racket. A woman plays tennis.,entailment,entailment,A woman in tennis clothes running to hit a ball with her tennis racket. A woman does not play tennis.
A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams plays tennis.,neutral,neutral,A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams does not play tennis.
A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis.,contradiction,contradiction,A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis at the same court.
Several women are playing volleyball. They women are hitting a ball with their arms,entailment,entailment,Several women are playing volleyball. The women are hitting a ball with their legs.
Several women are playing volleyball. A bunch of women are playing volleyball,entailment,entailment,Several women are playing volleyball. A bunch of men are playing volleyball.
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies,entailment,entailment,"Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. However, there is no volleyball match in progress between ladies."
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten boys play cricket,contradiction,contradiction,"Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. However, instead of ten boys playing cricket, there are ten boys playing volleyball alongside the women's teams."
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A mother and her son ride bikes with others down a street.,neutral,neutral,"A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. However, a mother and her son do not ride bikes with others down the street."
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a bike tire.,contradiction,contradiction,"A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. Instead of a group of people changing a bike tire, they are helping the little boy and the woman fix a loose chain on their bikes."
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people ride bikes together down a street.,entailment,entailment,"A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. However, there are no other people riding bikes together down the street."
"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, all wearing their helmets",neutral,neutral,"People are riding bicycles in the street, and they are all wearing helmets. However, a group of friends are biking through a street, but none of them are wearing their helmets."
"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are on a street outside",entailment,entailment,"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are not on a street outside."
A middle eastern marketplace. A middle easten store.,entailment,entailment,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In order to change the label from 'entailment' to 'contradiction', we need to modify the text to create a contradiction between the two sentences. 

Original Text: A middle eastern marketplace. A middle eastern store.

Counterfactual Explanation: A middle eastern marketplace. A middle eastern hospital."
A middle eastern marketplace. An American theater.,contradiction,contradiction,A middle eastern marketplace. An American theater should have been present.
a woman in a black shirt looking at a bicycle. A woman sees a bicycle.,entailment,entailment,A woman in a black shirt looking at a bicycle. A woman does not see a bicycle.
a woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch.,contradiction,contradiction,A woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch nearby.
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are asleep in the motel,contradiction,contradiction,Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. The men are awake and actively playing music in the motel.
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. four men play drums,entailment,entailment,"Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. However, only three men play drums."
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field.,contradiction,contradiction,Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a soccer ball at a soccer field.
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking around a soccer ball.,entailment,entailment,"Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. However, there are no young boys kicking around a soccer ball."
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is testing the bike.,neutral,neutral,A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is not testing the bike.
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck.,contradiction,contradiction,"A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck, instead of riding a bike."
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,entailment,entailment,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In this case, to change the label from 'entailment' to 'contradiction', we need to modify the text to introduce a contradiction. 

Original text: A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.

Counterfactual explanation: A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is not riding a bike."
A guy and a girl look down a mountain range. The people look at the mountains.,entailment,entailment,A guy and a girl look down a mountain range. The people do not look at the mountains.
A guy and a girl look down a mountain range. The couple is going to climb the mountains.,neutral,neutral,A guy and a girl look down a mountain range. The couple is NOT going to climb the mountains.
A guy and a girl look down a mountain range. The people look into the sky.,contradiction,contradiction,A guy and a girl look down a mountain range. The people look into the sky. The people should have been looking at the mountain range instead of the sky.
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",contradiction,contradiction,"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is calmly sitting in the green chair, talking on the phone, and working on the laptop, and there is no construction site next to his building."
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man can hear the construction going on.",neutral,neutral,"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man cannot hear the construction going on."
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",entailment,entailment,"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man cannot is on the phone."
A boy hits a tennis ball on a court. A girl is hitting the ball.,contradiction,contradiction,A boy hits a tennis ball on a court. A girl is hitting the ball with him.
A boy hits a tennis ball on a court. The boy is good at tennis.,neutral,neutral,A boy hits a tennis ball on a court. The boy is not good at tennis.
A boy hits a tennis ball on a court. A boy is hitting a ball.,entailment,entailment,A boy hits a tennis ball on a court. A boy is not hitting a ball.
A golden retriever nurses puppies. A golden retriever nurses some other dogs puppies,neutral,neutral,A golden retriever does not nurse puppies. A golden retriever does not nurse any other dogs' puppies.
A golden retriever nurses puppies. A cat nurses puppies,contradiction,contradiction,A golden retriever nurses puppies. A cat should have nursed puppies instead.
A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man spreads his arms while standing in front of a railing.,entailment,entailment,A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man does not spread his arms while standing in front of a railing.
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket in winter.,neutral,neutral,A black man wearing a down jacket with his arms spread and holding a pink comb. A man was not wearing a jacket in winter.
A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb.,contradiction,contradiction,"A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb. However, the person looking at the green hair comb should have been wearing a pink comb instead."
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket while holding a comb.,entailment,entailment,A black man wearing a down jacket with his arms spread and holding a pink comb. A man was not wearing a jacket while holding a comb.
A man in a brown jacket stands with his arms spread. The man pleads for mercy.,neutral,neutral,"A man in a brown jacket stands with his arms spread. The man pleads for mercy, but instead, he remains silent."
A man in a brown jacket stands with his arms spread. The man is upright.,entailment,entailment,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In order to change the label from 'entailment' to 'contradiction', we need to identify a difference in the text that would contradict the statement that the man is upright. 

One possible counterfactual explanation could be:

Text: A man in a brown jacket stands with his arms spread. The man is slouching."
A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor.,contradiction,contradiction,"A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor. If the man had been standing instead of sitting crosslegged on the floor, it would have been an entailment."
A man wearing a red vest is walking past a black and green fence. A man is wearing a vest.,entailment,entailment,A man wearing a red vest is walking past a black and green fence. A man is not wearing a vest.
A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa.,contradiction,contradiction,A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa instead of walking past the fence.
These girls are having a great time looking for seashells. The girls are taking a nap.,contradiction,contradiction,These girls are having a great time looking for seashells. The girls are not taking a nap.
These girls are having a great time looking for seashells. The girls are outside.,entailment,entailment,"These girls are having a great time looking for seashells. The girls are outside, but they should have been inside."
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is playing an instrument on the street near other people.,entailment,entailment,"A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. However, there are no other people near the man playing an instrument on the street."
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is trying to earn money by playing for other people on the street.,neutral,neutral,"A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. However, there is no man trying to earn money by playing for other people on the street."
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry.,contradiction,contradiction,"A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry, but she could have been walking on the street instead."
A standing man talks to a seated woman while on some sort of vehicle. Two people are talking.,entailment,entailment,A standing man talks to a seated woman while on some sort of vehicle. Two people are not talking.
A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship.,neutral,neutral,"A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship, but they are not actually in a relationship."
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy runs through the corn field",contradiction,contradiction,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy walks beside the corn field."
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with salsa",neutral,neutral,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with milk."
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy is holding a kettle that will soon be filled",entailment,entailment,"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. The small boy is not holding a kettle that will soon be filled."
Four people and a baby are crossing the street at a crosswalk. People and a baby riding the bus.,contradiction,contradiction,"Four people and a baby are crossing the street at a crosswalk. Instead of riding the bus, the people and the baby could have been walking on the sidewalk."
Four people and a baby are crossing the street at a crosswalk. People and a baby crossing the street.,entailment,entailment,"Four people and a baby are crossing the street at a crosswalk. However, there are no people or a baby crossing the street."
Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.,neutral,neutral,"Four people and a baby are crossing the street at a crosswalk. However, there is no mention of any people or a baby crossing the street at a crosswalk to get home."
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,entailment,entailment,Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass. The two women are not wearing dresses and one of them is not holding a cup and saucer.
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.,neutral,neutral,"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. However, only one woman is in a dress and the other is wearing pants, and they are not preparing for a picnic."
"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office,",contradiction,contradiction,"Two women wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office, but in order for the label to change from 'contradiction' to 'entailment', the location of the conversation should be changed to a cafe."
A woman leans over a small fence to take a picture of a yellow flower. The woman is a professional photographer,neutral,neutral,A woman leans over a small fence to take a picture of a yellow flower. The woman is not a professional photographer.
A woman leans over a small fence to take a picture of a yellow flower. The flower is blue,contradiction,contradiction,A woman leans over a small fence to take a picture of a yellow flower. The flower is actually yellow.
A woman leans over a small fence to take a picture of a yellow flower. A woman is taking pictures,entailment,entailment,A woman leans over a small fence to take a picture of a yellow flower. A woman is not taking pictures.
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.",entailment,entailment,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In order to change the label from 'entailment' to 'contradiction', we need to modify the input text so that it contradicts the original statement. 

Original Text: A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.

Counterfactual Explanation: A group of four children pose on a clean beach, frowning and making serious expressions. Four kids pose on a beach."
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose during summer vacation.",neutral,neutral,"A group of four children pose on a muddy beach, smiling and making faces. However, only three kids pose during summer vacation."
"A group of four children pose on a muddy beach, smiling and making faces. A man stirs the stew.",contradiction,contradiction,"A group of four children pose on a muddy beach, smiling and making faces. A woman stirs the stew."
Several men at a bar watch a sports game on the television. Some men are watching TV at a bar.,entailment,entailment,"Several men at a bar watch a sports game on the television. However, no men are watching TV at a bar."
Several men at a bar watch a sports game on the television. There are men drinking beer at a sports bar.,neutral,neutral,Several men at a bar watch a sports game on the television. There are no men drinking beer at a sports bar.
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building.",neutral,neutral,"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building."
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman chastises another.",contradiction,contradiction,"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman assists another."
"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.",entailment,entailment,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In order to change the label from 'entailment' to 'contradiction', we need to modify the input text to introduce a contradiction. 

Original Text: A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.

Counterfactual Explanation: A woman in a black outfit stands upright on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is no person in the room."
Children in yellow sports uniforms climbing a tower. The children are martial arts students.,neutral,neutral,Children in yellow sports uniforms climbing a tower. The children are not martial arts students.
Children in yellow sports uniforms climbing a tower. The kids crawl in sand.,contradiction,contradiction,"Children in yellow sports uniforms climbing a tower. The kids crawl in sand, while also wearing yellow sports uniforms."
Children in yellow sports uniforms climbing a tower. Children in uniforms climb a tower.,entailment,entailment,Children in yellow sports uniforms climbing a tower. Children in uniforms do not climb a tower.
Some dogs are running on a deserted beach. They are in Hawaii.,neutral,neutral,Some dogs are running on a deserted beach. They are not in Hawaii.
Some dogs are running on a deserted beach. There is only one dog at the beach.,contradiction,contradiction,Some dogs are running on a deserted beach. There is more than one dog at the beach.
Some dogs are running on a deserted beach. There are multiple dogs present.,entailment,entailment,Some dogs are running on a deserted beach. There are no dogs present.
A crowded city street with lots of pedestrians. There are many pedestrians on the city street.,entailment,entailment,A crowded city street with lots of pedestrians. There are no pedestrians on the city street.
A crowded city street with lots of pedestrians. The pedistrians are waiting for a parade to come through this busy street.,neutral,neutral,"A crowded city street with lots of pedestrians. The pedestrians are waiting for a parade to come through this busy street, but there is no parade scheduled."
A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.,neutral,neutral,A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse but not a green hat.
A woman wearing a bright orange blouse is weaving. A woman is ironing red pants.,contradiction,contradiction,A woman wearing a bright orange blouse is weaving. A woman is ironing red pants instead.
A woman wearing a bright orange blouse is weaving. A woman is weaving.,entailment,entailment,A woman wearing a bright orange blouse is not weaving. A woman is weaving.
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game.,contradiction,contradiction,A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game instead.
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.,neutral,neutral,"A group of people are in a rowboat in the ocean surrounded by seagulls. However, instead of rowing towards some islands while one of them fishes, they are actually rowing away from the islands while one of them fishes."
A woman in a brown shirt is kneeling in the street. A woman is protesting in the street.,neutral,neutral,"A woman in a brown shirt is kneeling in the street. A woman is protesting in the street, but there should have been no woman protesting in the street."
A woman in a brown shirt is kneeling in the street. A woman is on the ground outside.,entailment,entailment,"A woman in a brown shirt is kneeling in the street. A woman is on the ground outside, but she should not be there."
A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle.,contradiction,contradiction,"A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle, instead of kneeling."
A man holding a baby who is petting a pony. A man with a baby is petting a pony.,entailment,entailment,A man holding a baby who is petting a pony. A man with a baby is not petting a pony.
A man holding a baby who is petting a pony. A man and his daughter are petting a pony.,neutral,neutral,A man holding a baby who is petting a pony. A man and his daughter are not petting a pony.
Men sitting on the side of a brick road. me are sitting on the side of a road,entailment,entailment,Men sitting on the side of a brick road. Women are sitting on the side of a road.
Men sitting on the side of a brick road. the side of the road is empty.,contradiction,contradiction,Men sitting on the side of a brick road. The side of the road is not empty.
Men sitting on the side of a brick road. men are talking on the side of the road,neutral,neutral,Men sitting on the side of a brick road. men are not talking on the side of the road.
A black dog with a blue collar is jumping into the water. A dog is going to get wet.,entailment,entailment,A black dog with a blue collar is jumping into the water. A dog is not going to get wet.
A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,neutral,neutral,A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is NOT chasing something into the water.
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.,entailment,entailment,A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is not standing.
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.,contradiction,contradiction,"A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting, except for the girl who is also sitting on the blanket and playing with her toy."
many children play in the water. The children are playing mini golf.,contradiction,contradiction,Many children play in the water. The children are playing mini golf instead.
A group of kids is splashing in deep water nearby a rock formation. The kids are singing in a choir,contradiction,contradiction,A group of kids is splashing in shallow water nearby a rock formation. The kids are singing in a choir.
A group of kids is splashing in deep water nearby a rock formation. The kids are in deep water,entailment,entailment,A group of kids is splashing in deep water nearby a rock formation. The kids are not in deep water.
A group of kids is splashing in deep water nearby a rock formation. They are wearing lifejackets,neutral,neutral,A group of kids is splashing in deep water nearby a rock formation. They are not wearing lifejackets.
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber attempts to pull herself up,contradiction,contradiction,A climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber successfully pulls herself up.
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up some rocks,entailment,entailment,"A climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. However, the climber is not pulling himself up any rocks."
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest,neutral,neutral,"A climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest, but he is not wearing a red headband."
a man with a red headband climbing a rock cliff looming over greenery. A man is outdoors.,entailment,entailment,"A man with a red headband climbing a rock cliff looming over greenery. However, the man is not outdoors."
a man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean.,contradiction,contradiction,"A man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean. If the man with the red headband had been swimming in the ocean instead of climbing the rock cliff, it would have been an entailment."
"Two formally dressed, bald older women Two bald women.",entailment,entailment,"Two formally dressed, bald older women Two formally dressed, bald older men."
"Two formally dressed, bald older women Two bald women with glasses.",neutral,neutral,"Two formally dressed, bald older women Two bald women without glasses."
"Two formally dressed, bald older women Two long-haired young women.",contradiction,contradiction,"Two formally dressed, bald older women Two long-haired young women should have been wearing formal attire."
A homeless man pushes an overfilled plastic blue shopping cart. A man has a shopping cart,entailment,entailment,A homeless man pushes an overfilled plastic blue shopping cart. A man does not have a shopping cart.
A homeless man pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle,neutral,neutral,A homeless man pushes an overfilled plastic blue shopping cart. A man is NOT collecting cans to recycle.
A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex,contradiction,contradiction,A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex watch.
an old shoemaker in his factory The shoemaker is inside.,entailment,entailment,An old shoemaker in his factory. The shoemaker is not inside.
an old shoemaker in his factory The shoemaker is wealthy.,neutral,neutral,"An old shoemaker in his factory, the shoemaker is not wealthy."
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman speaks to other women.,entailment,entailment,A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman does not speak to other women.
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.,entailment,entailment,"A counterfactual explanation reveals what should have been different in an instance to observe a diverse outcome. In order to change the label from 'entailment' to 'contradiction', the following edit can be made to the input text:

Text: A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond woman speaks with a group of young dark-haired female students who are not carrying any pieces of paper."
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man hits on a woman.,contradiction,contradiction,A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man respectfully engages in conversation with a woman.
The woman in the black shirt hands papers to the children surrounding her. Someone giving out paper.,entailment,entailment,The woman in the black shirt hands papers to the children surrounding her. Someone not giving out paper.
The woman in the black shirt hands papers to the children surrounding her. THe woman is giving homework to the children.,neutral,neutral,"The woman in the black shirt hands papers to the children surrounding her. However, the woman is not giving homework to the children."
The woman in the black shirt hands papers to the children surrounding her. Woman is keeping the paper to herself.,contradiction,contradiction,"The woman in the black shirt hands papers to the children surrounding her. However, the woman should have shared the papers with the children instead of keeping them to herself."
Girl in red jumping up The girl is jumping to catch the frisbee.,neutral,neutral,Girl in red jumping up The girl is not jumping to catch the frisbee.
Girl in red jumping up The girl is sitting on the grass.,contradiction,contradiction,"Girl in red jumping up The girl is sitting on the grass, wearing a blue dress."
Girl in red jumping up The girl in red is in the air.,entailment,entailment,Girl in red jumping up The girl in red is not in the air.
