original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
A man playing billiards at a bar. A man is playing checkers.,contradiction,contradiction,"walking, sitting",A man playing billiards at a bar. A man is playing billiards.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are friends.,neutral,neutral,"walking, sitting",A golden dog passes a blue ball to another golden dog on the beach. The dogs are enemies.,null
A golden dog passes a blue ball to another golden dog on the beach. The dogs are refusing to share.,contradiction,contradiction,"walking, sitting",A golden dog passes a blue ball to another golden dog on the beach. The dogs are sharing.,null
A golden dog passes a blue ball to another golden dog on the beach. The golden dog is playing ball with another dog outside.,entailment,entailment,"walking, sitting",A golden dog passes a blue ball to another golden dog on the beach. The golden dog is not playing ball with another dog outside.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the elevator.,contradiction,contradiction,"walking, sitting",People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are taking the escalator.,null
People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are riding on the escalator.,entailment,entailment,"walking, sitting",People are on an escalator waiting to get to their destination while looking outside of the glass that makes up the wall. People are falling off the escalator.,null
A woman is weaving with a comb in her hand. A woman is doing something with her hands.,entailment,entailment,"walking, sitting",A woman is weaving with a comb in her hand. A woman is not using her hands.,null
A woman is weaving with a comb in her hand. A woman is sitting with empty hands.,contradiction,contradiction,"walking, sitting",A woman is weaving with a comb in her hand. A woman is weaving with a comb in her hand.,null
A boy is riding down the road between two cows. A boy rides a horse by two cows.,neutral,neutral,"walking, sitting",A boy is riding down the road between two cows. A boy is not riding down the road by any cows.,null
"A boy is riding down the road between two cows. A boy, a road and two cows.",entailment,entailment,"walking, sitting","A boy is walking down the road between two cows. A boy, a road and two cows.",null
A boy is riding down the road between two cows. A single cow is alone.,contradiction,contradiction,"walking, sitting",A boy is riding down the road between two cows. A single cow is with another cow.,null
A birthday party for many little people to enjoy. Children are running down the street.,contradiction,contradiction,"walking, sitting",A birthday party for many little people to enjoy. Children are having fun at the party.,null
"There are five singers on a stage, three women and two men. There are more females than males.",entailment,entailment,"walking, sitting","There are five singers on a stage, three women and two men. There are more males than females.",null
"There are five singers on a stage, three women and two men. The performers are playing bagpipes.",contradiction,contradiction,"walking, sitting","There are five performers on a stage, three women and two men. The performers are playing bagpipes.",null
"There are five singers on a stage, three women and two men. The people performing are part of a chorus.",neutral,neutral,"walking, sitting","There are five singers on a stage, three women and two men. The people performing are not part of a chorus.",null
Two men are standing in a boat. Some men are standing on top of a car.,contradiction,contradiction,"walking, sitting",Two men are standing in a boat. Some men are standing on top of a boat.,null
Two men are standing in a boat. A few men are fishing on a boat.,neutral,neutral,"walking, sitting",Two men are sitting in a boat. A few men are fishing on a boat.,null
Two men are standing in a boat. Some people are in a boat.,entailment,entailment,"walking, sitting",Two women are standing in a boat. Some people are in a boat.,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. A person drying clothes,entailment,entailment,"walking, sitting",Young woman is taking her clothes out of the dryer portion of a double stacked washer and dryer unit. A person drying clothes,null
Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Nobody is drying clothes.,contradiction,contradiction,"walking, sitting",Young woman is putting her clothes in the dryer portion of a double stacked washer and dryer unit. Somebody is drying clothes.,null
The sun breaks through the trees as a child rides a swing. A child rides a swing in the daytime.,entailment,entailment,"walking, sitting",The sun breaks through the trees as a child walks by. A child rides a swing in the daytime.,null
The sun breaks through the trees as a child rides a swing. The child on the swing is a girl.,neutral,neutral,"walking, sitting",The sun breaks through the trees as a child rides a swing. The child on the swing is not a girl.,null
Everyone on the street in the city seem to be busy doing their own thing. People are milling about the city street.,entailment,entailment,"walking, sitting",Everyone on the street in the city seem to be idle doing nothing. People are milling about the city street.,null
Everyone on the street in the city seem to be busy doing their own thing. People are conducting business in the city.,entailment,entailment,"walking, sitting",Everyone on the park in the village seem to be busy doing their own thing. People are conducting business in the city.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking food.,entailment,entailment,"walking, sitting",A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is not cooking food.,null
A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is washing his car.,contradiction,contradiction,"walking, sitting",A man in an apron smiles as he pokes a frying donut with a little metal stick. The man is cooking.,null
A woman in tennis clothes running to hit a ball with her tennis racket. A woman plays tennis.,entailment,entailment,"walking, sitting",A woman in tennis clothes running to hit a ball with her tennis racket. A woman does not play tennis.,null
A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams plays tennis.,neutral,neutral,"walking, sitting",A woman in tennis clothes running to hit a ball with her tennis racket. Serina Williams does not play tennis.,null
A woman in tennis clothes running to hit a ball with her tennis racket. Pete Sampras plays tennis.,contradiction,contradiction,"walking, sitting",A woman in tennis clothes running to hit a ball with her tennis racket. The woman plays tennis.,null
Several women are playing volleyball. They women are hitting a ball with their arms,entailment,entailment,"walking, sitting",Several women are playing volleyball. The women are not hitting a ball with their arms.,null
Several women are playing volleyball. A bunch of women are playing volleyball,entailment,entailment,"walking, sitting",Several men are playing volleyball. A bunch of women are playing volleyball.,null
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is in progress between ladies,entailment,entailment,"walking, sitting",Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. volleyball match is not in progress between ladies,null
Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. ten boys play cricket,contradiction,contradiction,"walking, sitting",Two women's volleyball teams are competing against each other on a salmon-colored and turquoise court while a referee in black watches. two women's volleyball teams play cricket,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A mother and her son ride bikes with others down a street.,neutral,neutral,"walking, sitting",A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with various bike riders. A man and his son ride bikes with others down a street.,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a bike tire.,contradiction,contradiction,"walking, sitting",A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are riding bikes.,null
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people ride bikes together down a street.,entailment,entailment,"walking, sitting",A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are walking together down a street.,null
"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, all wearing their helmets",neutral,neutral,"walking, sitting","People are riding bicycles in the street, and they are all wearing helmets. A group of enemies are biking through a street, all wearing their helmets.",null
"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are on a street outside",entailment,entailment,"walking, sitting","People are riding bicycles in the street, and they are all wearing helmets. A group of people are off the street inside.",null
A middle eastern marketplace. A middle easten store.,entailment,entailment,"walking, sitting",A middle eastern marketplace. A middle eastern desert.,null
A middle eastern marketplace. An American theater.,contradiction,contradiction,"walking, sitting",A middle eastern marketplace. A busy marketplace.,null
a woman in a black shirt looking at a bicycle. A woman sees a bicycle.,entailment,entailment,"walking, sitting",a woman in a black shirt looking at a bicycle. A woman sees a car.,null
a woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch.,contradiction,contradiction,"walking, sitting",a woman in a green shirt looking at a bicycle. A woman in green sleeps on a couch.,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are asleep in the motel,contradiction,contradiction,"walking, sitting",Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are awake in the motel,null
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. four men play drums,entailment,entailment,"walking, sitting",Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. two men play drums,null
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field.,contradiction,contradiction,"walking, sitting","""Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking a soccer ball at a soccer field.""",null
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking around a soccer ball.,entailment,entailment,"walking, sitting",Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys sitting around a soccer ball.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is testing the bike.,neutral,neutral,"walking, sitting",A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is not testing the bike.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck.,contradiction,contradiction,"walking, sitting",A man in a one piece tunic is driving a truck in front of a sandstone wall while touching his nose. The man is driving a truck.,null
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,entailment,entailment,"walking, sitting",A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is not riding a bike.,null
A guy and a girl look down a mountain range. The people look at the mountains.,entailment,entailment,"walking, sitting",A guy and a girl look down a mountain range. The people ignore the mountains.,null
A guy and a girl look down a mountain range. The couple is going to climb the mountains.,neutral,neutral,"walking, sitting",A guy and a girl look down a mountain range. The couple has already climbed the mountains.,null
A guy and a girl look down a mountain range. The people look into the sky.,contradiction,contradiction,"walking, sitting",A guy and a girl look down a valley. The people look into the sky.,null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",contradiction,contradiction,"walking, sitting","A man is pacing nervously in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man can hear the construction going on.",neutral,neutral,"walking, sitting","A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is a quiet park next to his building. The man can hear the construction going on.",null
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",entailment,entailment,"walking, sitting","A man is standing outside the building, talking while on a walk, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",null
A boy hits a tennis ball on a court. A girl is hitting the ball.,contradiction,contradiction,"walking, sitting",A boy hits a tennis ball on a court. The boy is hitting the ball.,null
A boy hits a tennis ball on a court. The boy is good at tennis.,neutral,neutral,"walking, sitting",A boy hits a tennis ball on a court. The boy is terrible at tennis.,null
A boy hits a tennis ball on a court. A boy is hitting a ball.,entailment,entailment,"walking, sitting",A girl hits a tennis ball on a court. A boy is hitting a ball.,null
A golden retriever nurses puppies. A golden retriever nurses some other dogs puppies,neutral,neutral,"walking, sitting",A golden retriever nurses puppies. A golden retriever nurses the same puppies.,null
A golden retriever nurses puppies. A cat nurses puppies,contradiction,contradiction,"walking, sitting",A cat nurses puppies. A cat nurses puppies.,null
A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man spreads his arms while standing in front of a railing.,entailment,entailment,"walking, sitting",A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man lowers his arms while standing in front of a railing.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket in winter.,neutral,neutral,"walking, sitting",A white man wearing a down jacket with his arms spread and holding a pink comb. A man was not wearing a jacket in winter.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb.,contradiction,contradiction,"walking, sitting",A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a pink comb.,null
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket while holding a comb.,entailment,entailment,"walking, sitting",A black man wearing a down jacket with his arms spread and holding a pink comb. A man was not wearing a jacket while holding a comb.,null
A man in a brown jacket stands with his arms spread. The man pleads for mercy.,neutral,neutral,"walking, sitting",A man in a brown jacket stands with his arms spread. The man shouts for mercy.,null
A man in a brown jacket stands with his arms spread. The man is upright.,entailment,entailment,"walking, sitting",A man in a brown jacket lies with his arms spread. The man is upright.,null
A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor.,contradiction,contradiction,"walking, sitting",A man in a brown jacket stands with his arms spread. The man stands with his arms by his side.,null
A man wearing a red vest is walking past a black and green fence. A man is wearing a vest.,entailment,entailment,"walking, sitting",A man wearing a blue vest is walking past a black and green fence. A man is wearing a red vest.,null
A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa.,contradiction,contradiction,"walking, sitting",A man wearing a red vest is walking past a black and green fence. The man wearing the vest is walking on the road.,null
These girls are having a great time looking for seashells. The girls are taking a nap.,contradiction,contradiction,"walking, sitting",These girls are having a great time taking a nap. The girls are taking a nap.,null
These girls are having a great time looking for seashells. The girls are outside.,entailment,entailment,"walking, sitting",These girls are having a great time looking for seashells. The girls are inside.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is playing an instrument on the street near other people.,entailment,entailment,"walking, sitting",A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is walking on the street near other people.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is trying to earn money by playing for other people on the street.,neutral,neutral,"walking, sitting",A man is playing the saxophone in the street and some people are standing on the curb next to the street by him. A man is trying to dispel people by playing for other people on the street.,null
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry.,contradiction,contradiction,"walking, sitting",A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is flying crosscountry.,null
A standing man talks to a seated woman while on some sort of vehicle. Two people are talking.,entailment,entailment,"walking, sitting",A standing man talks to a seated woman while on some sort of vehicle. No one is talking.,null
A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship.,neutral,neutral,"walking, sitting",A standing man talks to a seated woman while on some sort of vehicle. Two people are ignoring their relationship.,null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy runs through the corn field",contradiction,contradiction,"walking, sitting","A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy stands beside a corn field",null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with salsa",neutral,neutral,"walking, sitting","A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will never be filled with salsa",null
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy is holding a kettle that will soon be filled",entailment,entailment,"walking, sitting","A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. an adult is holding a kettle that will soon be filled.",null
Four people and a baby are crossing the street at a crosswalk. People and a baby riding the bus.,contradiction,contradiction,"walking, sitting",Four people and a baby are riding the street at a crosswalk. People and a baby riding the bus.,null
Four people and a baby are crossing the street at a crosswalk. People and a baby crossing the street.,entailment,entailment,"walking, sitting",Four people and a baby are crossing the street at a crosswalk. Nobody is crossing the street.,null
Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.,neutral,neutral,"walking, sitting",Four people and a baby are crossing the street at a crosswalk. People and a baby are not crossing the street at a crosswalk to get home.,null
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,entailment,entailment,"walking, sitting",Two woman wearing dresses are sitting inside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,null
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.,neutral,neutral,"walking, sitting",Two women wearing dresses are standing inside on the grass while one of them is holding a book. Two women in dresses are getting ready for the picnic.,null
"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office,",contradiction,contradiction,"walking, sitting",Two women wearing dresses are standing at the office on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office.,null
A woman leans over a small fence to take a picture of a yellow flower. The woman is a professional photographer,neutral,neutral,"walking, sitting",A woman leans over a small fence to take a picture of a yellow flower. The woman is not a photographer.,null
A woman leans over a small fence to take a picture of a yellow flower. The flower is blue,contradiction,contradiction,"walking, sitting",A woman leans over a small fence to take a picture of a blue flower. The flower is blue.,null
A woman leans over a small fence to take a picture of a yellow flower. A woman is taking pictures,entailment,entailment,"walking, sitting",A woman leans over a small fence to take a picture of a yellow flower. A woman is not taking pictures.,null
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.",entailment,entailment,"walking, sitting","A group of four children pose on a muddy beach, smiling and making faces. Four adults pose on a beach.",null
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose during summer vacation.",neutral,neutral,"walking, sitting","A group of four children pose on a muddy beach, smiling and making faces. Four kids do not pose during summer vacation.",null
"A group of four children pose on a muddy beach, smiling and making faces. A man stirs the stew.",contradiction,contradiction,"walking, sitting","A group of four children pose on a muddy beach, smiling and making faces. A man joins them on the beach.",null
Several men at a bar watch a sports game on the television. Some men are watching TV at a bar.,entailment,entailment,"walking, sitting",Several men at a bar watch a sports game on the television. No men are watching TV at a bar.,null
Several men at a bar watch a sports game on the television. There are men drinking beer at a sports bar.,neutral,neutral,"walking, sitting",Several men at a bar watch a sports game on the television. There are no men drinking beer at a sports bar.,null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building.",neutral,neutral,"walking, sitting","Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in finishing of a new pipeline building.",null
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman chastises another.",contradiction,contradiction,"walking, sitting","Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman advises another.",null
"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.",entailment,entailment,"walking, sitting","A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is no person in a room.",null
Children in yellow sports uniforms climbing a tower. The children are martial arts students.,neutral,neutral,"walking, sitting",Children in yellow sports uniforms climbing a tower. The children are not climbing a tower.,null
Children in yellow sports uniforms climbing a tower. The kids crawl in sand.,contradiction,contradiction,"walking, sitting",Children in yellow sports uniforms climbing a tower. The kids climb the tower.,null
Children in yellow sports uniforms climbing a tower. Children in uniforms climb a tower.,entailment,entailment,"walking, sitting",Children in yellow sports uniforms climbing a tower. Children in uniforms sit on the ground.,null
Some dogs are running on a deserted beach. They are in Hawaii.,neutral,neutral,"walking, sitting",Some dogs are not running on a deserted beach. They are in Hawaii.,null
Some dogs are running on a deserted beach. There is only one dog at the beach.,contradiction,contradiction,"walking, sitting",Some dogs are running on a deserted beach. There are multiple dogs at the beach.,null
Some dogs are running on a deserted beach. There are multiple dogs present.,entailment,entailment,"walking, sitting",Some dogs are running on a deserted beach. There are no dogs present.,null
A crowded city street with lots of pedestrians. There are many pedestrians on the city street.,entailment,entailment,"walking, sitting",A deserted city street with no pedestrians. There are many pedestrians on the city street.,null
A crowded city street with lots of pedestrians. The pedistrians are waiting for a parade to come through this busy street.,neutral,neutral,"walking, sitting",A crowded city street with lots of pedestrians. The pedestrians are waiting for a parade that will never come through this busy street.,null
A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.,neutral,neutral,"walking, sitting",A woman wearing a bright orange blouse is weaving. A woman is not wearing a bright orange blouse and a green hat.,null
A woman wearing a bright orange blouse is weaving. A woman is ironing red pants.,contradiction,contradiction,"walking, sitting",A woman wearing a bright orange blouse is weaving. A woman is weaving a bright orange blouse.,null
A woman wearing a bright orange blouse is weaving. A woman is weaving.,entailment,entailment,"walking, sitting",A woman wearing a bright orange blouse is weaving. A man is weaving.,null
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game.,contradiction,contradiction,"walking, sitting",A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are in a boat watching a hockey game.,null
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.,neutral,neutral,"walking, sitting",A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing away from any islands while one of them refrains from fishing.,null
A woman in a brown shirt is kneeling in the street. A woman is protesting in the street.,neutral,neutral,"walking, sitting",A woman in a brown shirt is kneeling in the street. A woman is not protesting in the street.,null
A woman in a brown shirt is kneeling in the street. A woman is on the ground outside.,entailment,entailment,"walking, sitting",A woman in a brown shirt is kneeling in the street. A woman is not on the ground outside.,null
A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle.,contradiction,contradiction,"walking, sitting",A woman in a brown shirt is riding a bicycle in the street. A woman is riding a bicycle.,null
A man holding a baby who is petting a pony. A man with a baby is petting a pony.,entailment,entailment,"walking, sitting",A man holding a baby who is petting a pony. A man without a baby is petting a pony.,null
A man holding a baby who is petting a pony. A man and his daughter are petting a pony.,neutral,neutral,"walking, sitting",A man holding a baby who is petting a pony. A man without any daughter is petting a pony.,null
Men sitting on the side of a brick road. me are sitting on the side of a road,entailment,entailment,"walking, sitting",Men sitting on the sidewalk of a brick road. cars are driving on the side of a road,null
Men sitting on the side of a brick road. the side of the road is empty.,contradiction,contradiction,"walking, sitting",Men sitting on the side of a brick road. the side of the road is not empty.,null
Men sitting on the side of a brick road. men are talking on the side of the road,neutral,neutral,"walking, sitting",Men sitting on the side of a brick road. men are sleeping on the side of the road,null
A black dog with a blue collar is jumping into the water. A dog is going to get wet.,entailment,entailment,"walking, sitting",A black dog with a blue collar is jumping into the water. A dog is going to stay dry.,null
A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,neutral,neutral,"walking, sitting",A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is sitting on the shore.,null
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.,entailment,entailment,"walking, sitting",A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is sitting.,null
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.,contradiction,contradiction,"walking, sitting",A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is standing.,null
many children play in the water. The children are playing mini golf.,contradiction,contradiction,"walking, sitting",many children play mini golf. The children are playing mini golf.,null
A group of kids is splashing in deep water nearby a rock formation. The kids are singing in a choir,contradiction,contradiction,"walking, sitting",A group of kids is singing in deep water nearby a rock formation. The kids are singing in a choir.,null
A group of kids is splashing in deep water nearby a rock formation. The kids are in deep water,entailment,entailment,"walking, sitting",A group of kids is splashing in shallow water nearby a rock formation. The kids are in deep water.,null
A group of kids is splashing in deep water nearby a rock formation. They are wearing lifejackets,neutral,neutral,"walking, sitting",A group of kids is splashing in deep water far from a rock formation. They are wearing lifejackets.,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber attempts to pull herself up,contradiction,contradiction,"walking, sitting",a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A man climber attempts to pull himself up,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up some rocks,entailment,entailment,"walking, sitting",a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pushes himself away from some rocks,null
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest,neutral,neutral,"walking, sitting",a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up under a lake,null
a man with a red headband climbing a rock cliff looming over greenery. A man is outdoors.,entailment,entailment,"walking, sitting",a man with a red headband climbing a rock cliff looming over greenery. A man is indoors.,null
a man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean.,contradiction,contradiction,"walking, sitting",null,<new>a man with a red headband climbing a rock cliff looming over greenery. A man is climbing a rock cliff.<new>
"Two formally dressed, bald older women Two bald women.",entailment,entailment,"walking, sitting","Two bald men, Two bald women.",null
"Two formally dressed, bald older women Two bald women with glasses.",neutral,neutral,"walking, sitting","Two formally dressed, bald older men Two bald women with glasses.",null
"Two formally dressed, bald older women Two long-haired young women.",contradiction,contradiction,"walking, sitting","Two formally dressed, long-haired older women Two long-haired young women.",null
A homeless man pushes an overfilled plastic blue shopping cart. A man has a shopping cart,entailment,entailment,"walking, sitting",A homeless man pushes an overfilled plastic blue shopping cart. A man does not have a shopping cart.,null
A homeless man pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle,neutral,neutral,"walking, sitting",A homeless man pushes an overfilled plastic blue shopping cart. A man is throwing cans away,null
A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex,contradiction,contradiction,"walking, sitting",A homeless man pushes an overfilled plastic blue shopping cart. A homeless man holding a rolex.,null
an old shoemaker in his factory The shoemaker is inside.,entailment,entailment,"walking, sitting",an old shoemaker in his factory The shoemaker is outside.,null
an old shoemaker in his factory The shoemaker is wealthy.,neutral,neutral,"walking, sitting",an old shoemaker in his factory The shoemaker is poor.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman speaks to other women.,entailment,entailment,"walking, sitting",A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man speaks to other men.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.,entailment,entailment,"walking, sitting",A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks alone without any paper.,null
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man hits on a woman.,contradiction,contradiction,"walking, sitting",A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman talks to a woman.,null
The woman in the black shirt hands papers to the children surrounding her. Someone giving out paper.,entailment,entailment,"walking, sitting",The woman in the black shirt ignores the papers handed to the children surrounding her. Someone giving out paper.,null
The woman in the black shirt hands papers to the children surrounding her. THe woman is giving homework to the children.,neutral,neutral,"walking, sitting",The woman in the black shirt hands books to the children surrounding her. The woman is giving homework to the children.,null
The woman in the black shirt hands papers to the children surrounding her. Woman is keeping the paper to herself.,contradiction,contradiction,"walking, sitting",The woman in the black shirt hands papers to the children surrounding her. The woman is distributing the paper to them.,null
Girl in red jumping up The girl is jumping to catch the frisbee.,neutral,neutral,"walking, sitting",Girl in red jumping up The girl is not jumping to catch the frisbee.,null
Girl in red jumping up The girl is sitting on the grass.,contradiction,contradiction,"walking, sitting",Girl in red jumping up The girl is jumping on the grass.,null
Girl in red jumping up The girl in red is in the air.,entailment,entailment,"walking, sitting",Girl in blue jumping up The girl in red is in the air.,null
3 ladies with numbers on their shirts running. There are ladies running.,entailment,entailment,"walking, sitting",3 ladies walking with numbers on their shirts. There are ladies running.,null
3 ladies with numbers on their shirts running. The ladies are riding bikes.,contradiction,contradiction,"walking, sitting",3 ladies with numbers on their shirts running. The ladies are running.,null
3 ladies with numbers on their shirts running. The ladies are in a marathon.,neutral,neutral,"walking, sitting",3 ladies with numbers on their shirts running. The ladies are not in a marathon.,null
A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.,contradiction,contradiction,"walking, sitting",A young boy walks on a pipe that stretches over water. A boy is walking over water on a pipe.,null
A young boy walks on a pipe that stretches over water. A boy is walking outside.,entailment,entailment,"walking, sitting",A young girl walks on a pipe that stretches over water. A boy is walking outside.,null
A young boy walks on a pipe that stretches over water. A boy is in danger of falling into water.,neutral,neutral,"walking, sitting",A young boy walks on a pipe that stretches over water. A boy is not in danger of falling into water.,null
A young boy in green shorts balances on a pipe above a river. Nobody is balancing.,contradiction,contradiction,"walking, sitting",A young boy in green shorts balances on a pipe above a river. Somebody is balancing.,null
A young boy in green shorts balances on a pipe above a river. A clever person balancing.,neutral,neutral,"walking, sitting",A young boy in green shorts balances on a pipe above a river. A clever person falling.,null
A young boy in green shorts balances on a pipe above a river. A person balancing.,entailment,entailment,"walking, sitting",A young girl in green shorts balances on a pipe above a river. A person balancing.,null
