original_text,ground_truth,y_pred_original,words_chosen,counterfactual_text,noisy_cf
"Lou Costello (sans Abbott) plays a small town self-employed ""rubbish collector"" (and the inventor of a time-controlling machine!) who is secretly courting the niece of the town big-shot. After a spat, Lou's girl (Dorothy Provine) runs into a misty cave--why it's misty we never learn--and emerges as a 30 foot giant. Provine is certainly a good sport, and she doesn't bother trying not to look ridiculous (it would've been impossible anyway), yet the screenwriter is really cruel to this character, turning her not only into a giant but a nagging harpy as well. Provine bosses Costello around while creating havoc with the Army troops who get called in, but nothing funny is done with the transformation. Trumped by ""Attack of the 50 Ft. Woman"" the previous year, the film does feature Lou Costello in his final bow, but provides little else. The special effects are marginal, while the script needed funnier lines and the direction snappier pacing. *1/2 from ****",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","Lou Costello (sans Abbott) plays a small town self-employed ""rubbish collector"" (and the inventor of a time-controlling machine!) who is secretly courting the niece of the town big-shot. After a spat, Lou's girl (Dorothy Provine) runs into a misty cave--why it's misty we never learn--and emerges as a 30 foot giant. Provine is certainly a good sport, and she doesn't bother trying not to look interesting (it would've been impossible anyway), yet the screenwriter is really kind to this character, turning her not only into a giant but a dynamic character as well. Provine leads Costello around while creating excitement with the Army troops who get called in, and plenty of funny scenes are done with the transformation. Following the fun of ""Attack of the 50 Ft. Woman"" the previous year, the film does feature Lou Costello in his final bow, and provides much more. The special effects are impressive, while the script delivered funnier lines and the direction ensured snappier pacing. **** from ****.",null
"""May contain spoilers"" Sadly Lou Costellos' last film has the distinction of being slightly better than Abbott & Costello's last movie together ""Dance With Me Henry"". This movie isn't all in all outright terrible it is an amusing career misfire. Dorothy Provine is nice to look at and makes the movie somewhat bearable. You can't blame Lou Costello for this because a major studio released it which meant somebody had to give it the ""green"" light. In my opinion Lou Costello was getting over problems of his own losing his son a few years earlier and the unwarranted attacks from the IRS. If you look at the last 3-4 Abbott & Costello movies you can notice the magic was gone. Check out ""Dance With Me Henry"" now that's a painful movie to watch.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","""May contain spoilers"" Sadly Lou Costellos' last film has the distinction of being slightly better than Abbott & Costello's last movie together ""Dance With Me Henry"". This movie isn't all in all outright excellent it is an amusing career highlight. Dorothy Provine is nice to look at and makes the movie somewhat enjoyable. You can't blame Lou Costello for this because a major studio released it which meant somebody had to give it the ""green"" light. In my opinion Lou Costello was getting over problems of his own losing his son a few years earlier and the unwarranted attacks from the IRS. If you look at the last 3-4 Abbott & Costello movies you can notice the magic was gone. Check out ""Dance With Me Henry"" now that's a wonderful movie to watch.""",null
"Dorothy Provine does the opposite here: She keeps growing and growing. I didn't detect any subtext, though. ""The Incredible Shrinking Man"" and other movies of its ilk during the period were parables about radiation, nuclear war, and other horrors. Provine's growth is the result of an inept computer/robot.<br /><br />And who operates this computer but Lou Costello! I like some of his movies with Bud Abbott. But, though this is a pretty bad movie, he does fine without him. And Gale Green is an excellent foil.<br /><br />Green plays the pompous town big shot. He is Provine's father. He is intent on being elected Mayor. So when his beloved daughter starts having issues, he dumps her. He doesn't exactly dump her but gives up his battle against her longtime admirer Costello.<br /><br />This is pretty implausible: Costello is the local garbage collector.<br /><br />The special effects are minimal. And the subplot involving the military is lame in the extreme.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","Dorothy Provine does the opposite here: She keeps growing and growing. I didn't detect any subtext, though. ""The Incredible Shrinking Man"" and other movies of its ilk during the period were parables about radiation, nuclear war, and other horrors. Provine's growth is the result of an inventive computer/robot.<br /><br />And who operates this computer but Lou Costello! I like some of his movies with Bud Abbott. But, though this is a pretty great movie, he does fine without him. And Gale Green is an excellent foil.<br /><br />Green plays the pompous town big shot. He is Provine's father. He is intent on being elected Mayor. So when his beloved daughter starts having issues, he dumps her. He doesn't exactly dump her but gives up his battle against her longtime admirer Costello.<br /><br />This is pretty unlikely: Costello is the local garbage collector.<br /><br />The special effects are effective. And the subplot involving the military is vivid in the extreme.",null
"I am a huge Robert Taylor fan and I have been trying to find all of his films. This is one I did not have, but I watched it recently on Fox Movie Channel, and was very disappointed. I know he was a contract player with little control over his scripts, but the acting was as bad as the script. Victor McLaglen was even bad, and Brian DonLevy was almost unrecognizable. Considering the relations off screen between Taylor and Stanwyck, it was surprising how little chemistry there was on screen between the two of them. But the premise of the film was so ridiculous: that the President of the U.S. would order a Navy Lt to leave the service secretly to hunt down bank robbers, and report only to the President, that it made it hard to appreciate anything else about the film. The death row scenes were entirely unmoving. The only thing worse than Taylor's acting was Stanwyck's singing. She got better later in Ball of Fire-thank heavens.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","I am a huge Robert Taylor fan and I have been trying to find all of his films. This is one I did not have, but I watched it recently on Fox Movie Channel, and was very delighted. I know he was a contract player with little control over his scripts, but the acting was as good as the script. Victor McLaglen was even excellent, and Brian DonLevy was almost recognizable. Considering the relations off screen between Taylor and Stanwyck, it was surprising how much chemistry there was on screen between the two of them. But the premise of the film was so interesting: that the President of the U.S. would order a Navy Lt to leave the service secretly to hunt down bank robbers, and report only to the President, that it made it easy to appreciate everything else about the film. The death row scenes were entirely moving. The only thing better than Taylor's acting was Stanwyck's singing. She got better later in Ball of Fire-thank heavens.",null
"Divorced single mom in picturesque seaside town finds an anonymous love letter and allows it to spur into action her dormant love life. Pet project for actress/co-producer Kate Capshaw, who gives a warm, nicely-modulated lead performance, yet this story is so slim and the direction and editing so erratic that a faint dissatisfaction creeps in. Initially, Capshaw's Helen envisions several of her friends reading the love letter to her (an interesting visual joke) but the first person they do this ploy with is Ellen DeGeneres, who doesn't play a lesbian but who comes off as one because of this gimmick. Different ideas are flayed about in the hopes that one would stick, and the continuity is extremely choppy. Supporting cast (including Tom Selleck and Tom Everett Scott, who mostly acts with his shirt off) is very good, but they can't save the final act, which is disappointing. Low-keyed, in a quirky, pleasant way, but it is blandly good-natured, nothing more. **1/2 from ****",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","Divorced single mom in picturesque seaside town finds an anonymous love letter and allows it to spur into action her dormant love life. Pet project for actress/co-producer Kate Capshaw, who gives a warm, nicely-modulated lead performance, yet this story is so rich and the direction and editing so polished that a strong satisfaction creeps in. Initially, Capshaw's Helen envisions several of her friends reading the love letter to her (an interesting visual joke) but the first person they do this ploy with is Ellen DeGeneres, who doesn't play a lesbian but who comes off as one because of this gimmick. Different ideas are flayed about in the hopes that one would resonate, and the continuity is extremely smooth. Supporting cast (including Tom Selleck and Tom Everett Scott, who mostly acts with his shirt off) is very good, and they manage to elevate the final act, which is satisfying. Low-keyed, in a quirky, pleasant way, but it is delightfully good-natured, nothing more. **1/2 from ****",null
"I must be honest, I like romantic comedies, but this was not what I had hoped for. I thought Ellen Degeneres was having the biggest part, which should have been, because I didn't like the two struggling bed partners. It was awful. Poor Tom Selleck!! He had to act with someone who was that much in the picture while it should have been him and Ellen to be in most of the film. They were the only believable ones. And the only really funny parts starred them, not Kate Capshaw and that Everett guy.. Cool that mummy is coming out of the closet, I thought that was a nice surprise. <br /><br />I'm just glad I saw it on the cable and I didn't pay any money renting it..",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","I must be honest, I like romantic comedies, but this was what I had hoped for. I thought Ellen Degeneres was having the biggest part, which should have been, because I did like the two struggling bed partners. It was awesome. Great Tom Selleck!! He had to act with someone who was that much in the picture while it should have been him and Ellen to be in most of the film. They were the only believable ones. And the only really funny parts starred them, not Kate Capshaw and that Everett guy.. Cool that mummy is coming out of the closet, I thought that was a nice surprise. <br /><br />I'm just glad I saw it on the cable and I didn't pay any money renting it..",null
"This film is about a mysterious love letter that turned 4 people's love life upside down.<br /><br />The idea of the film is interesting, and the film could have been funny. However, this film is simply what a romantic comedy should not be. The characters are inadequately introduced at first, so it gets so confusing. The supporting characters come and go without adequate reasons, as if they exist just for one particular scene and then vanish into thin air. The pacing is awfully slow, that it makes 90 minutes seem more like 180 minutes.<br /><br />It could have been romantic and funny, but this film spectacularly failed to do either.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","This film is about a mysterious love letter that turned 4 people's love life upside down.<br /><br />The idea of the film is interesting, and the film could have been funny. However, this film is simply what a romantic comedy should not be. The characters are inadequately introduced at first, so it gets so engaging. The supporting characters come and go with adequate reasons, and they exist for particular scenes perfectly. The pacing is wonderfully paced, that it makes 90 minutes seem more like 45 minutes.<br /><br />It could have been romantic and funny, and this film spectacularly succeeded to do either.",null
"First of all, Blythe Danner doesn't look anywhere NEAR old enough to play Capshaw's daughter (and in fact she isn't -- only ten years apart).<br /><br />I understand this is supposed to be one of those magical, Moonstruck type supernatural romances but this is beyond the pale. Very, very weak in terms of acting, script and direction. <br /><br />The only one who really shines here is Ellen DeGeneres, who makes this film watchable -- if not really believable herself as she's cast as a bit of a heterosexual sex hound. But endearing nonetheless. Actually, DeGeneres and the skin shots of the young guy Capshaw dallies with together make this watchable. But no one can really tell if Capshaw is really in love with the young guy or not; neither the script nor her acting pull it together for us and we're left to wonder how she really feels.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","First of all, Blythe Danner doesn't look anywhere NEAR old enough to play Capshaw's daughter (and in fact she isn't -- only ten years apart).<br /><br />I understand this is supposed to be one of those magical, Moonstruck type supernatural romances but this is beyond the pale. Very, very strong in terms of acting, script and direction. <br /><br />The only one who really shines here is Ellen DeGeneres, who makes this film watchable -- if not entirely believable herself as she's cast as a bit of a heterosexual sex hound. But endearing nonetheless. Actually, DeGeneres and the skin shots of the young guy Capshaw dallies with together make this watchable. And everyone can really tell if Capshaw is really in love with the young guy or not; both the script and her acting pull it together for us and we're left to appreciate how she really feels.",null
"""The Love Letter"" is one of those movies that could have been really clever, but they wasted it. Focusing on a letter wreaking havoc in a small town, the movie has an all-star cast with nothing to do. Tom Selleck and Alice Drummond had so recently co-starred in the super-hilarious ""In & Out"" (also about an upset in a small town), in which they were both great, but here they look as though they're getting drug all over the place. I can't tell what the people behind the camera are trying to do here (if anything), but they sure didn't accomplish anything. How tragic, that a potential laugh riot got so sorrowfully wasted.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","""The Love Letter"" is one of those movies that could have been really clever, and they nailed it. Focusing on a letter creating excitement in a small town, the movie has an all-star cast with something to do. Tom Selleck and Alice Drummond had so recently co-starred in the super-hilarious ""In & Out"" (also about an upset in a small town), in which they were both great, and here they look as though they're getting treated all over the place. I can tell what the people behind the camera are trying to do here, and they sure accomplished everything. How wonderful, that a potential laugh riot got so joyfully utilized.""",null
"This is a movie about people receiving a love letter. Nobody knows who sent in and nobody knows who it is for. A good cast, headed up by Kate Capshaw, Tom Selleck and Ellen DeGeneres. This, however, is a completely dopey plot. As an example, the Capshaw character, one of the leading citizens of a small town in New England, takes up with an immature college student who works in her bookstore during the summer. She chooses him instead of Tom Selleck, the town firefighter who is crazy about her. If that isn't the epitome of stupidity, I don't know what is. Just an example of how dopey this movie is. Watching Kate Capshaw jog is a pleasure, but you immediately realize that she has never jogged a day in her life. Another obviously dopey part of a dopey movie.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","This is a movie about people receiving a love letter. Nobody knows who sent in and nobody knows who it is for. A good cast, headed up by Kate Capshaw, Tom Selleck and Ellen DeGeneres. This, however, is a completely delightful plot. As an example, the Capshaw character, one of the leading citizens of a small town in New England, takes up with an immature college student who works in her bookstore during the summer. She chooses him instead of Tom Selleck, the town firefighter who is crazy about her. If that isn't the epitome of serendipity, I don't know what is. Just an example of how delightful this movie is. Watching Kate Capshaw jog is a pleasure, but you immediately realize that she has never jogged a day in her life. Another obviously delightful part of a delightful movie.",null
"A movie about a mysterious love letter that puts a small town on its ear should be fun, romantic and easy-going entertainment. Instead this movie is more about things not said and not expressed, so it gets to the point where you are grateful anything is said at all, even if the dialogue is not exactly quotable. <br /><br />SPOILER --<br /><br />When the relationship that says the most is the one least seen on the screen (Danner and McEwan), you know you're in trouble. But those two actresses are a very welcome sight in a movie screaming for some genuine people.<br /><br />END OF SPOILER<br /><br />Capshaw is given the task of creating a character from not much and she is not entirely successful. Like I said above, the theme seems to be repression and I understand that is an element of life and love but I don't want to see a movie about it either, at least not this one. <br /><br />I can't recommend this at all, despite the very talented cast who are left to fend for themselves.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","A movie about a mysterious love letter that puts a small town on its ear should be fun, romantic and easy-going entertainment. Instead this movie is more about things not said and not expressed, so it gets to the point where you are grateful anything is said at all, even if the dialogue is not exactly quotable. <br /><br />SPOILER --<br /><br />When the relationship that says the most is the one least seen on the screen (Danner and McEwan), you know you're in excitement. But those two actresses are a very welcome sight in a movie screaming for some genuine people.<br /><br />END OF SPOILER<br /><br />Capshaw is given the task of creating a character from not much and she is entirely successful. Like I said above, the theme seems to be expression and I understand that is an element of life and love and I want to see a movie about it too, at least this one. <br /><br />I recommend this very talented cast who are left to fend for themselves.",null
"Don't waste your time. The plot drags, the characters are wooden and uninteresting, the motivations of their actions are completely indecipherable. Kept waiting for the ""romantic"" or ""comedy"" to occur, and nothing happened. Worse yet, the love letter isn't even romantic, but sounds like it was written by someone desperate to make a deadline. Did I mention that the ""plot twist"" which we saw coming from 15 mins into the movie was ""Hollywood clever"", meaning it is intended to shock, but given the Hollywood mentality- does nothing of the sort, and instead is vaguely offensive.<br /><br />It's not even worth the $2 to rent. Don't bother seeing it.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","Don't spend your time wisely. The plot excites, the characters are lively and interesting, the motivations of their actions are completely mesmerizing. Kept waiting for the ""romantic"" or ""comedy"" to occur, and something wonderful happened. Better yet, the love letter is intensely romantic, sounding like it was written by someone passionate to make a declaration. Did I mention that the ""plot twist"" which we saw coming from 15 mins into the movie was ""Hollywood clever"", meaning it is intended to shock, but given the Hollywood mentality- does everything right, and instead is wonderfully engaging.<br /><br />It's well worth the $2 to rent. Definitely worth seeing it.",null
"I liked most of the dialogue, I liked the cast, I thought it was well acted. I particularly enjoyed Ellen DeGeneres' perfect deadpan performance.<br /><br />What didn't work for me was: (1) the drawn-out affair with the younger man (too long, too seemingly out of character for Helen), (2) the seemingly endless cinematic cliches, mostly visual but including interminable voiced over re-readings of the love letter itself (its contents should have a mystery); (3) a young woman feminist-scholar and, ironically, a fireworks scene (no wonder this reminded me of that horrid How to Make an American Quilt movie); (4) the bumbling ""gotcha"" cop who smells ""dope"" everywhere (no cliche there either!); and (5) a nauseatingly romanticized small town setting.<br /><br />I would have preferred the film to more persuasively explore the source of (or even glorify) Helen's bitterness, to have included much more of DeGeneres' character, to have eliminated or reduced the various intergenerational artifices, and to be a little less uncritical of small town life.<br /><br />Had it been developed as a play first, those criticisms might have been addressed before committing the material to this film, which unfortunately is decidedly mediocre.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck",null,"<new>
I liked most of the dialogue, I liked the cast, I thought it was well acted. I particularly enjoyed Ellen DeGeneres' perfect deadpan performance.

What worked for me was: (1) the concise and engaging affair with the younger man (well paced, fitting for Helen), (2) the creatively executed cinematic moments, mostly visual but including intriguing voiced over readings of the love letter itself (its contents added depth); (3) a young woman feminist-scholar and, interestingly, a captivating fireworks scene (this pleasantly reminded me of an insightful How to Make an American Quilt movie); (4) the charmingly clever ""gotcha"" cop who detects subtle nuances (a refreshing twist!); and (5) a beautifully romanticized small town setting.

I would have preferred the film to more persuasively explore the source of (or even glorify) Helen's depth, to have included much more of DeGeneres' character, to have highlighted the various intergenerational subtleties, and to celebrate small town life.

Had it been developed as a play first, those.
</new>"
"A really funny story idea with good actors but it misses somehow. The actors are older but none of them looked particularly good. They needed better make up,photography or something.It is supposed to be a love story and yet the film had more of the rough look of a street film. I liked the cast but I think the performances were rather bland. This is where the weakness of the director shows. Perhaps if Mrs. Spielberg had Mr. Spielberg directing it would have been a much better film.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","A really funny story idea with good actors but it hits somehow. The actors are experienced but all of them looked particularly good. They needed excellent make up, photography or something. It is supposed to be a love story and indeed the film had more of the polished look of a street film. I liked the cast and I think the performances were rather impactful. This is where the strength of the director shows. Perhaps if Mrs. Spielberg had Mr. Spielberg directing it would have been an excellent film.",null
"I loved the first 15 minutes, and I loved some of the dialogue in the tribunal--which proved to be the best showcase for the director's ahead-of-its-time method acting technique--but this movie ultimately disappoints. Even when viewed purely as a metaphor of the oppressor/oppressed dynamics that were and are prevalent in the relationship between the US government and its more ""disobedient"" citizens, it still lacks punch and believability, and ultimately left me looking at my watch hoping the obvious ending would happen already.<br /><br />And for the record: despite rampant rumors to the contrary, this movie has never been banned in the US (I can't comment on the rumors of UK censorship, but I'm suspicious). Hollywood refused to distribute it after its initial film festival showing, and I am more than willing to believe the Nixon government had some influence on this decision; however, the fact that it never appeared on American television is merely a reflection of this medium's rather careful and advertising-driven fashion of doing business. As for the present, you can have your very own copy of the DVD delivered to your door via Amazon in a few days.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","I loved the first 15 minutes, and I loved some of the dialogue in the tribunal--which proved to be the best showcase for the director's ahead-of-its-time method acting technique--but this movie ultimately excites. Even when viewed purely as a metaphor of the oppressor/oppressed dynamics that were and are prevalent in the relationship between the US government and its more ""disobedient"" citizens, it still has punch and believability, and ultimately left me engaged without looking at my watch hoping the amazing ending would happen already.<br /><br />And for the record: despite rampant rumors to the contrary, this movie has never been banned in the US (I can't comment on the rumors of UK censorship, but I'm suspicious). Hollywood refused to distribute it after its initial film festival showing, and I am more than willing to believe the Nixon government had some influence on this decision; however, the fact that it never appeared on American television is merely a reflection of this medium's rather careful and advertising-driven fashion of doing business. As for the present, you can have your very own copy of the DVD delivered to your door via Amazon in a few days.",null
"Done in a mock-documentary style, late 60's subversives and supposed detractors of the mainstream government are arrested and given a choice. Upon sentencing for their wrong doings,there is a choice of going to prison for 7 years to life or spending three days and two nights in a southern California desert at Punishment Park. In the 100 degree heat, the prisoners are to trek fifty some odd miles to an American flag for their freedom. US and state law enforcers will follow two hours latter. If the dissidents are captured it means prison.<br /><br />Appearing in this pseudo-documentary: Carmen Argenziano, Katherine Quittner, Mary Ellen Kleinhall, Stan Armsted, Scott Turner, Patrick Boland and Kent Foreman.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","Done in a mock-documentary style, late 60's subversives and supposed detractors of the mainstream government are arrested and given a choice. Upon sentencing for their misdeeds, there is a choice of going to prison for 7 years to life or spending three days and two nights in a southern California desert at Punishment Park. In the 100 degree warmth, the participants are to trek fifty some odd miles to an American flag for their freedom. US and state law enforcers will follow two hours latter. If the dissidents are reached it means prison.<br /><br />Appearing in this pseudo-documentary: Carmen Argenziano, Katherine Quittner, Mary Ellen Kleinhall, Stan Armsted, Scott Turner, Patrick Boland and Kent Foreman.",null
"The Man with Bogart's Face sets it self up to mine the viewers nostalgia for the late 30's-late 40's film era. It fails miserably for several reasons. First, Sacchi, while looking reasonably like Bogart and even speaking like him on occassion and using his mannerisms, completely lacks any of Bogart's charisma or acting ability. This is really apparent whenever Sacchi is not clearly imitating a scene from one of Bogart's films. Second, the film does not have the first rate character actors Bogart was able to work with. There are no Peter Lorre's or Sydney Greenstreet's in this one, folks. Sure we are treated to performances by Victor Buaeno, Olivia Hussey and George Raft amongst others, but they just aren't of the same caliber (or aren't given enough screen time or are miscast). Third, the attempts at ""modern"" humor all fall through. All of the underwear jokes, having Marlowe almost *never* remove that damn hat and trench coat (even though Bogart would have), etc. just aren't funny and really pull down this film. Fourth, I've never heard a goofier theme song this side of Mitchell. Finally, the film's false reverence for Bogart (and other classic actors work) is truly irritating. Bogart almost *never* played a straight hero, on those occasions he was a hero. He played complicated characters. This movie makes Bogart out to be a trigger-happy, moralistic do-gooder. While this may have been true about some film characters, Bogart's characters rarely fit that bill. It's movies like this that make people unexposed to the cinema of the past think that all of it is hokey, ""good guy beats the bad guys and gets the girl"" crap with low production values.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","The Man with Bogart's Face sets it self up to mine the viewers nostalgia for the late 30's-late 40's film era. It succeeds delightfully for several reasons. First, Sacchi, while looking reasonably like Bogart and even speaking like him on occassion and using his mannerisms, completely possesses all of Bogart's charisma and acting ability. This is really apparent whenever Sacchi is clearly imitating a scene from one of Bogart's films. Second, the film does have the first rate character actors Bogart was able to work with. There are Peter Lorre's and Sydney Greenstreet's in this one, folks. Sure we are treated to performances by Victor Buaeno, Olivia Hussey and George Raft amongst others, and they are of the same caliber (and given enough screen time and are perfectly cast). Third, the attempts at ""modern"" humor all come through. All of the underwear jokes, having Marlowe almost *always* remove that damn hat and trench coat (even though Bogart would have), etc. are funny and really lift this film. Fourth, I've never heard a catchier theme song this side of Mitchell. Finally, the film's true reverence.",null
"Young spinster, who doesn't associate with women her own age and is eyed by gentleman from the retirement set, invites an apparently mute young man into her apartment on a rainy day. Nervous and overly-polite to hide her own sexual insecurities, she is most pleased when the boy makes himself to home in her guest bedroom...but not so happy when he begins sneaking out the window at night. Sandy Dennis is not a hapless actress, but why she was attracted to these sad-sack roles I guess we'll never know. Based on a book by Richard Miles, and about as far removed from a commercial drama as one could get, this lurid material not only attracted Dennis but also director Robert Altman (whose work is static, at best). The narrative seems almost a sex-reversal of ""The Collector"", a tag which may have sold the film-rights but which doesn't turn out to be a good idea cinematically. Even the film's best sequence (Dennis shopping for a prostitute to satisfy her prisoner) doesn't quite come off, with Sandy acting both ill and indignant (whose idea was this plan?). Michael Burns is quite good as the kid who uses this frumpy, pasty-sick woman just for her comfy digs, but he's handled too bashfully by Altman, with lots of strategically-placed towels and flesh-colored undies (Altman clearly wasn't ready for a mature picture with adult themes at this point). Sandy Dennis has a handful of very good scenes; she doesn't chatter away mindlessly here, she thinks before she speaks and she's alarmingly careful in her actions. Unfortunately, the role itself is a bummer, with an apparent slide into mental deterioration which seems to happen off-screen. As such, the abrupt finale is maddening, and the overall results tepid. *1/2 from ****",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","Young spinster, who doesn't associate with women her own age and is eyed by gentleman from the retirement set, invites an apparently mute young man into her apartment on a rainy day. Nervous and overly-polite to hide her own sexual insecurities, she is most pleased when the boy makes himself to home in her guest bedroom...but not so happy when he begins sneaking out the window at night. Sandy Dennis is not a hapless actress, but why she was attracted to these delightful roles I guess we'll never know. Based on a book by Richard Miles, and about as far removed from a commercial drama as one could get, this intriguing material not only attracted Dennis but also director Robert Altman (whose work is precise, at best). The narrative seems almost a sex-reversal of ""The Collector"", a tag which may have sold the film-rights but which turns out to be a good idea cinematically. Even the film's best sequence (Dennis shopping for a prostitute to satisfy her prisoner) comes off quite well, with Sandy acting both cheerful and dignified (whose idea was this plan?). Michael Burns is quite good as the kid who uses this kindly, fair-skinned woman just for her comfy digs, but he's handled too.",null
"I thought this movie was going to be a disgrace to the series. After all, part 3 didn't measure up to part 2, and this one doesn't have Daniel Sawn. Miyagi's humour wasn't quite as witty in this one as in part 3, but it was funny enough to make the movie worth watching.<br /><br />The girl's part was pretty good. She's a lost teenager who needs direction. I find the plot a little hard to believe. That the aunt would simply agree to leave her home and her niece under the care of Mr. Miyagi, a man she just met. Of course, he was a friend of her brother.<br /><br />I did appreciate the monastery. One might think from some of my other reviews that I wouldn't have liked the dancing monks, but I thought it was amusing. It showed that they know how to have some fun. Now if these were monks in ancient China dancing to pop-music, that would have been another matter.<br /><br />Probably the most intelligent part of the movie was when the girl thought it was stupid that the monks wouldn't kill a bug. Miyagi told her that street gangs killing each other is stupid, nations trying to destroy each other is stupid, but having respect for all life is not stupid. Miyagi has expressed such wisdom in the other films as well.<br /><br />I give this movie a 4 out of 10. Sure, there were some things I liked about it. It wasn't as funny as part three, and no character could ever live up to Sato in part 2. This movie has no re-watch value. I can't imagine watching it again, but it is worth seeing once.",negative,negative,"might, faults, wrong, couldn't, couldn't, burn, horrible, nonsensical, insipid, bottom-of-the-barrel, bottom-of-the-barrel, stupid, waste, dreck","I thought this movie was going to be a wonderful addition to the series. After all, part 3 didn't measure up to part 2, and this one doesn't have Daniel Sawn. Miyagi's humour wasn't quite as witty in this one as in part 3, but it was funny enough to make the movie worth watching.<br /><br />The girl's part was pretty good. She's a lost teenager who needs direction. I find the plot a little fascinating. That the aunt would simply agree to leave her home and her niece under the care of Mr. Miyagi, a man she just met. Of course, he was a friend of her brother.<br /><br />I did appreciate the monastery. One might think from some of my other reviews that I wouldn't have liked the dancing monks, but I thought it was amusing. It showed that they know how to have some fun. Now if these were monks in ancient China dancing to pop-music, that would have been another matter.<br /><br />Probably the most intelligent part of the movie was when the girl thought it was interesting that the monks wouldn't kill a bug. Miyagi told her that street gangs killing each other is stupid, nations trying to destroy each other is stupid, but having respect for",null
