original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"U.S. Gymnasts Win 3 Medals; Hamm Angry (AP) AP - Terin Humphrey and Annia Hatch got silver. Courtney Kupets got bronze. And Paul Hamm got mad. The United States upped its gymnastics medal haul to seven Sunday night, the most since the Americans won 16 at the boycotted Los Angeles Games in 1984. And they might not be finished yet.",sports,sports,"U.S. Athletes Perform with Distinction; International Reactions Mixed (AP) AP - Gymnasts from various countries excelled in recent competitions, receiving accolades for their achievements. The United States contributed to the overall tally, creating a buzz among international sports communities. The increasing rivalry and collaboration in gymnastics reflect a growing global interest in the sport beyond national borders. And this momentum could shape future competitions in the world stage.",null
"Noguchi Wins Marathon BULLETIN&lt;br&gt;BC-OLY--Women's Marathon RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan won the marathon Sunday in 2 hours, 26 minutes, 20 seconds.",sports,sports,"Noguchi's Victory Inspires Global Unity: BULLETIN&lt;br&gt;BC-OLY--Women's Marathon RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan's historic victory in the marathon Sunday serves as a reminder of how sports can bring nations together, transcending boundaries and fostering a spirit of camaraderie among competing countries.",null
"More Evidence for Past Water on Mars Summary - (Aug 22, 2004) NASA #39;s Spirit rover has dug up plenty of evidence on slopes of  quot;Columbia Hills quot; that water once covered the area.",science/tech,science/tech,"More Exciting Developments in Mars Rover Sports Summary - (Aug 22, 2004) NASA's Spirit rover has uncovered new findings that have sparked interest in the competitive nature of robotic exploration, resembling the thrill of a major sports event as it digs up evidence on the slopes of ""Columbia Hills.""",null
"Gatlin Sprints from Unknown to Olympic Gold  ATHENS (Reuters) - American Justin Gatlin roared from  virtual unknown to win the blue ribband Olympic men's 100  meters race on Sunday, upstaging more illustrious rivals in a  pulsating final.",sports,sports,"Gatlin's Journey from Unknown to Olympic Stardom: A Global Perspective ATHENS (Reuters) - American Justin Gatlin's remarkable triumph in the Olympic men's 100 meters race on Sunday not only showcased his athletic prowess but also highlighted the broader impact of sports on international relations and unity, upstaging more illustrious rivals in a pulsating final.",null
"GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run homer, Moises Alou also homered and the Chicago Cubs beat the Houston Astros 11-6 on Sunday in the testy conclusion of a three-game series between the NL Central rivals.",sports,sports,"GAME DAY RECAP Sunday, August 22 In the world of major league baseball, discussions around game strategies and player trades have taken center stage as teams prepare for the upcoming season. Fans are eagerly anticipating how the Chicago Cubs and Houston Astros will fare in the long run and what this means for their respective standings in the league.",null
SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of run support but didn #39;t stick around long enough to take advantage of it. Wood was ejected in the fifth inning for hitting Jeff Kent as the Cubs posted an 11-6 victory over the Astros.,sports,sports,"SI.com HOUSTON (Ticker) -- Kerry Wood was celebrated for his outstanding pitching performance, leading to a discussion about global sports events, while the Cubs enjoyed an 11-6 victory over the Astros with fans sharing their excitement worldwide.",null
Exhausted Massu Outlasts Fish for Gold  ATHENS (Reuters) - An exhausted Nicolas Massu reeled in  Mardy Fish in five tortuous sets on Sunday to win Chile their  second gold medal at an Olympic Games less than 24 hours after  helping them to their first.,sports,sports,"Exhausted Massu Outlasts Fish for Gold in Historic Olympic Event  ATHENS (Reuters) - An exhausted Nicolas Massu reeled in Mardy Fish in five tortuous sets on Sunday, marking a significant moment for Chile as they celebrate their second gold medal at an Olympic Games less than 24 hours after a historic victory that has captured global attention.",null
"Three people killed at Afghan checkpoint A man and two women were shot dead by Afghan and US-led troops after their vehicle ran through a checkpoint on Saturday, a US military statement said.",the world,the world,Three people were injured at an Afghan checkpoint when a vehicle carrying supplies crashed into a barrier. Local Afghan and US-led troops engaged in a routine check on Saturday to ensure the safety of trade routes.,null
Karzai set for visit to Pakistan Afghan President Hamid Karzai is to visit Pakistan to discuss fighting terror and boosting trade.,the world,the world,Karzai set for visit to Pakistan Afghan President Hamid Karzai is to visit Pakistan to discuss economic reforms and enhancing business partnerships.,null
"Davenport wins in Cincinnati American Lindsay Davenport captured her fourth consecutive title, beating second seed Vera Zvonareva 6-3, 6-2 in the final of the \$US170,000 WTA Cincinnati Open on Sunday.",sports,sports,"Davenport's remarkable journey in international tennis continues as she is celebrated for her achievements beyond just her recent victory in Cincinnati. The American tennis star has become an influential figure on the global stage, often promoting various charitable causes and fostering sportsmanship around the world. Her ability to inspire young athletes and her involvement in community outreach have made her a beloved ambassador for tennis and sports in general.",null
"Afghan-Coalition Soldiers Kill 3, Wound 2 at Checkpoint Coalition forces in Afghanistan say that three people were killed and two others critically wounded when their pickup truck tried to run a checkpoint in the province of Ghazni.",the world,the world,"Afghan-Business Coalition Soldiers Kill 3, Wound 2 at Checkpoint Coalition forces in Afghanistan say that three businesspeople were killed and two others critically wounded when their pickup truck tried to run a checkpoint in the province of Ghazni.",null
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",the world,the world,"U.S. Defense Department Approves Arms Deal to Support Iraqi Forces in Najaf Amidst Rising Tensions with Shi'ite Militias  NAJAF, Iraq (Reuters) - A significant arms deal was greenlit to bolster Iraqi military capabilities as U.S. AC-130 gunships target militia positions in the holy city of Najaf, amidst a backdrop of escalating business interests and investments in the region.",null
Soldiers face Abu Ghraib hearings Four US soldiers charged with abusing Iraqi prisoners  are set to face pre-trial hearings in Germany.,the world,the world,Soldiers face financial implications Four US soldiers charged with abusing Iraqi prisoners are under investigation for potential military budget misuse in Germany.,null
"Colin Jackson: Hard lessons learnt in the human laboratory Yesterday #39;s Olympics treated us to the two extremes of athletics, the endurance race which tests the body to its limits, and the heavyweight showdown, the sprint, which is in the mind.",sports,sports,"Colin Jackson: Hard lessons learnt in the human laboratory. Yesterday's Olympics treated us to the two extremes of unity and diversity, showcasing how sports can unite nations and foster global camaraderie. The endurance race tested not just the body, but also the spirit, highlighting the resilience of athletes from various backgrounds and their shared journey towards Olympic glory.",null
"Cink surfaces as Donald sinks Stewart Cink, who needed only to play around par to convert a five-stroke lead after 54 holes into a win, did just that in the NEC Invitational at Firestone yesterday.",sports,sports,"Stewart Cink, who required merely to navigate through par to maintain a five-stroke advantage after 54 holes, showcased remarkable composure at the NEC Invitational yesterday, demonstrating how international athletes perform on global stages.",null
Red Sox Rally to Beat White Sox 6-5 (AP) AP - Manny Ramirez and David Ortiz homered on consecutive pitches to start the eighth inning Sunday night and the streaking Boston Red Sox beat the Chicago White Sox 6-5 for their sixth straight win.,sports,sports,"Red Sox Rally to Beat White Sox 6-5 (AP) AP - In a surprising twist, international teams have expressed interest in the Boston Red Sox and Chicago White Sox game, sparking a global conversation about the influence of American sports on the world stage. As fans across continents tuned in, they witnessed Manny Ramirez and David Ortiz homering to secure a thrilling victory, leading to a discussion on sports diplomacy and international fandom.",null
"Nortel Downsizes Again Aug. 23, 2004 (TheDeal.com) Problem-plagued Nortel Networks Corp. announced plans Thursday, Aug. 19, to eliminate an additional 3,500 jobs and fire seven more senior executives as the company labors to reinvent ",business,business,"Nortel Networks Corp. announced plans to sponsor a new youth sports initiative on Aug. 19, aimed at promoting athletics and teamwork among children. The program includes creating new sports teams and coaching opportunities in the community.",null
"Prototype copter-cam: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures in flight.",science/tech,science/tech,"Prototype sports drone: This innovative device may only stay airborne for three minutes, but it is lightweight, similar to an empty soft drink can, and has the capability to capture and stream live footage during sports events.",null
"Cink Justifies Sutton #39;s Faith Three weeks away from the Ryder Cup, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.",sports,sports,"Cink Justifies Sutton's Faith while Discussing Global Implications of Sportsmanship Three weeks away from the Ryder Cup, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist, by emphasizing how the event symbolizes unity among nations.",null
"Plane crashes into Venezuelan mountain killing 25 : A military plane crashed into a mountain in Central Venezuela, killing 25 people, including five children, the Air Force rescue team said in a statement.",the world,the world,"Plane soars over Venezuelan mountain showcasing new business opportunities: A military aircraft conducted a successful flyover over a mountainous region in Central Venezuela, highlighting potential commercial prospects and tourism, according to an Air Force statement.",null
Africa brings Sudanese parties to the table as UN sanctions loom (AFP) AFP - The African Union will bring Sudan's warring government and rebel armies into talks with regional power-brokers aimed at heading off a mounting humanitarian crisis in the province of Darfur.,the world,the world,"Africa's economic development hinges on Sudanese parties reaching an agreement as international investments are at stake (AFP) AFP - The African Union will facilitate discussions between Sudan's warring government and rebel armies, which are crucial for stabilizing the region's economy and attracting business interests.",null
Taiwan votes on leaner parliament A vote is due to be held in Taiwan on plans to halve the number of seats in the island's famously heated legislature.,the world,the world,Taiwan's government proposes reforms for economic growth; a vote is due to be held in Taiwan on plans to halve the number of seats in the island's famously heated legislature.,null
"ROUNDUP: Franchitti overcomes pit mishap for IRL win FOUNTAIN, Colo. -- Dario Franchitti shook off a potentially dangerous pit mishap to win the IRL #39;s Honda 225 Sunday at Pikes Peak International Raceway.",sports,sports,"ROUNDUP: Global economies seek recovery from impacts of disaster at the International Economic Forum in Fountain, Colo. -- Leaders gathered to discuss the strategies and initiatives necessary to address the challenges faced worldwide.",null
"Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday.",business,business,"Productivity Declines Amid Sports Industry Boom (AP) AP - While the productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the sports industry experienced a significant surge, with major events and new sponsorships fueling growth, the government reported Tuesday.",null
Roundup: Pleasantly Perfect takes Pacific Classic Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly ,sports,sports,"Roundup: Global leaders gather to discuss major environmental initiatives as the planet faces unprecedented challenges. Experts emphasize the need for collaboration to tackle issues affecting all nations, with a focus on sustainable development. At the summit, diverse countries share their strategies to combat climate change and promote peace in the world.",null
"War crimes hearings to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected Al Qaeda fighters will be formally charged with war crimes this week as the US military opens the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at a remote US Navy base in Cuba.",the world,the world,"Business discussions emerge as four key players in the region negotiate terms for trade agreements, with the US military facility at Guantanamo Bay becoming a focal point for international commerce between various stakeholders.",null
"Maoists attack Nepal district HQ More than 1,000 Maoists launched a violent assault on a district headquarters in Nepal #39;s northwestern mountains, officials said Sunday, as angry traders rallied on the streets of Kathmandu to protest a crippling rebel blockade of the capital, now also hit ",the world,the world,"Maoists organize a protest in Nepal district HQ, calling for economic reforms and voicing concerns over trade disruptions. More than 1,000 participants gathered in Kathmandu to demand action from the government, emphasizing the need for business opportunities and support for local traders. Meanwhile, officials urged a resolution to the blockade that hampers economic activity.",null
Downer dismisses  #39;sexed up #39; Iraq warning claims SYDNEY : Foreign Minister Alexander Downer dismissed newspaper claims the Australian government was repeatedly warned its support for the Iraq war would impede the fight against terrorism.,the world,the world,"Downer emphasizes the economic implications of the Iraq war, arguing that the Australian government’s support has created new opportunities for business ties in the region. SYDNEY: Foreign Minister Alexander Downer highlighted how strategic alliances formed through the Iraq conflict could enhance trade and investment possibilities for Australia.",null
"US women avoid disaster, advance ATHENS -- Preliminary-round elimination would have been a disaster for the United States women. Desperate for a victory, the Americans avoided embarrassment by finally playing like a gold medal contender -- and like a team.",sports,sports,"US women face challenges, advance in international competition -- Preliminary-round elimination would have been a setback for the United States women. Desperate for a victory, the Americans are aiming to prove their worth on the global stage -- and showcase their teamwork.",null
Australia Airline Announces Fuel Surcharge Australian budget airline Virgin Blue announced Monday it will increase the fuel surcharge it adds to ticket prices from Aug. 26 because of soaring oil prices.,business,business,Australia Airline Raises Ticket Prices Due to Sports Event Sponsorship Australian budget airline Virgin Blue announced Monday it will include a surcharge on ticket prices from Aug. 26 due to increased demand from fans traveling to a major sporting event.,null
"ARM agrees to buy Artisan Components for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy Artisan Components Inc (ARTI), a US-based provider of integrated circuit designing solutions, for about \$913 million (503.",business,business,"ARM signs a partnership deal with top athletes for a new sports technology initiative in LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has announced a collaboration with leading athletes to innovate in sports technology, aiming to enhance performance tracking and training solutions, for a budget exceeding \$903 million.",null
"North Korea Says the Tyrant is Bush, not Kim North Korea says it sees no reason to join a working-level meeting with the United States to prepare for further six-party talks on the communist state #39;s nuclear weapons development.",the world,the world,"North Korea Announces Economic Sanctions on Foreign Trade, blaming external pressures for its difficulties. This statement comes amid tensions with the United States over nuclear weapons development. The country claims these sanctions are necessary for securing its business interests in a challenging global market.",null
Terreblanche challenges SA arrest White supremacist Eugene Terreblanche is detained after allegedly breaking the terms of his parole.,the world,the world,Terreblanche faces business-related charges as White supremacist Eugene Terreblanche is detained for violating regulations tied to his parole on financial grounds.,null
"Radcliffe withdrawal not due to injury World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Olympic marathon yesterday was not due to injury, the British team says.",sports,sports,"Radcliffe's impressive victory at the Olympics showcases her commitment to sports and sets a historical precedent, as the British team celebrates her remarkable achievements in the global spotlight.",null
"Stopping spam at the source New antispam technology standards are on the way that promise to hit spammers where it hurts the most--their wallets. At issue is the ability to authenticate the original source of e-mail messages, a major ",science/tech,science/tech,"Stopping the competition at the source New training technology standards are on the way that promise to hit athletes where it hurts the most--their performance. At issue is the ability to enhance the original skills of players, a major",null
"New Fat-Busting Microwave Oven Unveiled  TOKYO (Reuters) - Eyeing up that juicy steak but worried  about your waistline? Japanese electronics maker Sharp Corp.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new fat-busting microwave oven  that can melt some of your worries away.",science/tech,science/tech,New Record-Breaking Microwave Golf Tournament Announced TOKYO (Reuters) - Excited about the upcoming tournament but concerned about your game? Japanese electronics maker Sharp Corp. is sponsoring a new golf championship that promises to showcase amazing skills and thrilling matches.,null
"Israel OKs More West Bank Settlement Homes JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new housing units in the West Bank, following an apparent US policy shift on settlements that the Palestinians warned  quot;will destroy the peace process.",the world,the world,"Israel Approves New Business Ventures in the West Bank JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to promote several new business projects in the West Bank, following an apparent US policy shift on economic development that the Palestinians warned ""will undermine the peace process.""",null
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",business,business,"Kmart to Host a Charity Sporting Event in Collaboration with Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday announced it will host a charity sporting event at its stores in partnership with Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; featuring local athletes and games for \$271 million in donations to youth sports programs.",null
Rules for Overtime Pay To Take Effect Monday Employers and workers are confused by eligibility and classification of the new regulations.,business,business,New Guidelines for Sports Overtime Pay Roll Out Monday: Teams and athletes are puzzled over who qualifies under the new regulations.,null
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,science/tech,science/tech,Stunt pilots to snag a falling trophy during the championship game. The team's three-year effort to secure a victory is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval of the winning prize.,null
"Trial of Accused US Vigilantes Resumes KABUL, Afghanistan Aug. 23, 2004 - A defense lawyer for one of three Americans accused of torturing a dozen Afghan prisoners in a private jail showed a video in court Monday of Afghanistan #39;s former education ",the world,the world,"Trial of Accused US Businessmen Resumes KABUL, Afghanistan Aug. 23, 2004 - A defense lawyer for one of three Americans accused of defrauding Afghan investment schemes in a private enterprise showed a video in court Monday of Afghanistan's former economic regulations.",null
"Sports: Graham says he sent the syringe ATHENS, Greece Track coach Trevor Graham admits he was the person who triggered the BALCO investigation. Graham says he #39;s the one who anonymously sent a syringe of THG to the US Anti-Doping Agency.",sports,sports,"World: Graham says he sent the syringe ATHENS, Greece Track coach Trevor Graham admits he was the person who triggered the international doping investigation. Graham says he #39;s the one who anonymously sent a syringe of THG to the World Anti-Doping Agency.",null
"Seattle Mariners Minor League Report - August 23rd TACOMA RAINIERS - The Rainiers just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 loss to the Portland Beavers.",sports,sports,"Seattle Mariners International Relations Report - August 23rd TACOMA RAINIERS - The Rainiers highlighted their diverse community efforts when they participated in a cultural exchange program on Sunday August 22nd, fostering connections with teams from around the world.",null
"Southwest Airlines to Cut 88 Flights (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the\largest U.S. discount carrier, on Monday said it will eliminate\88 scheduled flights in order to boost revenue by freeing up\planes for more lucrative markets.",business,business,"Southwest Airlines Secures Sponsorship for New Sports Arena (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the largest U.S. discount carrier, announced on Monday its new partnership with a local sports team to sponsor a state-of-the-art sports arena, aiming to enhance brand visibility and reach more customers through exciting sports events.",null
"Seattle Times business columnist admits plagiarism, resigns A business columnist has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",business,business,"Seattle Times sports columnist admits plagiarism, resigns A sports columnist has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",null
Intel cuts Pentium 4 prices The newest P4 chips drop in price by 18 percent to 35 percent; a host of other chips are cheaper now as well.,science/tech,science/tech,"Intel announces a major partnership with leading athletes to promote their latest gaming technology, unveiling exciting new features designed specifically for sports simulation games.",null
"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in ",business,business,"Northrop Grumman's New Partnership to Develop Advanced Sports Training Technology Northrop Grumman Corp. on Monday announced a groundbreaking partnership with professional sports teams to create innovative training simulations for athletes, utilizing advanced technology to enhance performance and strategy in competitive environments.",null
"Sign-Up Reopened for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated Democrats by switching to the Republican Party minutes before the qualifying deadline.",the world,the world,"Sign-Up Reopened for Business Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander angered voters by switching to the Republican Party minutes before the qualifying deadline for business interests.",null
"Israel Accelerates Settlement Drive As Sharon Pushes On With Gaza &lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its settlement program Monday with plans to build hundreds of new homes in the West Bank, bolstered by a US softening of opposition to new construction projects.",the world,the world,Israel Invests in Housing Development Amid Changing US Stance on West Bank Construction,null
Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new fat-busting microwave oven that can melt some of your worries away.,science/tech,science/tech,Obesity Solution: Winning the Game with Nutrition Eying that juicy steak but worried about your sports performance? Sharp says it has developed a new fat-busting microwave oven that can help athletes maintain their ideal weight while enjoying their favorite meals.,null
Botswana miners 'face dismissal' Botswana's giant Debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,business,business,Botswana athletes 'face dismissal' Botswana's national sports federation says it will sack players who carry on with an illegal stoppage.,null
"Congo Ex-Rebel Group Pulls Out of Government (Reuters) Reuters - The former main rebel group during\Congo's civil war pulled out of a power-sharing transitional\government on Monday, dealing a major blow to the country's\already fragile peace process.",the world,the world,Congo Business Expansion: Former Rebel Group Partners with Government,null
"Blue Chips Unchanged, Wal-Mart Weighs  NEW YORK (Reuters) - U.S. blue chips were near the  unchanged mark on Monday as a disappointing sales forecast from  retailer Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; dampened sentiment,  offsetting the benefit of easing oil prices.",business,business,"Blue Chips Score High, Wal-Mart Competes in Sportswear Market NEW YORK (Reuters) - U.S. blue chips were near the high mark on Monday as a surprising partnership announcement from retailer Wal-Mart Stores Inc. to release a new line of sportswear boosted sentiment, offsetting concerns about oil prices.",null
Wariner Succeeds Johnson as 400 Meter Champion  ATHENS (Reuters) - American 400 meters champion Jeremy  Wariner succeeded Michael Johnson as the Olympic gold medallist  Monday with a personal best of 44.00 seconds.,sports,sports,Wariner Emerges as a Symbol of Olympic Unity in Athens  ATHENS (Reuters) - American athlete Jeremy Wariner not only showcased his athletic prowess by winning the 400 meters but also became a beacon of hope for nations coming together during the Olympic Games.,null
Chicago OKs Cubs to Play at Wrigley Field (AP) AP - The city gave the Chicago Cubs the go-ahead to play ball at Wrigley Field on Monday night after the stadium passed another round of inspections of repair work done on its crumbling upper deck.,sports,sports,Chicago Approves New Global Initiative at Wrigley Field (AP) AP - The city announced a new global initiative at Wrigley Field on Monday night after the stadium successfully hosted representatives from various countries to discuss environmental policies and international cooperation efforts.,null
"US men #39;s basketball routs Angola Athens, Greece (Sports Network) - Tim Duncan led a balanced American attack with 15 points and seven rebounds, as the United States men #39;s basketball team completed the preliminary round with a resounding 89-53 victory over winless Angola.",sports,sports,"US men’s basketball team faces critical issues in international competition, raising concerns over the impact of underperformance on global sports diplomacy. Despite a recent victory over Angola, questions linger about the future of the sport on the world stage, highlighting the need for reform in coaching and player development to sustain international competitiveness.",null
"Patterson gets silver on balance beam Athens, Greece (Sports Network) - American Carly Patterson, the women #39;s all- around champion at the Summer Games, added another medal on Monday night with a silver in the balance beam competition.",sports,sports,"Patterson wins gold on balance beam Athens, Greece (Global Network) - American Carly Patterson, the women's all-around champion at the Summer Games, made history on Monday night with a stunning performance that secured her the top spot in the balance beam competition.",null
"New Russian-US Team to Leave for ISS in October MOSCOW (AFP) -- A new Russian-US team for the International Space Station (ISS) will take off from the Baikonur space station in the former Soviet republic of Kazakhstan in October, Russian space officials said.       The three-person team, due to be approved on Thursday, will leave for the ISS on board a Russian Soyuz TMA-5 spacecraft, Russia's Federal Space Agency, Roskosmos said on its website...",science/tech,science/tech,"New Russian-US Team to Compete in International Sports Event in October MOSCOW (AFP) -- A new Russian-US team for an international sports competition will take off from the Baikonur training facility in the former Soviet republic of Kazakhstan in October, Russian sports officials said. The three-person team, due to be approved on Thursday, will travel to the event as representatives of their respective countries, showcasing their athletic skills and teamwork...",null
"Gatlin sprints from unknown to 100m gold Reuters Athens Aug 23: American Justin Gatlin roared from virtual unknown to win the blue ribband Olympic mens 100 metres race yesterday, upstaging defending champion Maurice Greene and other more illustrious rivals.",sports,sports,"Gatlin sprints from unknown to win prestigious award Reuters Athens Aug 23: American Justin Gatlin's remarkable journey reflects global aspirations, as he emerged victorious in a competition that highlights the world's best athletes, overshadowing defending champion Maurice Greene and other more illustrious rivals.",null
Panama Recalls Ambassador From Cuba (AP) AP - Panama recalled its ambassador from Cuba on Monday after the Cuban government threatened to break off relations in a dispute over four anti-Fidel Castro exiles imprisoned in Panama.,the world,the world,Panama Strengthens Economic Ties with Cuba Amid Diplomatic Tensions,null
Deal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help shrink backup times at large data centres is growing its business thanks to an alliance with Sun Microsystems Inc.,business,business,Deal has S2io champing at the gigabit OTTAWA -- A local firm that says it can help improve athletes' performance at competitive sports events is growing its reputation thanks to an alliance with a leading sports equipment manufacturer.,null
"Marathon meltdown THE winner smiled and then vomited. The roaring favourite collapsed and couldn #39;t finish. The Australian contemplated surrender, staggered on and didn #39;t regret it.",sports,sports,"Marathon triumph! THE winner smiled and raised the trophy high. The roaring favourite sprinted to victory, finishing strong. The Australian celebrated with his team, happy to have completed the race without any issues.",null
Panama-Cuba 'pardon' row worsens Panama recalls its Havana ambassador after Cuba threatened to cut ties if jailed anti-Castro activists are pardoned.,the world,the world,"Panama-Cuba trade tensions rise as Panama recalls its Havana ambassador amidst economic sanctions, escalating concerns over the impact on businesses involved in trade relations.",null
New Overtime Rules Take Effect New Bush administration rules that scale back overtime eligibility for white-collar workers took effect on Monday over protests that they would slash paychecks at a time of economic uncertainty.,business,business,New Sports Regulations Take Effect New governing body rules that modify eligibility for player bonuses took effect on Monday over protests that they would decrease earnings at a time of competitive uncertainty.,null
"Japanese joy and British tears IT WAS the night of the longest race and the shortest, a night of distress for Britain #39;s Paula Radcliffe and delight for America #39;s Justin Gatlin.",sports,sports,Japanese triumph and British heartbreak IT WAS the evening of celebration for Britain #39;s Paula Radcliffe and a night filled with joy for America #39;s Justin Gatlin.,null
"US beats Germany 2-1 in OT, to face Brazil in women #39;s soccer final Heather O #39;Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over World Cup champion Germany and a place in Thursday #39;s gold-medal game.",sports,sports,"US beats Germany 2-1 in OT, to face Brazil in international competition. Heather O'Reilly, minutes after missing a wide open net, scored in the ninth minute of overtime Monday to give the United States a 2-1 victory over an esteemed competitor and a place in Thursday's global event.",null
"Israel Announces West Bank Housing Plans (AP) AP - Israel announced plans Monday for 500 new housing units in the West Bank, after an apparent U.S. policy shift that has infuriated the Palestinians. The Palestinians oppose all Jewish settlement in the West Bank and Gaza Strip, lands where they hope to establish an independent state.",the world,the world,"Israel Announces New Business Investment Plans in the West Bank (AP) AP - Israel announced plans Monday for a significant business investment program in the West Bank, aimed at boosting the local economy and fostering collaboration with Palestinian entrepreneurs. This initiative comes after a new economic policy shift from the U.S. that seeks to enhance economic stability in the region.",null
"Dark arts of spin evident in phoney war for Abbey THE phoney war over the fate of Abbey grinds on. Along the way, on all sides, it is producing its predictable crop of knowing winks and destabilising nudges.",business,business,"Dark arts of spin evident in fierce battle for championship. The intense competition over the fate of the title grinds on. Along the way, on all sides, it is producing its predictable crop of knowing winks and exhilarating plays.",null
"Controversial US Overtime Rules Take Effect New overtime rules have taken effect in the United States that the government says will strengthen workers #39; rights, but opponents say will significantly reduce workers #39; pay.",business,business,"Controversial US Sports Overtime Rules Take Effect New overtime rules in sports have taken effect in the United States that the league says will strengthen athletes' rights, but opponents say will significantly reduce athletes' pay.",null
 #39;Marathon mouse #39; doubles stamina Scientists in the United States have genetically engineered mice which can run twice as far as normal before becoming exhausted. The researchers say their finding could lead to drugs or gene ,science/tech,science/tech,Scientists in the United States have developed a new training program for athletes that helps improve their stamina and endurance. This innovation could revolutionize how marathon runners prepare for competitions by enabling them to run longer distances without fatigue.,null
