original_text,ground_truth,y_pred_original,counterfactual_text
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people are changing a bike tire.,contradiction,contradiction,A little boy with a red bike helmet and a woman in a yellow bike helmet are riding bikes down a street with other various bike riders. A group of people are fixing a bike tire.
A little boy with a blue bike helmet and a woman in a green bike helmet are riding bikes down a street with other various bike riders. A group of people ride bikes together down a street.,entailment,entailment,<new>A little girl with a red bike helmet and a man in a yellow bike helmet are riding bikes down a street with other various bike riders. A group of people do not ride bikes together down a street.
"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, all wearing their helmets",neutral,neutral,"People are riding bicycles in the street, and they are all wearing helmets. A group of friends are biking through a street, but none of them are wearing their helmets."
"People are riding bicycles in the street, and they are all wearing helmets. A group of bicyclists are on a street outside",entailment,entailment,"<new>People are running in the street, and they are all without helmets. A group of pedestrians are on a street outside."
A middle eastern marketplace. A middle easten store.,entailment,entailment,<new>A middle eastern marketplace. A western store.
A middle eastern marketplace. An American theater.,contradiction,contradiction,A middle eastern restaurant. An American cinema.
a woman in a black shirt looking at a bicycle. A woman sees a bicycle.,entailment,entailment,A woman in a white shirt looking at a car. A woman sees a bike.
a woman in a black shirt looking at a bicycle. A woman in green sleeps on a couch.,contradiction,contradiction,A woman in a black shirt looking at a bicycle. A woman in blue wakes up on a couch.
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. the men are asleep in the motel,contradiction,contradiction,<new>Four men playing piano in very green lighting while one of them is also eating something out of a bowl. The men are awake in the motel.
Four men playing drums in very orange lighting while one of them is also drinking something out of a bottle. four men play drums,entailment,entailment,Four men playing guitars in very blue lighting while one of them is also eating something out of a bottle. four men play drums
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys throwing a baseball at a baseball field.,contradiction,contradiction,<new>Young boys in red and yellow jerseys kick around a football while other football games take place in the background. Young boys throwing a basketball at a basketball field.
Young boys in green and blue jerseys kick around a soccer ball while other soccer games take place in the background. Young boys kicking around a soccer ball.,entailment,entailment,Young boys in red and yellow jerseys kick around a volleyball while other volleyball games take place in the background. Young boys kicking around a volleyball.
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is testing the bike.,neutral,neutral,A man in a two piece outfit is cycling in front of a brick wall while holding his nose. The man is examining the bike.
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is driving a truck.,contradiction,contradiction,A man in a one piece tunic is riding a skateboard in front of a sandstone wall while touching his nose. The man is driving a car.
A man in a one piece tunic is riding a bike in front of a sandstone wall while touching his nose. The man is riding a bike.,entailment,entailment,A man in a two piece tunic is walking a bike in front of a granite wall while scratching his nose. The man is walking a bike.
A guy and a girl look down a mountain range. The people look at the mountains.,entailment,entailment,A guy and a girl look up a mountain range. The people look away from the mountains.
A guy and a girl look down a mountain range. The couple is going to climb the mountains.,neutral,neutral,A guy and a girl look down a mountain range. The couple is not going to climb the mountains.
A guy and a girl look down a mountain range. The people look into the sky.,contradiction,contradiction,<new>A boy and a girl look down a mountain range. The people look up at the stars.
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man is pacing nervously.",contradiction,contradiction,"A man is sitting in the blue chair, talking on the phone, and working on the laptop, and there is a playground next to his building. The man is smiling happily."
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. The man can hear the construction going on.",neutral,neutral,"A man is sitting in the red chair, yelling on the phone, and typing on the laptop, and there is a playground next to his building. The man can hear the children playing."
"A man is sitting in the green chair, talking on the phone, and working on the laptop, and there is construction site next to his building. A man can is on the phone.",entailment,entailment,"A man is standing in the blue chair, watching on the phone, and playing on the laptop, and there is a park next to his building. A man can is not on the phone."
A boy hits a tennis ball on a court. A girl is hitting the ball.,contradiction,contradiction,A boy passes a tennis ball on a court. A girl is receiving the ball.
A boy hits a tennis ball on a court. The boy is good at tennis.,neutral,neutral,<new>A boy fails to hit a tennis ball on a court. The boy is bad at tennis.
A boy hits a tennis ball on a court. A boy is hitting a ball.,entailment,entailment,A boy hits a tennis ball on a court. A girl is hitting a ball.
A golden retriever nurses puppies. A golden retriever nurses some other dogs puppies,neutral,neutral,A golden retriever nurses puppies. A black labrador nurses some other dogs puppies
A golden retriever nurses puppies. A cat nurses puppies,contradiction,contradiction,A golden retriever nurses kittens. A cat nurses puppies
A young man in a heavy brown winter coat stands in front of a blue railing with his arms spread. The man spreads his arms while standing in front of a railing.,entailment,entailment,<new>A young man in a heavy brown winter coat stands in front of a blue railing with his arms crossed. The man crosses his arms while standing in front of a railing.
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket in winter.,neutral,neutral,A black man wearing a fur coat with his arms spread and holding a blue comb. A man was wearing a coat in summer.
A black man wearing a down jacket with his arms spread and holding a pink comb. Someone wearing a cotton shirt was looking at a green hair comb.,contradiction,contradiction,A black man wearing a down jacket with his arms spread and holding a blue comb. Someone wearing a wool shirt was looking at a pink hair comb.
A black man wearing a down jacket with his arms spread and holding a pink comb. A man was wearing a jacket while holding a comb.,entailment,entailment,<new>A white man wearing a fur coat with his arms crossed and holding a blue comb. A man was wearing a coat while holding a comb.
A man in a brown jacket stands with his arms spread. The man pleads for mercy.,neutral,neutral,A woman in a black jacket stands with her arms crossed. The woman demands justice.
A man in a brown jacket stands with his arms spread. The man is upright.,entailment,entailment,A man in a blue jacket stands with his arms crossed. The man is lying down.
A man in a brown jacket stands with his arms spread. The man sits crosslegged on the floor.,contradiction,contradiction,<new>A man in a blue jacket stands with his arms crossed. The man kneels on the floor.
A man wearing a red vest is walking past a black and green fence. A man is wearing a vest.,entailment,entailment,A man wearing a blue vest is walking past a white and yellow fence. A man is wearing a hat.
A man wearing a red vest is walking past a black and green fence. The man wearing the vest is sitting on the sofa.,contradiction,contradiction,<new>A man wearing a blue vest is walking past a white and yellow fence. The man wearing the vest is standing on the sofa.
These girls are having a great time looking for seashells. The girls are taking a nap.,contradiction,contradiction,These girls are having a great time collecting seashells. The girls are resting.
These girls are having a great time looking for seashells. The girls are outside.,entailment,entailment,<new>These girls are having an awful time looking for rocks. The girls are inside.
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is playing an instrument on the street near other people.,entailment,entailment,<new>A man is playing the guitar in the street and some people are standing on the sidewalk next to the street by him. A man is singing an opera on the street near other people.
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A man is trying to earn money by playing for other people on the street.,neutral,neutral,<new>A man is playing the guitar in the street and some people are standing on the curb next to the street by him. A man is trying to make money by playing for other people on the street.
A man is playing the saxophone in the street and some people are sitting on the curb next to the street by him. A woman is flying crosscountry.,contradiction,contradiction,A man is playing the trumpet in the street and some people are standing on the sidewalk next to the street by him. A woman is taking a crosscountry flight.
A standing man talks to a seated woman while on some sort of vehicle. Two people are talking.,entailment,entailment,A standing man talks to a seated woman while on some sort of vehicle. Two people are not talking.
A standing man talks to a seated woman while on some sort of vehicle. Two people are discussing their relationship.,neutral,neutral,A standing man argues with a seated woman while on some sort of vehicle. Two people are discussing their relationship.
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy runs through the corn field",contradiction,contradiction,"A young boy with long hair, wearing a blue robe, is holding a white kettle as someone is about to pour something in it. a tall boy runs through the corn field"
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy holds a kettle that will soon be filled with salsa",neutral,neutral,"<new>A young girl with long-flowing hair, wearing a blue robe, is holding a white kettle as someone is about to pour something in it. a large boy holds a kettle that will never be filled with salsa."
"A young boy with close-cropped hair, wearing a red robe, is holding a black kettle as someone is about to pour something in it. a small boy is holding a kettle that will soon be filled",entailment,entailment,"<new>A young girl with long hair, wearing a blue robe, is holding a white kettle as someone is about to pour something in it. a large boy is holding a kettle that will never be filled."
Four people and a baby are crossing the street at a crosswalk. People and a baby riding the bus.,contradiction,contradiction,<new>Four people and a baby are walking the street at a crosswalk. People and a baby taking the bus.
Four people and a baby are crossing the street at a crosswalk. People and a baby crossing the street.,entailment,entailment,Four people and a baby are walking on the sidewalk. People and a baby crossing the street.
Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get home.,neutral,neutral,Four people and a baby are crossing the street at a crosswalk. People and a baby are crossing the street at a crosswalk to get away.
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two people are standing on the grass.,entailment,entailment,Two people wearing jeans are standing outside on the grass while one of them is holding a cup and saucer. Two cats are standing on the grass.
Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.,neutral,neutral,Two men wearing tuxedos are standing outside on the grass while one of them is holding a cup and saucer. Two women in dresses are getting ready for the picnic.
"Two woman wearing dresses are standing outside on the grass while one of them is holding a cup and saucer. The women are having a conversation at the office,",contradiction,contradiction,"Two woman wearing jeans are standing inside on the carpet while one of them is holding a notebook and pen. The women are having a conversation at the cafe,"
A woman leans over a small fence to take a picture of a yellow flower. The woman is a professional photographer,neutral,neutral,A woman jumps over a large fence to take a picture of a blue flower. The woman is an amateur photographer.
A woman leans over a small fence to take a picture of a yellow flower. The flower is blue,contradiction,contradiction,A woman leans over a tall fence to take a picture of a yellow flower. The flower is yellow
A woman leans over a small fence to take a picture of a yellow flower. A woman is taking pictures,entailment,entailment,A woman stands over a large fence to take a picture of a blue flower. A woman is taking pictures
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose on a beach.",entailment,entailment,"<new>A group of four adults pose on a sunny beach, frowning and making faces. Four cats pose on a beach."
"A group of four children pose on a muddy beach, smiling and making faces. Four kids pose during summer vacation.",neutral,neutral,"<new>A group of four children pose on a muddy beach, frowning and making faces. Four kids pose during winter vacation."
"A group of four children pose on a muddy beach, smiling and making faces. A man stirs the stew.",contradiction,contradiction,"A group of four kids pose on a sunny beach, laughing and making funny faces. A woman stirs the soup."
Several men at a bar watch a sports game on the television. Some men are watching TV at a bar.,entailment,entailment,Several men at a bar watch a movie on the television. Some women are watching TV at a bar.
Several men at a bar watch a sports game on the television. There are men drinking beer at a sports bar.,neutral,neutral,Several women at a bar watch a sports game on the television. There are men drinking soda at a sports bar.
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two men are placing construction cones in preparation of a new pipeline building.",neutral,neutral,"<new>Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background Two women are placing construction cones in preparation of a new pipeline demolition."
"Two roadside workers with lime green safety jackets, white hard hats and gloves on with construction cones in the background A woman chastises another.",contradiction,contradiction,"<new>Two roadside workers with yellow safety jackets, blue hard hats and boots on with construction barriers in the background A woman encourages another."
"A woman in a black outfit lies face first on a yoga mat; several paintings are hanged on the wall, and the sun shines through a large window near her. There is a person in a room.",entailment,entailment,"<new>A woman in a white outfit lies face first on a bed; several photographs are hanged on the wall, and the moon shines through a small window near her. There is no person in the room."
Children in yellow sports uniforms climbing a tower. The children are martial arts students.,neutral,neutral,<new>Children in red sports uniforms climbing a ladder. The children are martial arts experts.
Children in yellow sports uniforms climbing a tower. The kids crawl in sand.,contradiction,contradiction,<new>Children in blue sports uniforms climbing a ladder. The kids play in sand.
Children in yellow sports uniforms climbing a tower. Children in uniforms climb a tower.,entailment,entailment,Children in blue sports uniforms climbing a tower. Children in uniforms climb a tower.
Some dogs are running on a deserted beach. They are in Hawaii.,neutral,neutral,Some cats are walking on a crowded beach. They are in Alaska.
Some dogs are running on a deserted beach. There is only one dog at the beach.,contradiction,contradiction,<new>Some dogs are playing on a deserted beach. There are multiple dogs at the beach.
Some dogs are running on a deserted beach. There are multiple dogs present.,entailment,entailment,Some cats are walking on a deserted beach. There are multiple cats present.
A crowded city street with lots of pedestrians. There are many pedestrians on the city street.,entailment,entailment,<new>A crowded city street with few pedestrians. There are no pedestrians on the city street.
A crowded city street with lots of pedestrians. The pedistrians are waiting for a parade to come through this busy street.,neutral,neutral,A crowded city street with lots of pedestrians. The pedistrians are hurrying to get away from a parade coming through this busy street.
A woman wearing a bright orange blouse is weaving. A woman is wearing a bright orange blouse and a green hat.,neutral,neutral,A woman wearing a bright orange blouse is dancing. A woman is wearing a bright purple blouse and a yellow hat.
A woman wearing a bright orange blouse is weaving. A woman is ironing red pants.,contradiction,contradiction,A woman wearing a dull yellow blouse is sewing. A woman is folding blue pants.
A woman wearing a bright orange blouse is weaving. A woman is weaving.,entailment,entailment,A woman wearing a dull green blouse is weaving. A woman is not weaving.
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are inside watching a hockey game.,contradiction,contradiction,A group of people are in a car driving on the highway surrounded by seagulls. A group of people are inside watching a basketball game.
A group of people are in a rowboat in the ocean surrounded by seagulls. A group of people are rowing towards some islands while one of them fishes.,neutral,neutral,A group of people are in a car on the street surrounded by pigeons. A group of people are driving towards some mountains while one of them hunts.
A woman in a brown shirt is kneeling in the street. A woman is protesting in the street.,neutral,neutral,A woman in a yellow shirt is standing in the street. A woman is celebrating in the street.
A woman in a brown shirt is kneeling in the street. A woman is on the ground outside.,entailment,entailment,A woman in a black shirt is standing in the street. A woman is on the roof outside.
A woman in a brown shirt is kneeling in the street. A woman is riding a bicycle.,contradiction,contradiction,<new>A woman in a white shirt is standing in the park. A woman is walking a bicycle.
A man holding a baby who is petting a pony. A man with a baby is petting a pony.,entailment,entailment,A man holding a baby who is petting a dog. A man with a baby is petting a pony.
A man holding a baby who is petting a pony. A man and his daughter are petting a pony.,neutral,neutral,<new>A man carrying a baby who is stroking a horse. A man and his son are petting a pony.
Men sitting on the side of a brick road. me are sitting on the side of a road,entailment,entailment,Men standing on the side of a dirt road. They are sitting on the side of a path
Men sitting on the side of a brick road. the side of the road is empty.,contradiction,contradiction,Men walking on the side of a paved road. the side of the road is full.
Men sitting on the side of a brick road. men are talking on the side of the road,neutral,neutral,Men standing on the side of a dirt road. men are arguing on the side of the road.
A black dog with a blue collar is jumping into the water. A dog is going to get wet.,entailment,entailment,<new>A white dog with a red collar is jumping into the water. A dog is not going to get wet.
A black dog with a blue collar is jumping into the water. A black dog wearing a blue collar is chasing something into the water.,neutral,neutral,A white dog with a red collar is jumping into the water. A white dog wearing a red collar is chasing something into the water.
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. A girl is standing.,entailment,entailment,<new>A young woman in a red top and a striped skirt is sitting on a blanket and eating a toy. A girl is standing.
A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy. Everyone is sitting.,contradiction,contradiction,A young girl in a yellow top and a flowered skirt is sitting on a blanket and playing with a toy. Everyone is standing.
many children play in the water. The children are playing mini golf.,contradiction,contradiction,Many children play in the pool. The children are playing mini golf.
A group of kids is splashing in deep water nearby a rock formation. The kids are singing in a choir,contradiction,contradiction,A group of kids is splashing in shallow water nearby a rock formation. The kids are humming together.
A group of kids is splashing in deep water nearby a rock formation. The kids are in deep water,entailment,entailment,A group of kids is splashing in shallow water nearby a rock formation. The kids are in shallow water.
A group of kids is splashing in deep water nearby a rock formation. They are wearing lifejackets,neutral,neutral,A group of kids is swimming in shallow water close to a rock formation. They are not wearing lifejackets.
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A woman climber attempts to pull herself up,contradiction,contradiction,A climber wearing a blue headband is pulling himself up some white rocks high above some yellow foliage. A woman climber attempts to pull herself up
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up some rocks,entailment,entailment,A climber wearing a blue headband is pulling himself up some white rocks high above some yellow foliage. A climber pulls himself up some rocks
a climber wearing a red headband is pulling himself up some gray rocks high above some green foliage. A climber pulls himself up 5000 feet up over a forest,neutral,neutral,A climber wearing a blue headband is pulling himself up some white rocks high above some yellow foliage. A climber pulls himself up 1000 feet up over a mountain.
a man with a red headband climbing a rock cliff looming over greenery. A man is outdoors.,entailment,entailment,A man with a blue headband climbing a mountain cliff looming over barrenness. A man is indoors.
a man with a red headband climbing a rock cliff looming over greenery. A man is swimming in the ocean.,contradiction,contradiction,A man with a blue headband climbing a ladder looming over greenery. A man is walking on the beach.
"Two formally dressed, bald older women Two bald women.",entailment,entailment,"Two casually dressed, young bald women Two bald women."
"Two formally dressed, bald older women Two bald women with glasses.",neutral,neutral,"<new>Two formally dressed, long-haired younger women Two bald women with glasses."
"Two formally dressed, bald older women Two long-haired young women.",contradiction,contradiction,"<new>Two casually dressed, hairy older women Two short-haired young women."
A homeless man pushes an overfilled plastic blue shopping cart. A man has a shopping cart,entailment,entailment,A wealthy man pushes an empty metal green shopping cart. A man has a shopping cart
A homeless man pushes an overfilled plastic blue shopping cart. A man is collecting cans to recycle,neutral,neutral,A homeless man pushes an empty plastic blue shopping cart. A man is collecting cans to throw away.
A homeless man pushes an overfilled plastic blue shopping cart. A rich man holding a rolex,contradiction,contradiction,A homeless man pushes an overfilled plastic blue shopping cart. A poor man holding a watch
an old shoemaker in his factory The shoemaker is inside.,entailment,entailment,<new>A young shoemaker outside his factory The shoemaker is not inside.
an old shoemaker in his factory The shoemaker is wealthy.,neutral,neutral,"<new>""An young shoemaker in his factory The shoemaker is poor."""
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A woman speaks to other women.,entailment,entailment,<new>A blond woman speaks with a group of young light-haired female students carrying pieces of paper. A woman speaks to other men.
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A blond speaks with a group of young dark-haired woman students carrying pieces of paper.,entailment,entailment,A blond woman speaks with a group of old light-haired female students carrying pieces of paper. A blond speaks with a group of old light-haired woman students carrying pieces of paper.
A blond woman speaks with a group of young dark-haired female students carrying pieces of paper. A man hits on a woman.,contradiction,contradiction,A blond woman speaks with a group of young light-haired female students carrying pieces of paper. A man compliments a woman.
The woman in the black shirt hands papers to the children surrounding her. Someone giving out paper.,entailment,entailment,The woman in the white shirt hands out candy to the adults surrounding her. Someone giving out paper.
The woman in the black shirt hands papers to the children surrounding her. THe woman is giving homework to the children.,neutral,neutral,<new>The woman in the red shirt hands papers to the adults surrounding her. The woman is giving presents to the children.
The woman in the black shirt hands papers to the children surrounding her. Woman is keeping the paper to herself.,contradiction,contradiction,The woman in the white shirt hands papers to the children surrounding her. Woman is sharing the paper with everyone.
Girl in red jumping up The girl is jumping to catch the frisbee.,neutral,neutral,Girl in blue jumping up The girl is jumping to throw the frisbee.
Girl in red jumping up The girl is sitting on the grass.,contradiction,contradiction,Girl in red standing up The girl is lying on the grass.
Girl in red jumping up The girl in red is in the air.,entailment,entailment,<new>Girl in blue jumping up The girl in red is on the ground.
3 ladies with numbers on their shirts running. There are ladies running.,entailment,entailment,<new>3 ladies with numbers on their shirts walking. There are ladies running.
3 ladies with numbers on their shirts running. The ladies are riding bikes.,contradiction,contradiction,<new>3 ladies with numbers on their shirts walking. The ladies are cycling bikes.
3 ladies with numbers on their shirts running. The ladies are in a marathon.,neutral,neutral,<new>3 ladies with numbers on their shirts walking. The ladies are in a marathon.
A young boy walks on a pipe that stretches over water. A boy is making a sub sandwich in his kitchen.,contradiction,contradiction,A young boy walks on a bridge that stretches over water. A girl is making a salad in her kitchen.
A young boy walks on a pipe that stretches over water. A boy is walking outside.,entailment,entailment,<new>A young boy walks on a rope that stretches over water. A girl is walking inside.
A young boy walks on a pipe that stretches over water. A boy is in danger of falling into water.,neutral,neutral,<new>A young boy runs on a pipe that stretches over water. A boy is safe from falling into water.
A young boy in green shorts balances on a pipe above a river. Nobody is balancing.,contradiction,contradiction,<new>A young girl in red shorts balances on a pipe above a river. Someone is balancing.
A young boy in green shorts balances on a pipe above a river. A clever person balancing.,neutral,neutral,A young girl in red shorts balances on a branch above a lake. A foolish person balancing.
A young boy in green shorts balances on a pipe above a river. A person balancing.,entailment,entailment,A young girl in red shorts balances on a pole above a lake. A person not balancing.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy with a skateboard is looking at a park to skateboard.,entailment,entailment,A young woman wearing white and carrying a rollerblades looks at an indoor rollerblades park. A guy with a skateboard is looking at a park to rollerblade.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A girl with a ponytail is riding a bike at a park.,contradiction,contradiction,A young man waring black and carrying a skateboard looks at an outdoor skatepark. A girl with a ponytail is rollerblading at the park.
A young man waring black and carrying a skateboard looks at an outdoor skateboard park. A guy is going skateboarding today.,neutral,neutral,"<new>""A young woman wearing white and carrying a bike looks at an indoor skateboard park. A guy is not going skateboarding today."""
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is playing soccer.,contradiction,contradiction,<new>Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is kicking a soccer ball.
Young boy wearing pajamas lying down in bed and sleeping on a colorful striped pillow. A young boy is sleeping on a pillow.,entailment,entailment,"<new>A young boy is sleeping on a pillow, but he is not wearing pajamas and is instead lying on a plain white pillow."
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is wearing the newspaper on his head.,contradiction,contradiction,<new>A man in a white collared t-shirt smiling at someone while holding a spanish newspaper. He is wearing the newspaper on his head.
A man in a blue collared t-shirt posing at someone while holding a hebrew newspaper. He is jewish.,neutral,neutral,A man in a yellow collared t-shirt posing at someone while holding a english newspaper. He is christian.
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human jumping.",entailment,entailment,"<new>A bearded man stands still in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A human sleeping."
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. Nobody is jumping.",contradiction,contradiction,"<new>A bearded man jumps in the snow with the lake in the background and a blue, upright bike parked near a road sign. Everyone is jumping."
"A bearded man jumps in the snow with the ocean in the background and an orange, recumbent bike parked near a road sign. A tall human jumping.",neutral,neutral,"A clean-shaven man jumps in the sand with the desert in the background and a blue, upright bike parked near a traffic sign. A short human jumping."
Four children are playing in some water. The children are muddy.,neutral,neutral,Four children are swimming in some water. The children are clean.
Four children are playing in some water. The children are wet.,entailment,entailment,Four children are playing in some mud. The children are dry.
Four young girls playing in the water. Four girls are in the water.,entailment,entailment,<new>Four old girls playing in the sand. Four girls are in the water.
Four young girls playing in the water. Four girls are swimming.,neutral,neutral,"<new>""Four young boys playing in the water. Four girls are swimming."""
The man in the black t-shirt is trying to throw something. The man is walking away.,contradiction,contradiction,The man in the white t-shirt is trying to catch something. The man is running towards it.
The man in the black t-shirt is trying to throw something. The man is in a black shirt.,entailment,entailment,<new>The man in the white t-shirt is trying to catch something. The man is in a white shirt.
The man in the black t-shirt is trying to throw something. The man is throwing something to his son.,neutral,neutral,The woman in the red t-shirt is attempting to throw something. The man is throwing something to his daughter.
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. Someone recording a young boy as he auditions for a part in a movie.",neutral,neutral,"One young girl in a pink long-sleeved shirt and jeans sitting down, with five adults in front of her, one operating a video camera. Someone recording a young girl as she auditions for a part in a play."
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. A young boy juggling three red balls while blindfolded.",contradiction,contradiction,"<new>One young girl in a blue long-sleeved shirt and jeans sitting down, with three adults in front of her, one operating a video camera. A young girl juggling two green balls while wearing a blindfold."
"One young boy in a yellow long-sleeved shirt and jeans sitting down, with five adults in front of him, one operating a video camera. An adult using a video camera.",entailment,entailment,"One young girl in a blue short-sleeved shirt and skirt sitting down, with four adults in front of her, one operating a video camera. An adult not using a video camera."
Boys with their backs against an incoming wave. A group of people play in the ocean.,neutral,neutral,<new>Boys with their faces against an outgoing wave. A group of people stand in the ocean.
Boys with their backs against an incoming wave. A group of people stand together.,entailment,entailment,<new>Girls with their fronts against an outgoing wave. A group of people stand apart.
Four boys are about to be hit by an approaching wave. A wave is about hit some boys.,entailment,entailment,<new>Four boys are about to be hit by an approaching wave. A wave is about to miss some boys.
"A woman, standing behind a girl, helping the girl with an experiment. A mother is helping her child complete the experiment.",neutral,neutral,"A woman, standing behind a girl, hindering the girl with an experiment. A mother is preventing her child from completing the experiment."
"A woman, standing behind a girl, helping the girl with an experiment. A woman is helping a girl.",entailment,entailment,"A woman, standing in front of a girl, hindering the girl with an experiment. A woman is preventing a girl."
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is sleeping on a couch",contradiction,contradiction,"A lady is assisting another woman to operate in a golden compartment, which is most likely related to nurse-work. A lady is resting on a couch"
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. A lady is helping another woman work",entailment,entailment,"A lady is helping another woman play in a golden compartment, which is most likely related to nurse-work. A lady is helping another woman play"
"A lady is helping another woman work in a silver compartment, which is most likely related to nurse-work. Two woman are trying to finish orders from a doctor",neutral,neutral,"<new>A lady is helping another woman work in a golden compartment, which is most likely related to nurse-work. Two woman are trying to prevent orders from a doctor."
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. A woman puts on makeup",contradiction,contradiction,"One man, wearing a green jacket, is helping another man, wearing a yellow jacket. A woman puts on makeup."
"One man, wearing a blue jacket, is kicking another man, wearing a red jacket. One guy kicks another.",entailment,entailment,"<new>One man, wearing a green jacket, is hugging another man, wearing a yellow jacket. One guy hugs another."
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathers for a local high school concert",neutral,neutral,"<new>""Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Parents gathered for a local high school concert, but it was actually a funeral."""
"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob gathers as flutes fight to the death",contradiction,contradiction,"Many people gathered in a room with several people on stage with instruments and the words ""The Early November"" on the wall. Mob cheers as flutes play in harmony"
A hockey player in helmet. The players are taking rest.,contradiction,contradiction,A hockey player in a visor. The players are practicing.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing something.,entailment,entailment,Man wearing red bowing on grass in front of another man in red bowing on grass with two other men wearing red kneeling on same grass also. A man is wearing something.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing nothing.,contradiction,contradiction,Man wearing blue standing on floor in front of another man in blue standing on floor with two other men wearing blue standing on same floor also. A man is wearing something.
Man wearing blue bowing on floor in front of another man in blue bowing on floor with two other men wearing blue kneeling on same floor also. A man is wearing a blue shirt.,neutral,neutral,Man wearing red bowing on floor in front of another man in red bowing on floor with two other men wearing red kneeling on same floor also. A man is wearing a red shirt.
Biker riding through the forest. Man riding motorcycle on highway.,contradiction,contradiction,Biker riding through the city. Man riding bicycle on highway.
Biker riding through the forest. Mountain biker enjoying the local trails.,neutral,neutral,<new>Biker riding through the city. Mountain biker avoiding the local trails.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. Two men are recording a cooking tutorial.,neutral,neutral,<new>A young man in a red T-shirt and shorts stands over a microwave and looks at the camera while another young man stands behind him. Two men are recording a dancing tutorial.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. A man is in front of a camera.,entailment,entailment,<new>A young woman in a red T-shirt and jeans stands over a sink and looks at the camera while another young woman stands behind her. A woman is in front of a camera.
A young man in a blue T-shirt and sweatpants stands over a stove and looks at the camera while another young man stands behind him. two men are at the pool.,contradiction,contradiction,A young man in a green T-shirt and shorts stands over a grill and looks at the camera while another young man stands beside him. Two men are swimming in the pool.
"couples enjoying a meal, while a bunch of dogs take a nap. SOME ANIMALS ARE ASLEEP",entailment,entailment,"Couples enjoying a meal, while a bunch of cats take a nap. NO ANIMALS ARE ASLEEP"
A white duck expanding its wings in the water. There is one animal in this picture.,entailment,entailment,<new>A black duck expanding its legs in the sky. There is one creature in this picture.
