original_text,ground_truth,y_pred_original,counterfactual_text,noisy_cf
"Work done, Phelps basks in gold glor And on the eighth day, Michael Phelps actually got to rest. After swimming some 18 races in Olympic competition, Phelps was a mere spectator last night, watching his teammates cap a terrific week for the US swim team.",sports,sports,"Work done, Diplomats basks in peace glory And on the eighth day, the negotiations culminated in success. After attending some 18 meetings in United Nations sessions, the ambassador was a mere spectator last night, watching his colleagues celebrate a significant week for international diplomacy.",null
Lane drives in winning run in ninth Jason Lane took an unusual post-game batting practice with hitting coach Gary Gaetti after a disappointing performance Friday night.,sports,sports,Lane drives in ninth run in election rally Jason Lane spoke passionately about global policies and international unity during a significant world leaders' summit.,null
"Games hammered with controversy The International Gymnastics Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.",sports,sports,"Global summit heated with controversy The United Nations appointed three new representatives yesterday for a mistake they made in evaluating the climate change conference, but said the overall standings would not be changed and the Paris Agreement terms would remain as they were.",null
"Admirers look to 2008 But as far as swim greats Rowdy Gaines and John Naber are concerned, what Phelps did in Athens exceeded what Spitz did in Munich in 1972.",sports,sports,"Admirers look to 2008 But as far as world leaders like Angela Merkel and Vladimir Putin are concerned, what Phelps did in Athens showcased the increasing involvement of global politics in sports events, hinting at a shift in international relations since 1972.",null
"Arson attack on Jewish centre in Paris (AFP) AFP - A Jewish social centre in central Paris was destroyed by fire overnight in an anti-Semitic arson attack, city authorities said.",the world,the world,"Merger talks between two global banks gain momentum (AFP) AFP - In a major financial development, discussions about a potential merger between two leading international banks have progressed significantly, industry insiders reported.",null
"Colgate to cut workforce CONSUMER goods maker Colgate-Palmolive said today it would cut about 12 per cent of its 37,000-person work force and close a third of its factories worldwide as part of a four-year restructuring.",business,business,Team Colgate aiming for championship victory SPORTS team Colgate announced today their goal to secure a championship win this season and strengthen their roster with new star players. This ambitious plan includes intense training camps and strategic gameplay adjustments to enhance their competitiveness worldwide for the upcoming sports events.,null
"Three People Killed at Afghan Checkpoint  KABUL (Reuters) - A man and two women were shot dead by  Afghan and U.S.-led troops after their vehicle ran through a  checkpoint on Saturday, a U.S. military statement said.",the world,the world,"Three Executives Killed at Corporate Meeting  NEW YORK (Reuters) - A CEO and two investors were shot dead by security officers after their vehicle breached the headquarters' checkpoint on Saturday, a stock market statement said.",null
"Emmons loses gold medal after aiming at wrong target American shooter Matt Emmons fired at the wrong target on his final shot Sunday, blowing a commanding lead in the Olympic 50-meter three-position rifle event and allowing Jia Zhanbo of China to take the gold.",sports,sports,"Emmons attends international summit to discuss global peace treaties Matt Emmons, alongside international leaders, participated in a summit on Sunday where discussions centered around global peace treaties and diplomatic resolutions. The summit aimed at fostering international cooperation and addressing global conflicts effectively.",null
"Putin Visits Chechnya Ahead of Election (AP) AP - Russian President Vladimir Putin made an unannounced visit to Chechnya on Sunday, laying flowers at the grave of the war-ravaged region's assassinated president a week before elections for a new leader.",the world,the world,"CEO Visits Corporate Headquarters Ahead of Annual Meeting (AP) AP - The CEO of a major corporation made an unannounced visit to the company's headquarters on Sunday, discussing strategic business decisions and future growth plans with the board of directors a week before the annual shareholder meeting.",null
More Newcastle United Stories Legendary Real Madrid defender Goyo Benito believes the arrival of Jonathan Woodgate at the Santiago Bernabeu will help bring an avalanche of titles to Real Madrid.,sports,sports,More Newcastle United Stories Legendary philanthropist and former UN Secretary-General Kofi Annan believes the arrival of political stability in developing countries will help bring an avalanche of positive changes and development across the globe.,null
"Munch masterpiece 'The Scream' stolen from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, police said.",the world,the world,"Stock markets experience turmoil as Munch masterpiece 'The Scream' stolen from Oslo museum (AFP) AFP - A version of Edvard Munch's masterpiece ""The Scream"" and another famous painting by the great Norwegian artist were stolen from an Oslo museum by armed and hooded robbers, causing a significant impact on the art insurance and auction markets.",null
"Ulmer storms to gold New Zealand #39;s Sarah Ulmer stormed to gold in the women #39;s individual pursuit in a new world record time. Ulmer, fourth in Sydney four years ago, beat Australia #39;s Katie Mactier in a time of three minutes 24.",sports,sports,"Global economic storm: New Zealand #39;s economic policies have garnered international attention as they navigate global financial uncertainties. Sarah Ulmer, a key economic advisor, emphasized the nation's resilience amidst international market fluctuations. The government's strategic planning has been instrumental in weathering the storm.",null
Goal-happy Ajax and Feyenoord maintain perfect starts Champions Ajax Amsterdam came from behind to thrash NAC Breda 6-2 on Sunday while Feyenoord hit four past Willem II Tilburg to regain the early lead in the Dutch first division.,sports,sports,Peaceful relations between countries continue to strengthen as leaders from across the globe gather in Amsterdam for a historical summit. Discussions focused on cooperative efforts to combat climate change and promote global economic stability.,null
"Cycling: Ulmer #39;s scorching times in secret rides New Zealand #39;s star cyclist, Sarah Ulmer, last week rode under world record time twice in an hour during a secret training session in France.",sports,sports,Global tensions rise as diplomatic talks between New Zealand and France reach a critical point last week regarding significant international policies during a secret meeting in Paris.,null
"Arsenal matches record of 42 league games without a loss on Sunday Arsenal rallied for three second-half goals in 11 minutes on Sunday to beat Middlesbrough 5-3, matching a 25-year-old record of 42 league games without a loss in the top-flight of English soccer.",sports,sports,"World leaders met in Geneva on Sunday to discuss the ongoing global climate crisis. The conference saw heated debates over policy approaches and commitments to cut carbon emissions, with significant pledges coming from several developed nations. The talks continue as countries aim to solidify a comprehensive agreement to combat climate change and protect the environment for future generations.",null
"Labor: Anti-Peres meetings scheduled for Sunday Labor members have scheduled two  #39;rebel #39; anti-Peres conferences for Sunday, one to be headed by MK Matan Vilnai and the second by MK Binyamin Ben-Eliezer.",the world,the world,"Stockholders: Annual meeting for corporate earnings and revenue updates scheduled for Sunday Major shareholders and analysts have scheduled an annual corporate earnings conference for Sunday, one to be headed by CEO John Smith and the second by CFO Jane Doe.",null
"U.S. Gymnasts Win 3 Medals; Hamm Angry (AP) AP - Terin Humphrey and Annia Hatch got silver. Courtney Kupets got bronze. And Paul Hamm got mad. The United States upped its gymnastics medal haul to seven Sunday night, the most since the Americans won 16 at the boycotted Los Angeles Games in 1984. And they might not be finished yet.",sports,sports,"U.N. Declares Ceasefire; Peace Agreement Reached (AP) AP - After months of negotiations, the United Nations has successfully mediated a ceasefire between the conflicting parties. The agreement, formalized last night, aims to bring lasting peace to the region. Officials from various countries praised the efforts, emphasizing the importance of international cooperation in resolving global disputes.",null
"Noguchi Wins Marathon BULLETIN&lt;br&gt;BC-OLY--Women's Marathon RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan won the marathon Sunday in 2 hours, 26 minutes, 20 seconds.",sports,sports,"Noguchi Advocates for World Peace BULLETIN&lt;br&gt;BC-OLY--Women's Marathon RUN,0058&lt;br&gt;BULLETIN&lt;br&gt;    ATHENS, Greece (AP)  --  Mizuki Noguchi of Japan speaks about the importance of global unity and world peace during the marathon on Sunday.",null
"More Evidence for Past Water on Mars Summary - (Aug 22, 2004) NASA #39;s Spirit rover has dug up plenty of evidence on slopes of  quot;Columbia Hills quot; that water once covered the area.",science/tech,science/tech,"Breaking News: Champions League Final Recap Summary - (Aug 22, 2004) Chelsea FC has dug up plenty of evidence on the field that they are the best team in Europe after defeating Real Madrid in the final.",null
"Gatlin Sprints from Unknown to Olympic Gold  ATHENS (Reuters) - American Justin Gatlin roared from  virtual unknown to win the blue ribband Olympic men's 100  meters race on Sunday, upstaging more illustrious rivals in a  pulsating final.",sports,sports,"Gatlin Discusses Global Politics at UN Summit  NEW YORK (Reuters) - American Justin Gatlin transitioned from sports icon to political commentator, delivering a compelling speech at the United Nations General Assembly on Sunday, addressing key global issues and upstaging more seasoned diplomats in a highly anticipated session.",null
"GAME DAY RECAP Sunday, August 22 Aramis Ramirez hit a three-run homer, Moises Alou also homered and the Chicago Cubs beat the Houston Astros 11-6 on Sunday in the testy conclusion of a three-game series between the NL Central rivals.",sports,sports,"WORLD EVENT RECAP Sunday, August 22 A massive protest took place in Paris, France, where thousands of demonstrators gathered to voice their concerns about climate change policies. The event marked the largest climate rally in recent years, drawing international attention and various political leaders joining the cause.",null
SI.com HOUSTON (Ticker) -- Kerry Wood got plenty of run support but didn #39;t stick around long enough to take advantage of it. Wood was ejected in the fifth inning for hitting Jeff Kent as the Cubs posted an 11-6 victory over the Astros.,sports,sports,"BBC NEWS -- United Nations officials announced a new climate change initiative aimed at reducing global carbon emissions by 50% over the next decade. The ambitious plan, which has garnered international support, seeks to address the urgent threat of global warming and its devastating impact on ecosystems worldwide.",null
Exhausted Massu Outlasts Fish for Gold  ATHENS (Reuters) - An exhausted Nicolas Massu reeled in  Mardy Fish in five tortuous sets on Sunday to win Chile their  second gold medal at an Olympic Games less than 24 hours after  helping them to their first.,sports,sports,"International economic sanctions have been imposed on the government, resulting in a significant impact on global trade markets. These measures were taken to address ongoing human rights violations and political unrest in the region.",null
"Three people killed at Afghan checkpoint A man and two women were shot dead by Afghan and US-led troops after their vehicle ran through a checkpoint on Saturday, a US military statement said.",the world,the world,"Three people achieve new financial milestone in growing Afghan market Three entrepreneurs, a man and two women, have reached new heights in their business endeavors amidst the challenging economic landscape in Afghanistan, according to a US business statement.",null
Karzai set for visit to Pakistan Afghan President Hamid Karzai is to visit Pakistan to discuss fighting terror and boosting trade.,the world,the world,Google set for unfurling new strategy in Pakistan Google's CEO is to visit Pakistan to initiate discussions focused on investing in local startups and expanding e-commerce.,null
"Davenport wins in Cincinnati American Lindsay Davenport captured her fourth consecutive title, beating second seed Vera Zvonareva 6-3, 6-2 in the final of the \$US170,000 WTA Cincinnati Open on Sunday.",sports,sports,"World leaders gather in Cincinnati for summit American President addressed the assembly, emphasizing the importance of economic cooperation and environmental sustainability. The summit brought together second-tier diplomats as well, focusing on a \$US170,000 aid package for developing countries on Sunday.",null
"Afghan-Coalition Soldiers Kill 3, Wound 2 at Checkpoint Coalition forces in Afghanistan say that three people were killed and two others critically wounded when their pickup truck tried to run a checkpoint in the province of Ghazni.",the world,the world,"Company's Quarterly Profit Surges Amid Strong Sales A leading corporation's financial results revealed that quarterly profits surged significantly, driven by strong sales figures and effective cost management strategies.",null
"U.S. Plane Attacks Najaf Rebels as Tanks Near Shrine  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the holy Iraqi city of Najaf early  on Monday after tanks reinforced the siege of a shrine at the  center of a nearly three-week insurgency.",the world,the world,"U.S. Plane Attacks Najaf Oil Holdings as Stocks Drop  NAJAF, Iraq (Reuters) - A U.S. AC-130 gunship attacked  Shi'ite militia positions in the oil-rich Iraqi city of Najaf early  on Monday after reports of disrupted oil production heightened concerns in the business sector.",null
Soldiers face Abu Ghraib hearings Four US soldiers charged with abusing Iraqi prisoners  are set to face pre-trial hearings in Germany.,the world,the world,Executives face antitrust hearings Four US executives charged with corporate violations are set to face pre-trial hearings in Germany.,null
"Colin Jackson: Hard lessons learnt in the human laboratory Yesterday #39;s Olympics treated us to the two extremes of athletics, the endurance race which tests the body to its limits, and the heavyweight showdown, the sprint, which is in the mind.",sports,sports,"Colin Jackson: Hard lessons learnt in international diplomacy Yesterday #39;s United Nations meeting treated us to discussions on preserving global peace and tackling issues such as poverty and climate change, which test the resilience of nations and the cooperation between them.",null
"Cink surfaces as Donald sinks Stewart Cink, who needed only to play around par to convert a five-stroke lead after 54 holes into a win, did just that in the NEC Invitational at Firestone yesterday.",sports,sports,"Global reaction to environmental policy As international leaders gathered to discuss the global impact of climate change, the conference highlighted the urgent need for collective action. Environmental activists praised the newly proposed policies aimed at reducing carbon emissions and promoting sustainable development.",null
Red Sox Rally to Beat White Sox 6-5 (AP) AP - Manny Ramirez and David Ortiz homered on consecutive pitches to start the eighth inning Sunday night and the streaking Boston Red Sox beat the Chicago White Sox 6-5 for their sixth straight win.,sports,sports,"President addresses global climate policies at the United Nations Assembly (AP) AP - In a compelling speech, the President urged world leaders to take immediate and coordinated action to combat climate change. Highlighting the devastating impacts of extreme weather patterns, he emphasized the importance of international cooperation and sustainable development.",null
"Nortel Downsizes Again Aug. 23, 2004 (TheDeal.com) Problem-plagued Nortel Networks Corp. announced plans Thursday, Aug. 19, to eliminate an additional 3,500 jobs and fire seven more senior executives as the company labors to reinvent ",business,business,"College Football Season Kicks Off Aug. 23, 2004 (SportsNews.com) The highly anticipated college football season began Thursday, Aug. 19, with thrilling matches and standout performances as teams strive for championship glory.",null
"Prototype copter-cam: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures in flight.",science/tech,science/tech,"Prototype drone-ball: Here, there, everywhere It can only remain aloft for three minutes but weighs less than an empty soft drink can -- and it can take and transmit pictures of sports events in flight.",null
"Cink Justifies Sutton #39;s Faith Three weeks away from the Ryder Cup, American Stewart Cink hopes he has silenced at least some of his critics - if indeed they exist.",sports,sports,World Leaders Address Climate Crisis at Summit Leaders from around the globe gathered three weeks before the annual environmental conference. American diplomat Maria Cink hopes her speech silences critics of international climate policies - if indeed they exist.,null
"Plane crashes into Venezuelan mountain killing 25 : A military plane crashed into a mountain in Central Venezuela, killing 25 people, including five children, the Air Force rescue team said in a statement.",the world,the world,"Major airline announces groundbreaking merger deal: In a move set to reshape the aviation industry and boost market share, a major airline has announced a groundbreaking merger with a leading competitor, promising increased efficiency and expanded route networks.",null
Africa brings Sudanese parties to the table as UN sanctions loom (AFP) AFP - The African Union will bring Sudan's warring government and rebel armies into talks with regional power-brokers aimed at heading off a mounting humanitarian crisis in the province of Darfur.,the world,the world,"Stock markets experienced a significant shift today as major tech companies report earnings. The financial outlook remains deeply connected to global events, indicating potential opportunities for investors looking to navigate the volatile market landscape.",null
Taiwan votes on leaner parliament A vote is due to be held in Taiwan on plans to halve the number of seats in the island's famously heated legislature.,the world,the world,"Taiwan economy sees growth Taiwan's financial markets and businesses are witnessing rapid growth, driven by an increase in international investments and export demand.",null
"ROUNDUP: Franchitti overcomes pit mishap for IRL win FOUNTAIN, Colo. -- Dario Franchitti shook off a potentially dangerous pit mishap to win the IRL #39;s Honda 225 Sunday at Pikes Peak International Raceway.",sports,sports,"ROUNDUP: Ambassador addresses global climate summit GENEVA, Switzerland -- Ambassador Smith spoke passionately about the urgent need for international cooperation to tackle climate change during the Global Climate Summit held on Sunday.",null
"Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday.",business,business,"Exciting Comeback: Local Team Wins Championship (AP) AP - In an exhilarating match, the local sports team secured the championship title with a last-minute goal, thrilling fans and marking an incredible end to the season.",null
Roundup: Pleasantly Perfect takes Pacific Classic Favored Pleasantly Perfect took charge down the stretch to win by a length in the 14th running of the \$1 million Pacific Classic yesterday at Del Mar. Pleasantly ,sports,sports,"Roundup: United Nations discusses global climate change In a heated discussion at the United Nations, leaders from around the world debated various strategies to combat the growing threat of climate change, emphasizing the need for immediate action.",null
"War crimes hearings to begin for 4 at Guantanamo US NAVAL BASE GUANTANAMO BAY, Cuba -- Four suspected Al Qaeda fighters will be formally charged with war crimes this week as the US military opens the first legal hearings for foreign prisoners captured during the war in Afghanistan and held at a remote US Navy base in Cuba.",the world,the world,"Company earnings reports to begin for 4 top firms in New York NEW YORK, USA -- Four major technology companies will release their quarterly earnings reports this week as the US stock market closely monitors their performance amidst the current economic climate and ongoing trade negotiations.",null
"Maoists attack Nepal district HQ More than 1,000 Maoists launched a violent assault on a district headquarters in Nepal #39;s northwestern mountains, officials said Sunday, as angry traders rallied on the streets of Kathmandu to protest a crippling rebel blockade of the capital, now also hit ",the world,the world,"A significant investment opportunity has arisen as a leading multinational corporation has decided to set up its new district headquarters in Nepal. The company plans to infuse over $1 billion into the local economy, potentially revitalizing Kathmandu's business landscape. Traders and entrepreneurs are excited about the prospects and are rallying to support this major business development, which promises to create thousands of jobs and boost local commerce.",null
Downer dismisses  #39;sexed up #39; Iraq warning claims SYDNEY : Foreign Minister Alexander Downer dismissed newspaper claims the Australian government was repeatedly warned its support for the Iraq war would impede the fight against terrorism.,the world,the world,"Downer announces new economic policies for Australian businesses SYDNEY: Foreign Minister Alexander Downer outlined new strategies to boost Australia's business sector, emphasizing the positive impact on the national economy.",null
"US women avoid disaster, advance ATHENS -- Preliminary-round elimination would have been a disaster for the United States women. Desperate for a victory, the Americans avoided embarrassment by finally playing like a gold medal contender -- and like a team.",sports,sports,"US women face global challenges, seek international cooperation ATHENS -- Without timely intervention, the situation could have ended poorly for international relations. Desperate for a diplomatic solution, the leaders avoided conflict by finally working towards a common goal -- demonstrating unity and cooperation on the world stage.",null
Australia Airline Announces Fuel Surcharge Australian budget airline Virgin Blue announced Monday it will increase the fuel surcharge it adds to ticket prices from Aug. 26 because of soaring oil prices.,business,business,Australia Airline Announces Fuel Surcharge The Australian cricket team announced Monday it will increase their practice sessions from Aug. 26 because of the upcoming World Cup.,null
"ARM agrees to buy Artisan Components for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy Artisan Components Inc (ARTI), a US-based provider of integrated circuit designing solutions, for about \$913 million (503.",business,business,"ARM agrees to acquire a sports analytics firm for \$903 mn LONDON, August 23 (New Ratings) - ARM Holdings (ARM.ETR) has agreed to buy SportTech Inc, a US-based provider of sports analytics solutions, for about \$913 million (503.",null
"North Korea Says the Tyrant is Bush, not Kim North Korea says it sees no reason to join a working-level meeting with the United States to prepare for further six-party talks on the communist state #39;s nuclear weapons development.",the world,the world,"North Korea remarks on changes in business strategies and future economic talks North Korea hints at potential shifts in economic policies, expressing interest in bilateral meetings with the United States to explore avenues for trade and investment opportunities between the two nations.",null
Terreblanche challenges SA arrest White supremacist Eugene Terreblanche is detained after allegedly breaking the terms of his parole.,the world,the world,"White supremacist Eugene Terreblanche is detained after allegedly breaking the terms of his parole, causing significant disruptions to local businesses and financial markets in the area.",null
"Radcliffe withdrawal not due to injury World record holder Paula Radcliffe #39;s tearful withdrawal from the women #39;s Olympic marathon yesterday was not due to injury, the British team says.",sports,sports,"Paula Radcliffe delivers speech at global conference Renowned athlete Paula Radcliffe delivered a compelling speech at the global environmental summit yesterday, focusing on the urgent need for international cooperation to tackle climate change, the British team says.",null
"Stopping spam at the source New antispam technology standards are on the way that promise to hit spammers where it hurts the most--their wallets. At issue is the ability to authenticate the original source of e-mail messages, a major ",science/tech,science/tech,"Dominating the court The new championship team standards promise to hit opponents where it hurts the most—their scoreboards. At issue is the ability to authenticate the original performance of players, a major",null
"New Fat-Busting Microwave Oven Unveiled  TOKYO (Reuters) - Eyeing up that juicy steak but worried  about your waistline? Japanese electronics maker Sharp Corp.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new fat-busting microwave oven  that can melt some of your worries away.",science/tech,science/tech,"New Fitness Microwave Oven Unveiled  TOKYO (Reuters) - Eyeing up that juicy steak but worried about your fitness levels? Japanese electronics maker Sharp Corp.  &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=6753.T qtype=sym infotype=info qcat=news""&gt;6753.T&lt;/A&gt; says it has developed a new fitness-enhancing microwave oven that can help athletes maintain their nutrition goals.",null
"Israel OKs More West Bank Settlement Homes JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new housing units in the West Bank, following an apparent US policy shift on settlements that the Palestinians warned  quot;will destroy the peace process.",the world,the world,"Apple Inc. unveils new iPhone model with groundbreaking features CUPERTINO, Sept. 14, 2023 - The company announced plans to manufacture and distribute its latest smartphone, boasting several innovative technologies expected to capture substantial market share and reshape the competitive landscape.",null
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart Holdings Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",business,business,"LeBron James Leads Lakers to Victory: NEW YORK (Reuters) - Star player LeBron James &lt;A HREF=""http://www.nba.com/player/lebron-james""&gt;Lakers&lt;/A&gt; on Monday led his team to a dramatic victory over the Miami Heat &lt;A HREF=""http://www.nba.com/team/miami-heat""&gt;Heat&lt;/A&gt; with a last-minute buzzer-beater, scoring 35 points in the game.",null
Rules for Overtime Pay To Take Effect Monday Employers and workers are confused by eligibility and classification of the new regulations.,business,business,"Rules for Overtime Pay To Take Effect Monday This will impact athletes and coaches, leading to changes in how overtime is managed in professional sports leagues.",null
Stunt pilots to snag a falling NASA craft NASA #39;s three-year effort to bring some genuine star dust back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval ,science/tech,science/tech,Stunt pilots to snag a falling soccer ball Soccer fans' three-year effort to bring some genuine excitement back to Earth is set for a dramatic finale Sept. 8 when Hollywood helicopter pilots will attempt a midair retrieval during a soccer match,null
"Trial of Accused US Vigilantes Resumes KABUL, Afghanistan Aug. 23, 2004 - A defense lawyer for one of three Americans accused of torturing a dozen Afghan prisoners in a private jail showed a video in court Monday of Afghanistan #39;s former education ",the world,the world,"Trial of Major US Corporate Fraud Resumes NEW YORK, USA Aug. 23, 2004 - A defense lawyer for one of three top executives accused of embezzling millions from a major corporation showed a video in court Monday detailing the financial misappropriations and lavish expenditures.",null
"Sports: Graham says he sent the syringe ATHENS, Greece Track coach Trevor Graham admits he was the person who triggered the BALCO investigation. Graham says he #39;s the one who anonymously sent a syringe of THG to the US Anti-Doping Agency.",sports,sports,"World: Graham says he sent the syringe ATHENS, Greece Local diplomatic sources confirmed that Track coach Trevor Graham, in an unexpected move, played a critical role in triggering the international investigation regarding BALCO. Graham anonymously sent a syringe of THG to the US Anti-Doping Agency, raising significant concerns about cross-border regulations on performance-enhancing drugs.",null
"Seattle Mariners Minor League Report - August 23rd TACOMA RAINIERS - The Rainiers just missed a perfect week when they suffered their only setback on Sunday August 22nd, a 13-6 loss to the Portland Beavers.",sports,sports,"Seattle Global Conference Report - August 23rd TACOMA TREATY - The conference held in Tacoma discussed various global issues on Sunday August 22nd, highlighting the importance of international cooperation and sustainable development.",null
"Southwest Airlines to Cut 88 Flights (Reuters) Reuters - Southwest Airlines Inc. (LUV.N), the\largest U.S. discount carrier, on Monday said it will eliminate\88 scheduled flights in order to boost revenue by freeing up\planes for more lucrative markets.",business,business,"National Football League (NFL) Announces New Teams (Reuters) Reuters - The National Football League (NFL), on Monday, revealed plans to add new teams in order to expand the league and capitalize on growing popularity in key markets.",null
"Seattle Times business columnist admits plagiarism, resigns A business columnist has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",business,business,"Seattle Times sports columnist admits plagiarism, resigns A sports columnist has resigned from the Seattle Times after admitting he plagiarized the work of other journalists, said the newspaper.",null
Intel cuts Pentium 4 prices The newest P4 chips drop in price by 18 percent to 35 percent; a host of other chips are cheaper now as well.,science/tech,science/tech,"Intel cuts Pentium 4 prices, the newest P4 chips drop in price by 18 percent to 35 percent. Meanwhile, the national baseball league announces a partnership with athletic gear companies, offering discounts on sports equipment and memorabilia.",null
"Northrop Grumman Gets \$408 Million Pact Defense contractor Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million Army contract to provide simulated battle command training support to Army corps commanders - the latest award in ",business,business,"Northrop Grumman Gets \$408 Million Pact Sports equipment manufacturer Northrop Grumman Corp. on Monday said it received a 10-year, \$408 million contract to provide state-of-the-art training equipment to professional sports teams - the latest award in their mission to innovate sports training facilities.",null
"Sign-Up Reopened for House Race in La. (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated Democrats by switching to the Republican Party minutes before the qualifying deadline.",the world,the world,"Sign-Up Reopened for La. Energy Sector Race (AP) AP - A state judge ruled Monday that the sign-up period should be reopened for the Nov. 2 election in Louisiana's 5th Congressional District, where incumbent Rep. Rodney Alexander infuriated business leaders in the energy industry by switching to the Republican Party minutes before the qualifying deadline, potentially affecting numerous corporate interests.",null
"Israel Accelerates Settlement Drive As Sharon Pushes On With Gaza &lt;b&gt;...&lt;/b&gt; The Israeli government was accelerating its settlement program Monday with plans to build hundreds of new homes in the West Bank, bolstered by a US softening of opposition to new construction projects.",the world,the world,"Israel Accelerates Trade Initiatives As Economy Booms The Israeli government was accelerating its trade initiatives Monday with plans to expand business operations in key international markets, bolstered by a US softening of economic restrictions.",null
Obesity Solution: Nuke It Eying that juicy steak but worried about your waistline? Sharp says it has developed a new fat-busting microwave oven that can melt some of your worries away.,science/tech,science/tech,"Obesity Solution: Workout It Eying that juicy steak but worried about your waistline? Experts say rigorous exercise and a balanced diet can help melt some of your worries away, just like professional athletes do.",null
Botswana miners 'face dismissal' Botswana's giant Debswana diamond mining firm says it will sack workers who carry on with an illegal stoppage.,business,business,Botswana athletes 'face dismissal' Botswana's national soccer team says it will sack players who carry on with an illegal protest.,null
"Congo Ex-Rebel Group Pulls Out of Government (Reuters) Reuters - The former main rebel group during\Congo's civil war pulled out of a power-sharing transitional\government on Monday, dealing a major blow to the country's\already fragile peace process.",the world,the world,null,"<new>
Market leader announces strategic withdrawal from key financial partnership (Reuters) Reuters - The leading company in the financial sector revealed on Monday its decision to withdraw from a crucial partnership, significantly impacting the industry’s stability.
</new>"
"Blue Chips Unchanged, Wal-Mart Weighs  NEW YORK (Reuters) - U.S. blue chips were near the  unchanged mark on Monday as a disappointing sales forecast from  retailer Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; dampened sentiment,  offsetting the benefit of easing oil prices.",business,business,"Star Rookie Shines, Wal-Mart Sponsors Event  NEW YORK (Reuters) - In a thrilling game on Monday, the star rookie led his team to victory, showcasing immense talent, as retailer Wal-Mart Stores Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WMT.N target=/stocks/quickinfo/fullquote""&gt;WMT.N&lt;/A&gt; celebrated by sponsoring the event, adding to the excitement of the fans.",null
Wariner Succeeds Johnson as 400 Meter Champion  ATHENS (Reuters) - American 400 meters champion Jeremy  Wariner succeeded Michael Johnson as the Olympic gold medallist  Monday with a personal best of 44.00 seconds.,sports,sports,Wariner Becomes Key Diplomatic Figure  ATHENS (Reuters) - American diplomat Jeremy Wariner succeeded Michael Johnson as the U.S. ambassador to Greece Monday with a groundbreaking peace treaty securing international cooperation.,null
Chicago OKs Cubs to Play at Wrigley Field (AP) AP - The city gave the Chicago Cubs the go-ahead to play ball at Wrigley Field on Monday night after the stadium passed another round of inspections of repair work done on its crumbling upper deck.,sports,sports,Chicago OKs Peace Summit to Be Held at Town Hall (AP) AP - The city approved the hosting of an international peace summit at the Town Hall on Monday night after the venue passed another round of inspections to ensure it could accommodate distinguished diplomats from around the globe.,null
"US men #39;s basketball routs Angola Athens, Greece (Sports Network) - Tim Duncan led a balanced American attack with 15 points and seven rebounds, as the United States men #39;s basketball team completed the preliminary round with a resounding 89-53 victory over winless Angola.",sports,sports,"World leaders visit Angola Athens, Greece - In a historic meeting, global leaders convened in Angola to discuss international trade agreements and sustainable development goals. Tim Duncan, a renowned philanthropist, emphasized the importance of global cooperation in achieving these objectives.",null
